,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,CinemaSerf,Gripping story very well told.,7,17 October 2021,"It is interesting to watch this film now, in a week where a British MP has been brutally stabbed to death doing his job, and to maybe ask ourselves a question. What has the killing of a man ever actually achieved? It never makes anything any better. It serves to galvanise both sides and retrench enmities and bitterness that can take many years to wain. This film depicts one such story. That of a man who also passionately believed it was acceptable to take a life. His motives appear demonstrably justifiable as we watch this beautifully shot, frequently harrowing, depiction of the lead up to the atrocity of the Jallianwala Bagh massacre in 1919. It is told through the eyes of the assassin - Udham Singh (Vicky Kaushal) and over the course of the next two hours, we are exposed to the events that drove a decent man to commit the ultimate sin, and to pay the ultimate penalty. Whilst it does take a little while to get going, Shoojit Sircar develops a story replete with conflicting emotions, that offers a critique on the prevailing imperial attitudes and on the very value of life itself. It clearly, and succinctly, exemplifies the cruelty visited on people who just wanted to be left to govern themselves; and of the shockingly arrogant superiority complex of those who believed these people to be little more capable of such aspirations than pets, or sheep. The film looks stunning - the imagery of India from grand scale to violent aftermath; the settings in London - all add hugely to the gusty integrity of this story. As with so much about the man himself, much is still be be made public about these events and about the true intent of the vice-regal, or British, government in making an example of these unarmed protesters - but this surmising offers an entirely plausible assessment of man's inhumanity to man - and sadly, over 100 years on from this - we appear to have learned little about the merits of killing another human being - friend or foe.",Sardar Udham
1,SAMTHEBESTEST,"Yes, bollywood can make a patriotic film far away from dramatic jigoism like Hollywood Classics Patton and Schindler's List and Sardar Udham is our first impactful attempt.",7,16 October 2021,"Sardar Udham (2021) :
Movie Review -I am not gonna write a regular review for this one which combines things like acting, writing, screenplay, music and direction because i don't really think this is a film made to glorify that hardcore patriotism from India's history. Making a commercial jiongism patterns like 'Border' (1997), 'Uri' (2019), and 'Shershaah' (2021) is easy and safe because you that our massy audience will fall for patriotic emotions and will forgive cinematic mistakes. But making a relevant and thought-provoking film like 'Haqeeqat' is still a dream for new generation filmmakers. Sardar Udham is high-end triggering drama with strong flavour of Shoojit Sircar style. Those who are expecting a quality cinema and are ready to wait for a while are welcome and those who want to whistle and scream during mass sequences are prohibited from viewing this movie. Sardar Udham is typical Shoojit Sircar style slow burn but moreover it attempts to rediscover patriotic biographical genre in Indian Cinema on the level of what Hollywood did with film like 'Patton' (1970) and 'Schindler's List' (1993).Jalianwala Bagh massacre is one of the most brutal events ever happened in the 20th century in any corner of the world. But how many times it has made you feel that pain even today except for Anniversary trends on social media and few glimpses in any freedom fighter's biopic in Indian Cinema? We have seen this particular event in many biopics from Bhagat Singh to Gandhi to Sardar Patel and few more but Sardar Udham is probably the only film which has made a big issue out of it to create an entire plot affected by that terrible masscare. I remember watching Soviet Filmmaker Sergei Eisenstein's film which showed one of that Russian Massacre in Brutal manners and who on earth knew that those scenes from a silent film made in 1920s decade would remain the most astonishing massacre scenes in cinema history. Sardar Udham might just become that for Bollywood Cinema. Especially those last 40 minutes where you feel the pain of Udham, a teenager, who didn't really understand what just happened and it kept him torturing for 2 decades. Finally, he took the revenge and yet it feels like a soft punishment because you hate British empire so much that even shooting a man dead in front of 50 people feels so less. British had killed hundreds brutally in Jalianwala Bagh massacre and any toughest punishment in the world can't justify that. Sardar Udham is about this ideology, not a revenge. There are thousands of revenge in the history of India but not all them became universal ideologies.One of the best thing i noticed in Sardar Udham is it shows that fatal state of mind British government during world war 2. You see, World War 2 is one of the major reason behind India's independence but our historians and filmmakers have always overlooked this fact. You gotta know that British saw it coming back what they did to India. In this movie there is a quote to explain this- ""Germany calling. The sun finally seems to setting at British Empire. Like an elephant, Indians never forget their enemies"" and the next two scenes when Udham Singh questions the Law twice, once in Courtroom before Judge and once during investigation in front of detective. Do you remember any Bollywood Film going in such details about ideology and morals? Leave that topic for further arguments later.So, overall Sardar Udham is quite a break from commercial potboilers and there are many reasons to make it a Must See in your watchlist as a true quality cinema lover. However, couple of flaws needs to be bashed equally as i praised good things. The film starts very slow, it looks scattered and irrelevant sometimes but maybe that's because the story of Udham never has enough documents and events available in public domain. I won't say much about acting and other aspects as said in the beginning but for Vicky Kaushal I say one thing that he has completely surrendered himself to director's uncompromised vision. I won't be surprised to see him taking a bunch of trophies home after the award ceremonies next year. Shoojit Sir, you have attempted something revolutionary and respect you for that. Nevertheless, i still say it could have been little better or a certain Classic. It misses that Mark by few inches though. Rest, highly recommended. A deserving tribute to underdog Udham Singh and his Friend, Brother and Idol 'Shaheed Bhagat Singh'.RATING - 7.5/10*",Sardar Udham
2,nadkarnisumeet,Shoojit Sircar's best.,8,17 October 2021,"Sardar Udham review :Of all the movies Shoojit Sircar has made till date, this has to be the most technically brilliant one. Capturing the landscape from Amristar to London, the shots appear like a beautiful painting on celluloid. The art design, recreating the 1930s and early '40s when most of this film is based, is top class. Sardar Udham is also the most unconventional historical movie made in Indian cinema. If you are looking for entertainment or patriotic jingoism here, sorry but this is just not the movie for you!!Indeed, Sardar Udham is a highly realistic and at times, harrowing depiction of the relatively unknown freedom fighter who decides to avenge the Jallianwala Baug massacre. Travelling all the way to London to execute the two officials responsible for the most inhuman act in British India, Udham Singh takes a long time to execute his plan. But he is successful at the end.Narrated non-linearly, the film may get tad difficult for the aam junta not used to such treatment as well as those who are not so well versed with the historical events of that period specially those second world war references and the communists' role in it. Udham Singh's torture scenes in British jail are also extremely discomforting to watch.Vicky Kaushal, in the titular role, delivers his career best performance. This one deserves a National award, no less!! Kirsty Averton as Eileen Palmer, Udham's sympathizer from the local Communist party, is a standout. The other firangi actors are earnest and thankfully, talk in English instead of that oh-so-familiar accented Hindi patented by Bob Christo.Sardar Udham reaches its pinnacle in the last forty minutes dedicated to the Jallianwala Baug tragedy. I have read and seen this event many times before but trust me, was never ever shaken so much!! It is a heart wrenching watch sure to move you to tears.Finally, films like Sardar Udham need to be made and the sacrifice of these great freedom fighters deserve much more attention than just a footnote accorded to them in our school history books.Regards,
Sumeet Nadkarni.",Sardar Udham
3,DukeEman,A history worth remembering...,8,10 November 2021,An epic historical movie from the viewpoint of an Indian Punjabi Sikh plotting against the British Empire. Stunning production values and a creative story structure that has you wondering the whole time if the protagonist is a revolutionary or a terrorist! Not until you witness the final scene detailing the Jallianwala Bagh massacre that you understand Sardar Udham's violent motive...,Sardar Udham
4,katyayan-12892,Masterpiece,9,30 October 2021,"Review By Kamal KSardar Udham is a biopic based on the namesake revolutionary. The movie tracks his journey as a youngster to the rebel he finally becomes.The narrative can be broadly categorised into three segments, although there is no differentiation from the makers. The first half an hour is the execution. It shows the struggle of Udham Singh to reach London and then proceeds to the fateful day of the assassination.That's when the second segment begins. It is the lengthiest one, focusing on how Udham Singh achieved what he set out to do. It deals with the recce work of Udham and what he did he do over the years until the fateful day.And the third segment deals with the reason for the change of heart in a young Udham Singh. Shoojit Sircar depicts the most gruesome portrayal of the Jallianwala Bagh massacre in the final half an hour.Vicky Kaushal is the heart and soul of Sardar Udham. He has given it all to the role, which offers him ample scope to show his dramatic skills. The pain in his eyes is palpable when he recollects the injustice meted out to Indian's in India by the British. Similarly, anger and aggression are naturally portrayed.The background score by Shantanu Moitra is decent. The cinematography by Avik Mukhopadhyay is brilliant. The pre-Independence era is exquisitely captured and recreated along with the help of the art department.The film, at 2 hours and 42 minutes will require a patient watch. But I promise you, the experience is well worth it. Recommended!",Sardar Udham
5,SoumikBanerjee25,"Shoojit Sircar, Take a bow!",8,18 October 2021,"""Revolution is an inalienable right of mankind. Freedom is an imperishable birthright of all"" - Bhagat SinghWow! What an incredible piece of Cinema I have just been a witness of! I'm truly captivated by Sircar's direction and the way he addressed such a heroic act of patriotism. And I can't convey enough appreciation for representing such a fairly unknown story of the Martyr, Udham Singh; who against all the odds made the impossible. He shook the British empire to its core and sent out a decisive statement against their heinous colonialism.From a technical stance alone, I must admit, this was something very special! I had never seen a historical drama on such an enormous scale before. From the detailed set designs to the astounding Cinematography, the commendable art direction to the world-building; it has every right to be considered as a landmark in Indian filmography. Trust me, supervising any sets with that many people and intricacies; it's easier said than done. And this gets even more fascinating when you consider the restricted expenditures!Likewise, the performances leave quite an impression. Amongst the entire cast, Vicky Kaushal's act indisputably draws our attention the most. Particularly, towards the end. Where, in my opinion; he gives his absolute best. Speaking of the rest of the ensemble, I was amazed to observe such a capable group of foreign nationals playing their roles with utmost affection and integrity!My only criticisms are in regards to the comparatively long-winded screenplay and its Non-linear structure. Don't get me wrong, I'm all up for Non-linear storytelling, but I'm not sure whether it was an absolute necessity in this case.Even though I gotta say, that whole Jallianwala Bagh massacre sequence is no less than a cinematic brilliance. No matter, how tough you deem yourself to be, remember the words; it's gonna break your heart. If it was up to me, I would have probably inaugurated the film with this portion rather than placing it near the climax. That way, I guess the impact would have been far greater.Lastly, I just wanna thank all the people who have contributed to such an ambitious endeavour and I wanna give my regards to Mr Shoojit Sircar as he's done plentiful to denote the atrocities of British Imperialism. Innumerable manslaughters, abscondings, tortures; the British without any question, shares a dark & sinful past with our country and its people.My heartiest admiration goes to all the martyrs and their families who sacrificed everything just to break the shackles and to get our much-awaited Sovereignty & Freedom. And most importantly they did all that while being unified, irrespective of class, religion or Identity.Today's generation should learn a thing or two!",Sardar Udham
6,tushargupta-27286,Freedom fighter,10,25 October 2021,Sardar udham singh movie story is so amazing and patriotic movie must watch this .Freedom fighter movie I Love and I like this movie.New story of freedom fighter movie.,Sardar Udham
7,sameerlodaya,What's happening????,6,16 October 2021,We really can't imagine what's happening in the movieSoorjit has made the movie very technically sound with sharp direction perfect props costumes and locations and great performance by vickyThe movie is too slow and shot in dark colours and backgrounds..the story starts with journey from india to London without any planning execution and immediately in 20 minutes the assassination happens and then the story runs in flashbackThe main negative point is soorjit has not made it in a simple way and one gets confused where and how it's going and the movie travels from here and thereIt should be simple.,Sardar Udham
8,MandalBros-5,CAN'T Review.,10,17 October 2021,"After watching the brutal and heart-wrenching visuals of Jallianwala Bagh Massacre, I can't review this film. And yes, India is yet to receive an official apology from the British Government for the same.That's it.Available on Amazon Prime Video.",Sardar Udham
9,pranayjalvi,Perfect is not just a word for Sardar Udham,10,16 October 2021,"Shoojit Sircar showed us once again how a biopic should be made, and the level of Sardar Udham waa extraordinary. Vicky Kaushal is a rising star and his role of Sardar Udham showed us why he is a great contender for Bollywood's future.A dark tale of an individual, fighting for the freedom of the nation, in a different way, in a different nation is enthralling and at the same time, emotional and captivating as well. With a brilliant cinematography and strong dialogues added with terrific acting, Sardar Udham can be claimed as one of the best biopic on a freedom fighter that has ever been made.Hats off to the team of Sardar Udham, Shoojit Sircar, Vicky Kaushal and the entire cast that brought out such an outstanding example of Indian cinema with a compelling story about the struggles we had for the freedom of our nation. This is truly a remarkable on an international level and an oscar nomination worthy movie.My Rating : 10/10.",Sardar Udham
