,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,101,A Quiet Place Part II,(2020),"['Drama, Horror, Sci-Fi']",7.3,172934,['John Krasinski '],"['Emily Blunt, Millicent Simmonds, Cillian Murphy, John Krasinski']","['Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.']",NA,PG-13
1,102,The Matrix,(1999),"['Action, Sci-Fi']",8.7,1775142,"['Directors: Lana Wachowski, Lilly Wachowski ']","['Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving']","['When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.']",$171.48M,R
2,103,Poltergeist,(1982),"['Horror, Thriller']",7.3,154357,['Tobe Hooper '],"[""JoBeth Williams, Heather O'Rourke, Craig T. Nelson, Beatrice Straight""]","[""A family's home is haunted by a host of demonic ghosts.""]",$76.61M,PG
3,104,The Thing,(1982),"['Horror, Mystery, Sci-Fi']",8.1,396323,['John Carpenter '],"['Kurt Russell, Wilford Brimley, Keith David, Richard Masur']",['A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.'],$13.78M,R
4,105,Titanic,(1997),"['Drama, Romance']",7.8,1101975,['James Cameron '],"['Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates']","['A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.']",$659.33M,PG-13
5,106,Pulp Fiction,(1994),"['Crime, Drama']",8.9,1922485,['Quentin Tarantino '],"['John Travolta, Uma Thurman, Samuel L. Jackson, Bruce Willis']","['The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.']",$107.93M,R
6,107,Zack Snyder's Justice League,(2021),"['Action, Adventure, Fantasy']",8.1,344603,['Zack Snyder '],"['Henry Cavill, Ben Affleck, Gal Gadot, Amy Adams']","[""Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.""]",NA,R
7,108,1917,(2019),"['Action, Drama, War']",8.3,503579,['Sam Mendes '],"['Dean-Charles Chapman, George MacKay, Daniel Mays, Colin Firth']","['April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.']",$159.23M,R
8,109,Heat,(1995),"['Action, Crime, Drama']",8.2,612828,['Michael Mann '],"['Al Pacino, Robert De Niro, Val Kilmer, Jon Voight']",['A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.'],$67.44M,R
9,110,The Lighthouse,(2019),"['Drama, Fantasy, Horror']",7.5,174999,['Robert Eggers '],"['Robert Pattinson, Willem Dafoe, Valeriia Karaman, Logan Hawkes']",['Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.'],$0.43M,R
