,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,1401,The Mummy Returns,(2001),"['Action, Adventure, Fantasy']",6.4,312661,['Stephen Sommers '],"['Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo']","['The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.']",$202.02M,PG-13
1,1402,She's the Man,(2006),"['Comedy, Romance, Sport']",6.3,152505,['Andy Fickman '],"['Amanda Bynes, Laura Ramsey, Channing Tatum, Vinnie Jones']","[""When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles.""]",$2.34M,PG-13
2,1403,Malcolm & Marie,(2021),"['Drama, Romance']",6.7,32443,['Sam Levinson '],"['John David Washington, Zendaya']","[""A director and his girlfriend's relationship is tested after they return home from his movie premiere and face each other's turmoil during one long night.""]",NA,R
3,1404,Terminator Genisys,(2015),"['Action, Adventure, Sci-Fi']",6.3,268978,['Alan Taylor '],"['Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney']","['When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.']",$89.76M,PG-13
4,1405,The Giver,(2014),"['Drama, Romance, Sci-Fi']",6.5,115716,['Phillip Noyce '],"['Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift']","['In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.']",$45.09M,PG-13
5,1406,Who Framed Roger Rabbit,(1988),"['Animation, Adventure, Comedy']",7.7,192045,['Robert Zemeckis '],"['Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer']","[""A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.""]",$156.45M,PG
6,1407,The Firm,(1993),"['Drama, Mystery, Thriller']",6.8,128071,['Sydney Pollack '],"['Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook']",['A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.'],$158.35M,R
7,1408,Vicky Cristina Barcelona,(2008),"['Comedy, Drama, Romance']",7.1,249502,['Woody Allen '],"['Rebecca Hall, Scarlett Johansson, Javier Bardem, Christopher Evan Welch']","['Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.']",$23.22M,PG-13
8,1409,Where Eagles Dare,(1968),"['Action, Adventure, War']",7.6,56072,['Brian G. Hutton '],"['Richard Burton, Clint Eastwood, Mary Ure, Patrick Wymark']","[""Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.""]",NA,M
9,1410,The Babysitter - Killer Queen,(2020),"['Comedy, Horror']",5.8,34241,['McG '],"['Judah Lewis, Samara Weaving, Jenna Ortega, Emily Alyn Lind']","[""Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.""]",NA,TV-MA
10,1411,17 Again,(2009),"['Comedy, Drama, Fantasy']",6.4,190908,['Burr Steers '],"['Zac Efron, Matthew Perry, Leslie Mann, Thomas Lennon']","[""Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.""]",$64.17M,PG-13
11,1412,Alpha Dog,(2006),"['Biography, Crime, Drama']",6.9,101427,['Nick Cassavetes '],"['Emile Hirsch, Justin Timberlake, Anton Yelchin, Bruce Willis']","[""Johnny and a couple pals kidnap Jake's 15-year-old brother, Zach, then assigns his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control.""]",$15.23M,R
12,1413,Gamer,(2009),"['Action, Sci-Fi, Thriller']",5.8,132899,"['Directors: Mark Neveldine, Brian Taylor ']","['Gerard Butler, Michael C. Hall, Ludacris, Amber Valletta']","[""In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free.""]",$20.49M,R
13,1414,Dick,(1999),['Comedy'],6.2,19588,['Andrew Fleming '],"['Kirsten Dunst, Michelle Williams, Dan Hedaya, Will Ferrell']",['Two girls wander away from a White House tour and meet President Nixon.'],$6.24M,PG-13
14,1415,Coming 2 America,(2021),['Comedy'],5.3,63354,['Craig Brewer '],"['Eddie Murphy, Arsenio Hall, Shari Headley, Jermaine Fowler']",['The African monarch Akeem learns he has a long-lost son in the United States and must return to America to meet this unexpected heir and build a relationship with his son.'],NA,PG-13
15,1416,Tinker Tailor Soldier Spy,(2011),"['Drama, Mystery, Thriller']",7.1,195147,['Tomas Alfredson '],"['Gary Oldman, Colin Firth, Tom Hardy, Mark Strong']","['In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet Agent within MI6.']",$24.15M,R
16,1417,Sense and Sensibility,(1995),"['Drama, Romance']",7.7,110166,['Ang Lee '],"['Emma Thompson, Kate Winslet, James Fleet, Tom Wilkinson']","['Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites.']",$43.18M,PG
17,1418,War of the Worlds,(2005),"['Action, Adventure, Sci-Fi']",6.5,431221,['Steven Spielberg '],"['Tom Cruise, Dakota Fanning, Tim Robbins, Miranda Otto']",['An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.'],$234.28M,PG-13
18,1419,A Million Ways to Die in the West,(2014),"['Comedy, Western']",6.1,184075,['Seth MacFarlane '],"['Seth MacFarlane, Charlize Theron, Liam Neeson, Amanda Seyfried']","['As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his newly found courage to the test when her husband, a notorious gun-slinger, announces his arrival.']",$43.14M,R
19,1420,Creed II,(2018),"['Drama, Sport']",7.1,115835,['Steven Caple Jr. '],"['Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad']","['Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.']",$115.72M,PG-13
20,1421,Silent Hill,(2006),"['Horror, Mystery']",6.5,222508,['Christophe Gans '],"['Radha Mitchell, Laurie Holden, Sean Bean, Deborah Kara Unger']","['A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.']",$46.98M,R
21,1422,Crocodile Dundee,(1986),"['Action, Adventure, Comedy']",6.6,99985,['Peter Faiman '],"['Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil']",['An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.'],$174.64M,PG-13
22,1423,Oculus,(2013),"['Horror, Mystery']",6.5,123484,['Mike Flanagan '],"['Karen Gillan, Brenton Thwaites, Katee Sackhoff, Rory Cochrane']","['A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon.']",$27.70M,R
23,1424,Gully,(2019),"['Crime, Drama']",1.2,17044,['Nabil Elderkin '],"['Kelvin Harrison Jr., Jacob Latimore, Charlie Plummer, John Corbett']","['Three teens living in LA, all victims of extreme childhoods, wreak a hedonistic riot across the city over the course of 48 hours, unbound by societal norms. They take us on a rip-roaring ride of drugs and murder across Los Angeles.']",NA,R
