,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,1361,The Dirt,(2019),"['Biography, Comedy, Drama']",7.0,44515,['Jeff Tremaine '],"['Douglas Booth, Iwan Rheon, Machine Gun Kelly, Daniel Webber']","['Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame.']",NA,TV-MA
11,1362,Live and Let Die,(1973),"['Action, Adventure, Thriller']",6.8,103099,['Guy Hamilton '],"['Roger Moore, Yaphet Kotto, Jane Seymour, Clifton James']",['James Bond is sent to stop a diabolically brilliant heroin magnate armed with a complex organisation and a reliable psychic tarot card reader.'],$35.38M,PG
12,1363,Tom and Jerry,(2021),"['Animation, Adventure, Comedy']",5.3,30495,['Tim Story '],"['Chloë Grace Moretz, Michael Peña, Colin Jost, Tom']","['A chaotic battle ensues between Jerry Mouse, who has taken refuge in the Royal Gate Hotel, and Tom Cat, who is hired to drive him away before the day of a big wedding arrives.']",NA,PG
13,1364,Frida,(2002),"['Biography, Drama, Romance']",7.4,86210,['Julie Taymor '],"['Salma Hayek, Alfred Molina, Geoffrey Rush, Mía Maestro']","['A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.']",$25.89M,R
14,1365,Run Hide Fight,(2020),"['Crime, Drama, Thriller']",6.4,19918,['Kyle Rankin '],"['Isabel May, Radha Mitchell, Thomas Jane, Eli Brown']","['17-year-old Zoe Hull uses her wits, survival skills, and compassion to fight for her life, and those of her fellow classmates, against a group of live-streaming school shooters.']",NA,NA
15,1366,The Craft,(1996),"['Drama, Fantasy, Horror']",6.4,87608,['Andrew Fleming '],"['Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True']","['A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.']",$24.88M,R
16,1367,Daddy's Home 2,(2017),['Comedy'],6.0,67750,['Sean Anders '],"['Will Ferrell, Mark Wahlberg, Mel Gibson, John Lithgow']","[""Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays.""]",$104.03M,PG-13
17,1368,Angel Has Fallen,(2019),"['Action, Thriller']",6.4,89973,['Ric Roman Waugh '],"['Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Williams']",['Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.'],$67.16M,R
18,1369,The English Patient,(1996),"['Drama, Romance, War']",7.4,184954,['Anthony Minghella '],"['Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas']","['At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.']",$78.65M,R
19,1370,Robin Hood,(2010),"['Action, Adventure, Drama']",6.6,261263,['Ridley Scott '],"['Russell Crowe, Cate Blanchett, Matthew Macfadyen, Max von Sydow']","['In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.']",$105.27M,PG-13
20,1371,Magnum Force,(1973),"['Action, Crime, Mystery']",7.2,59398,['Ted Post '],"['Clint Eastwood, Hal Holbrook, Mitchell Ryan, David Soul']","['San Francisco Inspector ""Dirty"" Harry Callahan is on the trail of vigilante Police Officers who are not above going beyond the law to kill the city\'s undesirables.']",$4.56M,R
21,1372,Date Night,(2010),"['Comedy, Crime, Romance']",6.3,157839,['Shawn Levy '],"['Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson']","[""In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.""]",$98.71M,PG-13
22,1373,The Princess Diaries,(2001),"['Comedy, Family, Romance']",6.4,136493,['Garry Marshall '],"['Julie Andrews, Anne Hathaway, Hector Elizondo, Heather Matarazzo']","['Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.']",$108.25M,G
23,1374,The Danish Girl,(2015),"['Biography, Drama, Romance']",7.1,175320,['Tom Hooper '],"['Eddie Redmayne, Alicia Vikander, Amber Heard, Ben Whishaw']","[""A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.""]",$11.11M,R
24,1375,Hannibal,(2001),"['Crime, Drama, Thriller']",6.8,264936,['Ridley Scott '],"['Anthony Hopkins, Julianne Moore, Gary Oldman, Ray Liotta']","['Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim.']",$165.09M,R
25,1376,Transformers - Revenge of the Fallen,(2009),"['Action, Adventure, Sci-Fi']",6.0,395966,['Michael Bay '],"['Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson']","[""Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.""]",$402.11M,PG-13
26,1377,The Count of Monte Cristo,(2002),"['Action, Adventure, Drama']",7.7,133789,['Kevin Reynolds '],"['Jim Caviezel, Guy Pearce, Christopher Adamson, JB Blanc']","['A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.']",$54.23M,PG-13
27,1378,Under the Silver Lake,(2018),"['Crime, Drama, Mystery']",6.5,38019,['David Robert Mitchell '],"['Andrew Garfield, Riley Keough, Topher Grace, Callie Hernandez']","[""Sam, a disenchanted young man, finds a mysterious woman swimming in his apartment's pool one night. The next morning, she disappears. Sam sets off across LA to find her, and along the way he uncovers a conspiracy far more bizarre.""]",$0.05M,R
28,1379,A.I. Artificial Intelligence,(2001),"['Drama, Sci-Fi']",7.2,299556,['Steven Spielberg '],"[""Haley Joel Osment, Jude Law, Frances O'Connor, Sam Robards""]","['A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.']",$78.62M,PG-13
29,1380,"I, Robot",(2004),"['Action, Mystery, Sci-Fi']",7.1,518067,['Alex Proyas '],"['Will Smith, Bridget Moynahan, Bruce Greenwood, Alan Tudyk']","['In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.']",$144.80M,PG-13
30,1381,Oxygen,(2021),"['Drama, Fantasy, Sci-Fi']",6.5,32740,['Alexandre Aja '],"['Mélanie Laurent, Mathieu Amalric, Malik Zidi, Laura Boujenah']","[""A woman wakes in a cryogenic chamber with no recollection of how she got there. As she's running out of oxygen, she must rebuild her memory to find a way out of her nightmare.""]",NA,TV-14
31,1382,A View to a Kill,(1985),"['Action, Adventure, Thriller']",6.3,93935,['John Glen '],"['Roger Moore, Christopher Walken, Tanya Roberts, Grace Jones']","[""The recovery of a microchip off the body of a fellow agent leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.""]",$50.33M,PG
32,1383,Horrible Bosses,(2011),"['Comedy, Crime']",6.8,434417,['Seth Gordon '],"['Jason Bateman, Charlie Day, Jason Sudeikis, Steve Wiebe']",['Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.'],$117.54M,R
33,1384,The Change-Up,(2011),"['Comedy, Fantasy']",6.3,175475,['David Dobkin '],"['Jason Bateman, Ryan Reynolds, Olivia Wilde, Leslie Mann']","['Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.']",$37.24M,R
34,1385,Independence Day - Resurgence,(2016),"['Action, Adventure, Sci-Fi']",5.2,173627,['Roland Emmerich '],"['Liam Hemsworth, Jeff Goldblum, Bill Pullman, Maika Monroe']","[""Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space defenses be enough?""]",$103.14M,PG-13
35,1386,Dangerous Beauty,(1998),"['Biography, Drama, Romance']",7.2,16871,['Marshall Herskovitz '],"['Catherine McCormack, Rufus Sewell, Oliver Platt, Fred Ward']","['A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.']",$4.53M,R
36,1387,Southpaw,(2015),"['Action, Crime, Drama']",7.4,227682,['Antoine Fuqua '],"['Jake Gyllenhaal, Rachel McAdams, Oona Laurence, Forest Whitaker']","['After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.']",$52.42M,R
37,1388,Wanderlust,(2012),"['Comedy, Romance']",5.6,74847,['David Wain '],"['Jennifer Aniston, Paul Rudd, Malin Akerman, Justin Theroux']","['Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.']",$17.23M,R
38,1389,The Other Guys,(2010),"['Action, Comedy, Crime']",6.7,254435,['Adam McKay '],"['Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes']","[""Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.""]",$119.22M,PG-13
39,1390,The Basketball Diaries,(1995),"['Biography, Crime, Drama']",7.3,106804,['Scott Kalvert '],"['Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol, James Madio']",['A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.'],$2.42M,R
40,1391,From Russia with Love,(1963),"['Action, Adventure, Thriller']",7.4,128140,['Terence Young '],"['Sean Connery, Robert Shaw, Lotte Lenya, Daniela Bianchi']",['James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.'],$24.80M,PG
41,1392,Slumdog Millionaire,(2008),"['Drama, Romance']",8.0,821040,"['Directors: Danny Boyle, Loveleen Tandan ']","['Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor']","['A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".']",$141.32M,R
42,1393,Allied,(2016),"['Action, Drama, Romance']",7.1,149985,['Robert Zemeckis '],"['Brad Pitt, Marion Cotillard, Jared Harris, Vincent Ebrahim']","['In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.']",$40.10M,R
43,1394,Conan the Barbarian,(2011),"['Action, Adventure, Fantasy']",5.2,97556,['Marcus Nispel '],"['Jason Momoa, Ron Perlman, Rose McGowan, Stephen Lang']",['A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.'],$21.30M,R
44,1395,Metropolis,(1927),"['Drama, Sci-Fi']",8.3,167882,['Fritz Lang '],"['Brigitte Helm, Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge']","[""In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.""]",$1.24M,Not Rated
45,1396,Meet the Spartans,(2008),"['Comedy, Fantasy']",2.8,106340,"['Directors: Jason Friedberg, Aaron Seltzer ']","['Sean Maguire, Kevin Sorbo, Carmen Electra, Ken Davitian']","[""A spoof of 300 (2006) and many other movies, TV series/shows/commercials, video games and celebrities. King Leonidas of Sparta and his army of 12 go to war against Xerxes of Persia to fight to the death for Sparta's freedom.""]",$38.23M,PG-13
46,1397,Tremors,(1990),"['Comedy, Horror']",7.1,130294,['Ron Underwood '],"['Kevin Bacon, Fred Ward, Finn Carter, Michael Gross']",['Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.'],$16.67M,PG-13
47,1398,The Lost World - Jurassic Park,(1997),"['Action, Adventure, Sci-Fi']",6.6,396702,['Steven Spielberg '],"['Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Vince Vaughn']","['A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.']",$229.09M,PG-13
48,1399,In the Heart of the Sea,(2015),"['Action, Adventure, Biography']",6.9,131369,['Ron Howard '],"['Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw']","[""A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.""]",$25.02M,PG-13
49,1400,Space Jam,(1996),"['Animation, Adventure, Comedy']",6.5,190304,['Joe Pytka '],"['Michael Jordan, Wayne Knight, Theresa Randle, Manner Washington']","['In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.']",$90.46M,PG
