,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,2511,21 Grams,(2003),"['Crime, Drama, Thriller']",7.6,231576,['Alejandro G. Iñárritu '],"['Sean Penn, Benicio Del Toro, Naomi Watts, Danny Huston']","['A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.']",$16.29M,R
11,2512,9 to 5,(1980),['Comedy'],6.9,31021,['Colin Higgins '],"['Jane Fonda, Lily Tomlin, Dolly Parton, Dabney Coleman']","['Three female employees of a sexist, egotistical, lying, hypocritical bigot find a way to turn the tables on him.']",$103.29M,PG
12,2513,The Happytime Murders,(2018),"['Action, Comedy, Crime']",5.4,26816,['Brian Henson '],"['Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker']","[""When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.""]",$20.71M,R
13,2514,Aliens vs. Predator - Requiem,(2007),"['Action, Horror, Sci-Fi']",4.6,120550,"['Directors: Colin Strause, Greg Strause ']","['Reiko Aylesworth, Steven Pasquale, Shareeka Epps, John Ortiz']","['Warring Alien and Predator races descend on a rural Colorado town, where unsuspecting residents must band together for any chance of survival.']",$41.80M,R
14,2515,Ed Wood,(1994),"['Biography, Comedy, Drama']",7.8,171547,['Tim Burton '],"['Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette']","['Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.']",$5.89M,R
15,2516,One Hundred and One Dalmatians,(1961),"['Animation, Adventure, Comedy']",7.3,160979,"['Directors: Clyde Geronimi, Hamilton Luske, Wolfgang Reitherman ']","[""Rod Taylor, Betty Lou Gerson, J. Pat O'Malley, Martha Wentworth""]","['When a litter of Dalmatian puppies are abducted by the minions of Cruella de Vil, the parents must find them before she uses them for a diabolical fashion statement.']",$144.88M,G
16,2517,Live by Night,(2016),"['Action, Crime, Drama']",6.4,55347,['Ben Affleck '],"['Ben Affleck, Elle Fanning, Brendan Gleeson, Chris Messina']","['A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.']",$10.38M,R
17,2518,Tully,(2018),"['Comedy, Drama, Mystery']",7.0,56307,['Jason Reitman '],"['Charlize Theron, Mackenzie Davis, Ron Livingston, Asher Miles Fallica']",['A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.'],$9.23M,R
18,2519,Patton,(1970),"['Biography, Drama, War']",7.9,99158,['Franklin J. Schaffner '],"['George C. Scott, Karl Malden, Stephen Young, Michael Strong']",['The World War II phase of the career of controversial American general George S. Patton.'],$61.70M,GP
19,2520,Super Troopers,(2001),"['Comedy, Crime, Mystery']",7.1,101027,['Jay Chandrasekhar '],"['Jay Chandrasekhar, Kevin Heffernan, André Vippolis, Joey Kern']","['Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.']",$18.49M,R
20,2521,The Zookeeper's Wife,(2017),"['Biography, Drama, History']",7.0,41655,['Niki Caro '],"['Jessica Chastain, Johan Heldenbergh, Daniel Brühl, Timothy Radford']","['Keepers of the Warsaw Zoo, Antonina and Jan Zabinski, must save hundreds of people and animals during the Nazi invasion in WWII Poland.']",$17.45M,PG-13
21,2522,Eye in the Sky,(2015),"['Action, Drama, Thriller']",7.3,82779,['Gavin Hood '],"['Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi']","['Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare.']",$18.70M,R
22,2523,Piranha 3DD,(2012),"['Comedy, Horror, Sci-Fi']",3.7,41564,['John Gulager '],"['Danielle Panabaker, Ving Rhames, David Hasselhoff, Matt Bush']","['After the events at Lake Victoria, the pre-historic school of blood-thirsty piranhas make their way into a newly opened waterpark.']",$0.38M,R
23,2524,The Guardian,(2006),"['Action, Adventure, Drama']",6.9,90387,['Andrew Davis '],"['Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller']","['A high school swim champion with a troubled past enrolls in the U.S. Coast Guard\'s ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.']",$55.01M,PG-13
24,2525,Over the Hedge,(2006),"['Animation, Adventure, Comedy']",6.7,167612,"['Directors: Tim Johnson, Karey Kirkpatrick ']","['Bruce Willis, Garry Shandling, Steve Carell, Wanda Sykes']","['A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.']",$155.02M,PG
25,2526,The Beguiled,(2017),"['Drama, Thriller, War']",6.3,55602,['Sofia Coppola '],"['Nicole Kidman, Kirsten Dunst, Elle Fanning, Colin Farrell']",['The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.'],$10.58M,R
26,2527,Yes Man,(2008),"['Comedy, Romance']",6.8,348918,['Peyton Reed '],"['Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins']","['A man challenges himself to say ""yes"" to everything.']",$97.69M,PG-13
27,2528,American Ultra,(2015),"['Action, Comedy']",6.1,88978,['Nima Nourizadeh '],"['Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo']","[""A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.""]",$14.43M,R
28,2529,The Hangover Part III,(2013),"['Comedy, Crime']",5.8,304087,['Todd Phillips '],"['Bradley Cooper, Zach Galifianakis, Ed Helms, Justin Bartha']","['When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.']",$112.20M,R
29,2530,Ouija - Origin of Evil,(2016),"['Drama, Horror, Mystery']",6.2,58924,['Mike Flanagan '],"['Elizabeth Reaser, Lulu Wilson, Annalise Basso, Henry Thomas']","['In 1967 Los Angeles, a widowed mother and her daughters add a new stunt to bolster their seance scam business by inviting an evil presence into their home, not realizing how dangerous it is.']",$35.14M,PG-13
30,2531,The BFG,(2016),"['Adventure, Family, Fantasy']",6.4,82246,['Steven Spielberg '],"['Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement']","['An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.']",$55.48M,PG
31,2532,Doctor Zhivago,(1965),"['Drama, Romance, War']",8.0,73250,['David Lean '],"['Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger']","[""The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.""]",$111.72M,PG-13
32,2533,Three Amigos!,(1986),"['Comedy, Western']",6.5,72115,['John Landis '],"['Steve Martin, Chevy Chase, Martin Short, Alfonso Arau']","['Three actors accept an invitation to a Mexican village to perform their onscreen bandit fighter roles, unaware that it is the real thing.']",$39.25M,PG
33,2534,Meatballs,(1979),['Comedy'],6.2,20763,['Ivan Reitman '],"['Bill Murray, Harvey Atkin, Kate Lynch, Russ Banham']",['Wacky hijinks of counselors and campers at a less-than-average summer camp.'],$43.05M,PG
34,2535,Bully,(2001),"['Biography, Crime, Drama']",6.9,37249,['Larry Clark '],"['Brad Renfro, Nick Stahl, Bijou Phillips, Rachel Miner']","['A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.']",$1.54M,R
35,2536,Rush Hour 3,(2007),"['Action, Comedy, Crime']",6.2,160808,['Brett Ratner '],"['Jackie Chan, Chris Tucker, Max von Sydow, Hiroyuki Sanada']","[""After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.""]",$140.13M,PG-13
36,2537,Cabin Fever,(2002),['Horror'],5.6,76394,['Eli Roth '],"['Jordan Ladd, Rider Strong, James DeBello, Cerina Vincent']","['Five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.']",$21.16M,R
37,2538,Adventureland,(2009),"['Comedy, Drama, Romance']",6.8,156978,['Greg Mottola '],"['Jesse Eisenberg, Kristen Stewart, Ryan Reynolds, Martin Starr']","[""In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.""]",$16.03M,R
38,2539,Miami Vice,(2006),"['Action, Crime, Drama']",6.0,114186,['Michael Mann '],"['Colin Farrell, Jamie Foxx, Gong Li, Naomie Harris']","['Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.']",$63.45M,R
39,2540,#Alive,(2020),"['Action, Drama, Horror']",6.3,33542,['Il Cho '],"['Yoo Ah-in, Park Shin-Hye, Jeon Bae-soo, Hyun-Wook Lee']","['The rapid spread of an unknown infection has left an entire city in ungovernable chaos, but one survivor remains alive in isolation. It is his story.']",NA,TV-MA
40,2541,Taken 3,(2014),"['Action, Crime, Thriller']",6.0,186394,['Olivier Megaton '],"['Liam Neeson, Forest Whitaker, Maggie Grace, Famke Janssen']","['Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.']",$89.26M,PG-13
41,2542,In the Name of the Father,(1993),"['Biography, Crime, Drama']",8.1,167159,['Jim Sheridan '],"['Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie, Philip King']","[""A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.""]",$25.01M,R
42,2543,Detachment,(2011),['Drama'],7.7,81370,['Tony Kaye '],"['Adrien Brody, Christina Hendricks, Marcia Gay Harden, Lucy Liu']",['A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.'],$0.07M,Not Rated
43,2544,Final Destination 5,(2011),"['Action, Horror, Thriller']",5.8,111848,['Steven Quale '],"[""Nicholas D'Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher""]",['Death returns to claim the lucky survivors of a deadly bridge collapse in this fifth frightening installment in the series.'],$42.59M,R
44,2545,Stoker,(2013),"['Drama, Mystery, Thriller']",6.8,106481,['Park Chan-Wook '],"['Mia Wasikowska, Nicole Kidman, Matthew Goode, Dermot Mulroney']","[""After India's father dies, her Uncle Charlie, whom she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.""]",$1.70M,R
45,2546,Scooby-Doo 2 - Monsters Unleashed,(2004),"['Animation, Adventure, Comedy']",5.1,54053,['Raja Gosnell '],"['Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard, Linda Cardellini']",['The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.'],$84.22M,PG
46,2547,The Client,(1994),"['Crime, Drama, Mystery']",6.8,63962,['Joel Schumacher '],"['Susan Sarandon, Tommy Lee Jones, Brad Renfro, Mary-Louise Parker']",['A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.'],$92.12M,PG-13
47,2548,Revenge,(2017),"['Action, Horror, Thriller']",6.4,40674,['Coralie Fargeat '],"['Matilda Anna Ingrid Lutz, Kevin Janssens, Vincent Colombe, Guillaume Bouchède']","[""Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.""]",$0.10M,R
48,2549,Dog Soldiers,(2002),"['Action, Horror, Thriller']",6.8,58147,['Neil Marshall '],"['Sean Pertwee, Kevin McKidd, Emma Cleasby, Liam Cunningham']",['A routine military exercise turns into a nightmare in the Scotland wilderness.'],NA,R
49,2550,Mike and Dave Need Wedding Dates,(2016),"['Comedy, Romance']",6.0,86546,['Jake Szymanski '],"['Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza']","[""Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo.""]",$46.01M,R
