,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
30,1681,Judy,(2019),"['Biography, Drama, Romance']",6.8,46512,['Rupert Goold '],"['Renée Zellweger, Jessie Buckley, Finn Wittrock, Rufus Sewell']",['Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.'],NA,PG-13
31,1682,Romancing the Stone,(1984),"['Action, Adventure, Comedy']",6.9,89035,['Robert Zemeckis '],"['Michael Douglas, Kathleen Turner, Danny DeVito, Zack Norman']","['A mousy romance novelist sets off for Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure hunting for treasure with a mercenary rogue.']",$76.57M,PG
32,1683,Song to Song,(2017),"['Drama, Music, Romance']",5.7,20280,['Terrence Malick '],"['Ryan Gosling, Rooney Mara, Michael Fassbender, Natalie Portman']","['Two intersecting love triangles. Obsession and betrayal set against the music scene in Austin, Texas.']",$0.44M,R
33,1684,Smokin' Aces,(2006),"['Action, Comedy, Crime']",6.7,142233,['Joe Carnahan '],"['Jeremy Piven, Ryan Reynolds, Ray Liotta, Joseph Ruskin']","[""When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.""]",$35.66M,R
34,1685,Rock of Ages,(2012),"['Comedy, Drama, Musical']",5.9,76133,['Adam Shankman '],"['Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin']",['A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.'],$38.52M,PG-13
35,1686,Hansel & Gretel - Witch Hunters,(2013),"['Action, Fantasy, Horror']",6.1,201186,['Tommy Wirkola '],"['Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen']",['Brother-sister duo Hansel and Gretel are professional witch hunters who help innocent villagers. But they soon stumble upon a case that could hold the key to their past.'],$55.70M,R
36,1687,Rent,(2005),"['Drama, Musical, Romance']",6.9,50446,['Chris Columbus '],"['Taye Diggs, Wilson Jermaine Heredia, Rosario Dawson, Anthony Rapp']","['This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.']",$29.08M,PG-13
37,1688,Christine,(1983),"['Horror, Thriller']",6.7,78317,['John Carpenter '],"['Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky']",['A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.'],$21.20M,R
38,1689,Indecent Proposal,(1993),"['Drama, Romance']",6.0,68114,['Adrian Lyne '],"['Robert Redford, Demi Moore, Woody Harrelson, Seymour Cassel']","['A billionaire offers $1,000,000 to a young married couple for one night with the wife.']",$106.61M,R
39,1690,Dark City,(1998),"['Fantasy, Mystery, Sci-Fi']",7.6,194662,['Alex Proyas '],"['Rufus Sewell, Kiefer Sutherland, Jennifer Connelly, William Hurt']","['A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.']",$14.38M,R
40,1691,Steel Magnolias,(1989),"['Comedy, Drama, Romance']",7.3,51757,['Herbert Ross '],"['Shirley MacLaine, Olympia Dukakis, Sally Field, Julia Roberts']","['A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship, and welcome her into the fold.']",$83.76M,PG
41,1692,Captain Phillips,(2013),"['Adventure, Biography, Crime']",7.8,440707,['Paul Greengrass '],"['Tom Hanks, Barkhad Abdi, Barkhad Abdirahman, Catherine Keener']","['The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.']",$107.10M,PG-13
42,1693,The League of Extraordinary Gentlemen,(2003),"['Action, Adventure, Fantasy']",5.8,172809,['Stephen Norrington '],"['Sean Connery, Stuart Townsend, Peta Wilson, Jason Flemyng']","['In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.']",$66.47M,PG-13
43,1694,Anna Karenina,(2012),"['Drama, Romance']",6.6,96593,['Joe Wright '],"['Keira Knightley, Jude Law, Aaron Taylor-Johnson, Matthew Macfadyen']","['In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.']",$12.82M,R
44,1695,White Christmas,(1954),"['Comedy, Musical, Romance']",7.6,36798,['Michael Curtiz '],"['Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen']",['A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.'],$30.00M,Not Rated
45,1696,Double Jeopardy,(1999),"['Crime, Drama, Mystery']",6.5,82735,['Bruce Beresford '],"['Ashley Judd, Tommy Lee Jones, Bruce Greenwood, Benjamin Weir']","[""A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.""]",$116.74M,R
46,1697,Olympus Has Fallen,(2013),"['Action, Thriller']",6.5,267337,['Antoine Fuqua '],"['Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett']",['Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.'],$98.93M,R
47,1698,The Birdcage,(1996),['Comedy'],7.1,85453,['Mike Nichols '],"['Robin Williams, Nathan Lane, Gene Hackman, Dianne Wiest']","[""A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.""]",$124.06M,R
48,1699,Good Boys,(2019),"['Adventure, Comedy']",6.7,69734,['Gene Stupnitsky '],"['Jacob Tremblay, Keith L. Williams, Brady Noon, Molly Gordon']","['Three 6th grade boys ditch school and embark on an epic journey while carrying accidentally stolen drugs, being hunted by teenage girls, and trying to make their way home in time for a long-awaited party.']",$69.06M,R
49,1700,Hot Tub Time Machine,(2010),"['Comedy, Sci-Fi']",6.4,168453,['Steve Pink '],"['John Cusack, Rob Corddry, Craig Robinson, Clark Duke']","['A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.']",$50.29M,R
