,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
19,1020,Cherry,(2021),"['Crime, Drama']",6.6,27009,"['Directors: Anthony Russo, Joe Russo ']","['Tom Holland, Ciara Bravo, Jack Reynor, Forrest Goodluck']","['Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.']",NA,R
20,1021,Dumb and Dumber,(1994),['Comedy'],7.3,368582,"['Directors: Peter Farrelly, Bobby Farrelly ']","['Jim Carrey, Jeff Daniels, Lauren Holly, Mike Starr']","['After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen to return it.']",$127.18M,PG-13
21,1022,Jaws 2,(1978),"['Adventure, Horror, Thriller']",5.8,75693,['Jeannot Szwarc '],"['Roy Scheider, Lorraine Gary, Murray Hamilton, Joseph Mascolo']",['Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.'],$102.92M,PG
22,1023,Rain Man,(1988),['Drama'],8.0,492521,['Barry Levinson '],"['Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen']","[""After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.""]",$178.80M,R
23,1024,The Last Letter from Your Lover,(2021),"['Drama, Romance']",6.7,12819,['Augustine Frizzell '],"['Shailene Woodley, Joe Alwyn, Wendy Nottingham, Felicity Jones']",['A pair of interwoven stories set in the past and present follow an ambitious journalist determined to solve the mystery of a forbidden love affair at the center of a trove of secret love letters from 1965.'],NA,TV-MA
24,1025,Iron Man 2,(2010),"['Action, Adventure, Sci-Fi']",7.0,764614,['Jon Favreau '],"['Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow, Don Cheadle']","[""With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.""]",$312.43M,PG-13
25,1026,The Butterfly Effect,(2004),"['Drama, Sci-Fi, Thriller']",7.6,469348,"['Directors: Eric Bress, J. Mackye Gruber ']","['Ashton Kutcher, Amy Smart, Melora Walters, Elden Henson']","['Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.']",$57.94M,R
26,1027,Room,(2015),"['Drama, Thriller']",8.1,395876,['Lenny Abrahamson '],"['Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson']","['Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.']",$14.68M,R
27,1028,Hell or High Water,(2016),"['Action, Crime, Drama']",7.6,216225,['David Mackenzie '],"['Chris Pine, Ben Foster, Jeff Bridges, Gil Birmingham']","[""A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.""]",$26.86M,R
28,1029,I'm Thinking of Ending Things,(2020),"['Drama, Thriller']",6.6,75381,['Charlie Kaufman '],"['Jesse Plemons, Jessie Buckley, Toni Collette, David Thewlis']","[""Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.""]",NA,R
29,1030,Moulin Rouge!,(2001),"['Drama, Musical, Romance']",7.6,275031,['Baz Luhrmann '],"['Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent']",['A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star whom a jealous duke covets.'],$57.39M,PG-13
30,1031,WALL·E,(2008),"['Animation, Adventure, Family']",8.4,1049978,['Andrew Stanton '],"['Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard']","['In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.']",$223.81M,G
31,1032,The Boy in the Striped Pajamas,(2008),"['Drama, History, War']",7.8,203956,['Mark Herman '],"[""Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien""]","['Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.']",$9.03M,PG-13
32,1033,Birdman or (The Unexpected Virtue of Ignorance),(2014),"['Comedy, Drama']",7.7,604529,['Alejandro G. Iñárritu '],"['Michael Keaton, Zach Galifianakis, Edward Norton, Andrea Riseborough']","['A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.']",$42.34M,R
33,1034,The Big Country,(1958),"['Romance, Western']",7.9,17247,['William Wyler '],"['Gregory Peck, Jean Simmons, Carroll Baker, Charlton Heston']","[""A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.""]",NA,Passed
34,1035,Good Time,(2017),"['Crime, Drama, Thriller']",7.4,106292,"['Directors: Benny Safdie, Josh Safdie ']","['Robert Pattinson, Benny Safdie, Jennifer Jason Leigh, Buddy Duress']","[""After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.""]",$2.03M,R
35,1036,Planet of the Apes,(2001),"['Action, Adventure, Sci-Fi']",5.7,215492,['Tim Burton '],"['Mark Wahlberg, Helena Bonham Carter, Tim Roth, Michael Clarke Duncan']","['In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.']",$180.01M,PG-13
36,1037,30 Days of Night,(2007),"['Action, Horror, Thriller']",6.6,171610,['David Slade '],"['Josh Hartnett, Melissa George, Danny Huston, Ben Foster']","['After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.']",$39.57M,R
37,1038,Blue Velvet,(1986),"['Drama, Mystery, Thriller']",7.7,190465,['David Lynch '],"['Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern']","['The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.']",$8.55M,R
38,1039,The Nest,(2020),"['Drama, Romance']",6.3,10697,['Sean Durkin '],"['Jude Law, Carrie Coon, Oona Roche, Charlie Shotwell']",['Life for an entrepreneur and his American family begins to take a twisted turn after moving into an English country manor.'],NA,R
39,1040,Now You See Me,(2013),"['Crime, Mystery, Thriller']",7.2,625000,['Louis Leterrier '],"['Jesse Eisenberg, Common, Mark Ruffalo, Woody Harrelson']","['An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.']",$117.72M,PG-13
40,1041,Airplane!,(1980),['Comedy'],7.7,226125,"['Directors: Jim Abrahams, David Zucker, Jerry Zucker ']","['Robert Hays, Julie Hagerty, Leslie Nielsen, Kareem Abdul-Jabbar']",['A man afraid to fly must ensure that a plane lands safely after the pilots become sick.'],$83.40M,PG
41,1042,The Bride of Frankenstein,(1935),"['Drama, Horror, Sci-Fi']",7.8,46484,['James Whale '],"['Boris Karloff, Elsa Lanchester, Colin Clive, Valerie Hobson']","['Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.']",$4.36M,Not Rated
42,1043,Dracula,(1931),"['Drama, Fantasy, Horror']",7.5,50210,"['Directors: Tod Browning, Karl Freund ']","['Bela Lugosi, Helen Chandler, David Manners, Dwight Frye']","['Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.']",NA,Passed
43,1044,The Warriors,(1979),"['Action, Crime, Thriller']",7.6,98519,['Walter Hill '],"['Michael Beck, James Remar, Dorsey Wright, Brian Tyler']","['In the near future, a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.']",$22.49M,R
44,1045,Jackie,(2016),"['Biography, Drama']",6.7,76546,['Pablo Larraín '],"['Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup']","[""Following the assassination of President John F. Kennedy, First Lady Jacqueline Kennedy fights through grief and trauma to regain her faith, console her children, and define her husband's historic legacy.""]",$13.96M,R
45,1046,The Mask of Zorro,(1998),"['Action, Adventure, Comedy']",6.8,176620,['Martin Campbell '],"['Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones, José María de Tavira']","[""A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.""]",$94.10M,PG-13
46,1047,Apollo 13,(1995),"['Adventure, Drama, History']",7.6,282562,['Ron Howard '],"['Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise']",['NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.'],$173.84M,PG
47,1048,The Human Centipede (First Sequence),(2009),['Horror'],4.4,76465,['Tom Six '],"['Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura']","[""A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.""]",$0.18M,R
48,1049,Holidate,(2020),"['Comedy, Romance']",6.1,54288,['John Whitesell '],"['Emma Roberts, Luke Bracey, Kristin Chenoweth, Frances Fisher']","[""Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.""]",NA,TV-MA
49,1050,Passengers,(2016),"['Drama, Romance, Sci-Fi']",7.0,376024,['Morten Tyldum '],"['Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne']",['A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.'],$100.01M,PG-13
