,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
24,2475,Unaccompanied Minors,(2006),"['Adventure, Comedy, Family']",5.3,10947,['Paul Feig '],"['Dyllan Christopher, Tyler James Williams, Gia Mantegna, Quinn Shephard']",['A group of unaccompanied minors bond while snowed in at the midwestern Hoover International Airport during the holiday season and ultimately create a makeshift holiday themselves.'],$16.65M,PG
25,2476,Predator 2,(1990),"['Action, Horror, Sci-Fi']",6.3,154888,['Stephen Hopkins '],"['Danny Glover, Gary Busey, Kevin Peter Hall, Rubén Blades']","['The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.']",$30.67M,R
26,2477,Escape from Pretoria,(2020),['Thriller'],6.8,31322,['Francis Annan '],"['Daniel Radcliffe, Daniel Webber, Ian Hart, Mark Leonard Winter']","['Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa.']",NA,PG-13
27,2478,The Hours,(2002),"['Drama, Romance']",7.5,128593,['Stephen Daldry '],"['Meryl Streep, Nicole Kidman, Julianne Moore, Stephen Dillane']","['The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.']",$41.68M,PG-13
28,2479,High Life,(2018),"['Adventure, Drama, Horror']",5.8,32611,['Claire Denis '],"['Robert Pattinson, Juliette Binoche, André 3000, Mia Goth']",['A father and his daughter struggle to survive in deep space where they live in isolation.'],$1.23M,R
29,2480,U-571,(2000),"['Action, War']",6.6,80706,['Jonathan Mostow '],"['Matthew McConaughey, Bill Paxton, Harvey Keitel, Jon Bon Jovi']",['A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.'],$77.09M,PG-13
30,2481,Machete,(2010),"['Action, Crime, Thriller']",6.6,194522,"['Directors: Ethan Maniquis, Robert Rodriguez ']","['Danny Trejo, Michelle Rodriguez, Robert De Niro, Jessica Alba']","['After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.']",$26.59M,R
31,2482,Bend It Like Beckham,(2002),"['Comedy, Drama, Romance']",6.6,107746,['Gurinder Chadha '],"['Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers, Anupam Kher']","[""Two ambitious girls, despite their parents' wishes, have their hearts set on careers in professional soccer.""]",$32.54M,PG-13
32,2483,A Bridge Too Far,(1977),"['Drama, History, War']",7.4,54870,['Richard Attenborough '],"[""Sean Connery, Ryan O'Neal, Michael Caine, Laurence Olivier""]","['Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.']",$50.80M,PG
33,2484,Short Term 12,(2013),['Drama'],8.0,85520,['Destin Daniel Cretton '],"['Brie Larson, Frantz Turner, John Gallagher Jr., Kaitlyn Dever']",['A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.'],$1.01M,R
34,2485,"I Love You, Man",(2009),"['Comedy, Romance']",7.0,199720,['John Hamburg '],"['Paul Rudd, Jason Segel, Rashida Jones, Sarah Burns']","['Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?']",$71.44M,R
35,2486,Stuart Little,(1999),"['Adventure, Comedy, Family']",5.9,130475,['Rob Minkoff '],"['Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki']","['The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.']",$140.04M,PG
36,2487,The Color Purple,(1985),['Drama'],7.8,82880,['Steven Spielberg '],"['Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery']",['A black Southern woman struggles to find her identity after suffering abuse from her father and others over four decades.'],$98.47M,PG-13
37,2488,Marley & Me,(2008),"['Comedy, Drama, Family']",7.1,152855,['David Frankel '],"['Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner']","['A family learns important life lessons from their adorable, but naughty and neurotic dog.']",$143.15M,PG
38,2489,Speed Racer,(2008),"['Action, Adventure, Comedy']",6.0,71540,"['Directors: Lana Wachowski, Lilly Wachowski ']","['Emile Hirsch, Matthew Fox, Christina Ricci, Nicholas Elia']",['Young driver Speed Racer aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.'],$43.95M,PG
39,2490,Fallen,(1998),"['Action, Crime, Drama']",7.0,79609,['Gregory Hoblit '],"['Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz']","[""Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.""]",$25.19M,R
40,2491,Unstoppable,(2010),"['Action, Thriller']",6.8,192020,['Tony Scott '],"['Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee']","['With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.']",$81.56M,PG-13
41,2492,Colonia,(2015),"['Biography, Drama, History']",7.1,50552,['Florian Gallenberger '],"['Emma Watson, Daniel Brühl, Michael Nyqvist, Richenda Carey']","[""A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from.""]",NA,R
42,2493,The Eagle Has Landed,(1976),"['Adventure, Drama, Thriller']",6.9,20774,['John Sturges '],"['Michael Caine, Donald Sutherland, Robert Duvall, Jenny Agutter']",['A German plot to kidnap Sir Winston Churchill unfolds at the height of World War II.'],NA,PG
43,2494,But I'm a Cheerleader,(1999),"['Comedy, Drama, Romance']",6.7,29767,['Jamie Babbit '],"['Natasha Lyonne, Clea DuVall, Michelle Williams, Brandt Wille']",['A naive teenager is sent to rehab camp when her straitlaced parents and friends suspect her of being a lesbian.'],$2.21M,R
44,2495,Rounders,(1998),"['Crime, Drama']",7.3,147158,['John Dahl '],"['Matt Damon, Edward Norton, Gretchen Mol, John Malkovich']","['A young, reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks, while balancing his relationship with his girlfriend and his commitments to law school.']",$22.91M,R
45,2496,The Break-Up,(2006),"['Comedy, Drama, Romance']",5.8,129594,['Peyton Reed '],"['Jennifer Aniston, Vince Vaughn, Jon Favreau, Joey Lauren Adams']","[""In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.""]",$118.70M,PG-13
46,2497,Freaky Friday,(2003),"['Comedy, Family, Fantasy']",6.2,132321,['Mark Waters '],"['Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould']","[""An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.""]",$110.23M,PG
47,2498,Havoc,(2005),"['Crime, Drama']",5.5,18956,['Barbara Kopple '],"['Anne Hathaway, Bijou Phillips, Shiri Appleby, Michael Biehn']",['Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.'],NA,R
48,2499,London Has Fallen,(2016),"['Action, Thriller']",5.9,152323,['Babak Najafi '],"['Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett']","[""In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.""]",$62.68M,R
49,2500,Animal Kingdom,(2010),"['Crime, Drama']",7.3,56550,['David Michôd '],"['James Frecheville, Guy Pearce, Joel Edgerton, Bryce Lindemann']",['A seventeen-year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.'],$1.04M,R
