,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,bkoganbing,Street Justice Dispensed,9,19 April 2008,"Ethan Hawke, bright eyed and innocent, reports to his training officer for his first day on the job in narcotics in the LAPD. He never could have fathomed just how much he would learn on that very first Training Day.His training officer is Denzel Washington, a thirteen year veteran on the police who's put in a few years in plainclothes in Narcotics. He certainly has the experience, but just what kind of experience and what he imparts to Hawke is the subject of Training Day.A film like Training Day will rise and fall with the performances of these two characters since one or the other and mostly both is on screen from the beginning. Fortunately both Washington and Hawke complement each other's performances like jigsaw puzzle fit.It is no accident that Denzel Washington won his second Oscar, his first as Best Actor. This performance is working on so many levels it's astonishing. Washington is at all times, charming, capable, corrupt, violent, street smart, and arrogant. What I liked most about it is how the various facets of this character are revealed bit by bit to the audience and to Hawke though not at the same time.As for Ethan Hawke it takes him to realize just exactly what he's dealing with in a training officer. Hawke was nominated himself as Best Supporting Actor, but lost to Jim Broadbent for Iris. Still it remains his career role so far.Corruption in the Los Angeles Police Department isn't exactly a new story. In fact one of the supporting players, Scott Glenn who plays a drug peddler and well, did another film about LAPD corruption in Extreme Justice. LA Confidential also dealt with this issue recently, another fine film.Denzel Washington is a great example in this film of the arrogance of power. He's a guy who dispenses more street justice than going through the traditional system. So with what happens to him here, he gets one of the best comeuppances ever seen on the big screen.And I won't say what it is, but you've got to see Training Day to find out.",Training Day
1,SnoopyStyle,The power of Denzel,8,18 August 2015,LAPD narcotics detective Alonzo Harris (Denzel Washington) takes rookie detective Jake Hoyt (Ethan Hawke) on his training day. Alonzo is a harsh spoken street-wise cop pushing the envelop in South Central L.A. Mostly he goes right over the edge.This is all Denzel all the time. It's his relentless power. There's no logic or plot worthy of following. That's not the point of this movie. The audience is Ethan Hawke as he tries at first to submit to the Denzel hurricane. Then we're trying gather our feet in the storm. Finally we have to make a decision about his character. This is a tour-de-force performance from Denzel and nothing less.,Training Day
2,classicsoncall,"""Let's suit up ladies, time to punch in.""",8,29 April 2006,"I can usually fill a full page of notes regarding my thoughts on a film as I'm watching it, but this time I came away with only about a half dozen character quotes that sounded cool at the time. Looking them over now however, makes them seem cliché ridden, offered in an attempt to manipulate the viewer. That 'smiles and cries' explanation offered by Ethan Hawkes character was an eyebrow raiser, and how about it 'taking a wolf to catch a wolf'. The topper though was Denzel Washington's tattoo - ""Death is Certain, Life is Not"". That one prefaced the ending, since Washington's Alonzo wasn't a bad cop in a 'Die Hard' yipee-ki-yay sort of way, he was just a bad rogue cop.Let's face it, if ""Training Day"" represents a rookie's first day in narcotics, then the bad guys have won. Alternating hits of PCP, beer, and who knows what else, it's pretty amazing Hoyt (Ethan Hawke) even made it through that day. That's not including guns to the head, rifle blasts through the 'office' car, introduction to a Latino bathtub and falls from high rise apartment buildings after being beaten to a pulp. Even with steely resolve and a strong constitution, there's got to be a better way to make a living.Story semantics and odds defying coincidences aside, Washington and Hawke turn in strong performances as cops on opposite sides of the moral fence. It's not enough though to tone down the way over the top situations and confrontations the pair find themselves in and out of, all without a moment's rest. Try this while watching - take a deep breath.",Training Day
3,gavin6942,A Look Inside the Los Angeles Police Department?,7,11 May 2010,"""Training Day"", to me, seemed a bit far-fetched, at least at the beginning. I couldn't see an officer behaving the way Alonzo (Denzel Washington) does. But he's sort of undercover, so I get it. And luckily, the film takes steps to correct his extreme behavior as it goes on, explaining things more clearly.Denzel Washington is widely considered to be at his peak here, and won an Oscar for his performance. Sadly, I think Ethan Hawke gets overlooked. He put in a great performance himself, and is generally not given the credit he deserves. Maybe he's not as high-profile as Denzel, but the man has been in the business as long time and this film really showcased his skills.",Training Day
4,lee_eisenberg,The post-September 11 world.,7,18 January 2006,"Some people say that the country became more violent after Kennedy got assassinated; following that argument, one might say that we got even more violent still after September 11. Certainly, Kennedy's assassination destroyed the image of a squeaky-clean, wholesome America, and September 11 changed the way that we felt that we could do everything.Whether or not we became more violent after 9/11, ""Training Day"" offers some insight into that. Released right after September 11 (it's release even got delayed because of the latter), the movie stars Denzel Washington as corrupt cop Alonzo Harris, teaming up with rookie Jake Hoyt (Ethan Hawke). As this is a movie about the gritty world of crime, I shouldn't have to identify that it's pretty violent. By the time that the movie had gotten released, movies had been showing violence for over thirty years. But if in fact we did become more violent, then the movie might have been a look at the future. Movies about corrupt cops are nothing new, but they did an OK job with this one.As for other aspects, Denzel Washington won an Oscar for his role, making him the first African-American to win Best Actor (Sidney Poitier is actually Bahamian). Some may ask whether or not it he would have won had 9/11 not happened, but not me. I say that he deserved the Oscar.",Training Day
5,jboothmillard,Training Day,7,13 June 2007,"I think the main reason I wanted to see this film was because of a great star winning the Oscar, and then I heard that the villain he plays is a cop. Basically Jake Hoyt (Oscar nominated Ethan Hawke) wants to become a professional LAPD narcotics cop, i.e. stop drug trafficking, and he is teamed up with veteran, swaggering and streetwise narcotics cop Alonzo Harris (Oscar winning, and Golden Globe nominated Denzel Washington) for 24 hours to learn and prove his mettle. But as they are searching and investigating the big drug case, along the way they clear the streets of other (possibly drug related) crimes, and Jake is finding it very difficult to cope with Alonzo's questionable and very rough techniques, particularly when the guilty should go to prison. As the film continues, you see what a genuine scum Alonzo really is, and why he does not deserve to be a cop, and he and Jake do eventually turn on each other in the concluding scenes. Alonzo does meet an unexpected death, being killed by thugs (most likely the ones he insulted). It is a dark, pretty engaging and very stylised look at American law enforcement. Also starring Scott Glenn as Roger, Tom Berenger as Stan Gursky, Harris Yulin as Doug Rosselli, Raymond J. Barry as Lou Jacobs, Cliff Curtis as Smiley, and hip hop stars Dr. Dre as Paul, Snoop Dogg as Blue and Macy Gray as Sandman's Wife. Denzel Washington was number 28 on The 100 Greatest Movie Stars, and he was number 40 on The World's Greatest Actor, and Alonzo Harris was number 50 on 100 Years, 100 Heroes & Villains. Very good!",Training Day
6,ccthemovieman-1,Denzel's Definitely Different,6,1 September 2006,"A departure from being the normal good guy made this Denzel Washington movie a bit different.....and unpopular with a lot of his fans. I found it a very intense story of two Los Angeles cops: one being a veteran corrupt one ""Alonzo"" (Washington) and the other a rookie, honest one ""Jake"" (Ethan Hawke). This is a bit sordid at times, with over 100 f-words, but was almost mesmerizing at times and hard to put down once the film started. At least that was the case on the first viewing. On the second, I didn't find the whole thing that appealing.I don't know if this is a realistic look at the crime areas of Los Angeles, but if it is, wow: pretty frightening. Washington's viewpoints, however twisted with this particular character, made some sense in parts, sad to say. Overall, not a pleasant film but certainly an interesting one.",Training Day
7,dbdumonteil,"Death is certain ,life is not.",7,14 July 2004,"Pervasive language indeed!One of the only sentences which does not include a swearword is the one tattooed on Washington's arm which I use for my title .A motto which sums up a movie which somewhat renews the ""two-cop team"" routine.When the movie begins,I was thinking ""another film where two very different cops -the veteran and the rookie- team up for the best and the worst"".I was wrong.It's not ""48 hours"" all over again either.Actually everything happens in the short space of one day ,it actually ends in the middle of the night,so the title is thoroughly appropriate .Hawkes portrays an idealist whose ideas will be put to the test in a very violent way.""I was like you are now"" says Washington.You can forgive some implausibilities (the cousinand the wallet is the biggest) and enjoy the excellent haunting soundtrack (the final cast and credits avoid the obligatory ""rock"" or ""rap "" track and opts for an ominous (almost dirge -like ) music.Tom Berenger is the third name in the final credits,but ,oddly his part does not exceed three minutes and he's got only one or two lines.",Training Day
8,blanche-2,A corrupt man in a corrupt world,7,30 July 2009,"Ethan Hawke has a ""Training Day"" - from hell - and learns that his trainer (Denzel Washington) is way out there in this 2001 film directed by Antoine Fuqua. Featured in the film are Scott Glenn, Tom Berenger, Harris Yulin, Eva Mendes, and Snoop Dogg.Hawke is a young family man, Jake, who is teamed up with a decorated narcotics detective, Alonzo, to see if Jake has what it takes to work the street and go undercover. Alonzo is a very unsettling guy - joking one minute, mean the next - and Jake doesn't know quite how to take him. He just knows the job means a lot to him.Gradually it dawns on him that a) Alonzo is more corrupt than any of the perpetrators he says he's after; and b) he's setting Jake up so that he's part of some dirty work and therefore won't be able to talk.Really top-notch, edgy performance from Denzel Washington, who is always full of surprises, here playing an unpredictable character. This was his Oscar winning role, and it was deserved, though there's no question that he deserved it in the past too. The film is full of action, violence, and really raw characters - one certainly gets a sense of the mean streets from watching this film. Ethan Hawke acts just as a man who doesn't know what's going on would - unsure, embarrassed, nervous, scared, but very determined and quick-thinking, as he realizes what he's gotten himself into.Shocking, violent, bloody, and fast - that about sums it up. Some excellent performances along the way, too, from everyone involved.",Training Day
9,Quinoa1984,Hard Boiled and extremely well acted cop drama,9,5 October 2001,"Antoine Fuqua's Training Day is a film that gets a big boost in the acting department from Denzel Washington and Ethan Hawke, but it's script is also acute and sharp as a knife when it comes to showing corrupt cops in Los Angeles.Hawke plays Jake Loit, a rookie cop with 19 months training who's gonna get some real training (narc training) on a day in L.A. from a unconventional detective (Washington).  You know a cop movie will be quite different when in the first 30 minutes a cop is smoking dope (laced with PCP), though it isn't quite simple how it got to that anyway.  As is much of the movie, which never takes the easy way out of scenes (outside of a unreal ending) and stays in it's region quite well.  Sometimes it seems like we've seen this before, but Washington is so convincing as a villain type, which he usually avoids, that the film is overall quite entertaining and worthwhile. Hawke is also noteworthy as the rookie whose life and perspective of what he once thought of (the LAPD) will change.  Dr. Dre, Snoop Dogg and Macy Gray co-star.  A-",Training Day
