,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
12,913,Deep Impact,(1998),"['Action, Drama, Sci-Fi']",6.2,172281,['Mimi Leder '],"['Robert Duvall, Téa Leoni, Elijah Wood, Morgan Freeman']","['A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.']",$140.46M,PG-13
13,914,Casino,(1995),"['Crime, Drama']",8.2,491681,['Martin Scorsese '],"['Robert De Niro, Sharon Stone, Joe Pesci, James Woods']","['A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.']",$42.44M,R
14,915,I Spit on Your Grave,(1978),"['Horror, Thriller']",5.7,27486,['Meir Zarchi '],"['Camille Keaton, Eron Tabor, Richard Pace, Anthony Nichols']","['An aspiring writer is repeatedly gang-raped, humiliated, and left for dead by four men she systematically hunts down to seek revenge.']",NA,R
15,916,Willy Wonka & the Chocolate Factory,(1971),"['Family, Fantasy, Musical']",7.8,189958,['Mel Stuart '],"['Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear']","[""A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.""]",$4.00M,G
16,917,Wanted,(2008),"['Action, Crime, Thriller']",6.7,375930,['Timur Bekmambetov '],"['Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp']","[""A frustrated office worker discovers that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.""]",$134.51M,R
17,918,Training Day,(2001),"['Crime, Drama, Thriller']",7.7,412582,['Antoine Fuqua '],"['Denzel Washington, Ethan Hawke, Scott Glenn, Tom Berenger']","[""A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.""]",$76.63M,R
18,919,The Girl in the Spider's Web,(2018),"['Action, Crime, Drama']",6.1,45187,['Fede Alvarez '],"['Claire Foy, Beau Gadsdon, Sverrir Gudnason, LaKeith Stanfield']","['Young computer hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.']",$14.84M,R
19,920,Stargate,(1994),"['Action, Adventure, Sci-Fi']",7.1,183524,['Roland Emmerich '],"['Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors']","['An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.']",$71.57M,PG-13
20,921,Warrior,(2011),"['Action, Drama, Sport']",8.1,452349,"[""Gavin O'Connor ""]","['Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison']","[""The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.""]",$13.66M,PG-13
21,922,Jurassic World - Fallen Kingdom,(2018),"['Action, Adventure, Sci-Fi']",6.2,285821,['J.A. Bayona '],"['Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith']","[""When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.""]",$417.72M,PG-13
22,923,Barb and Star Go to Vista Del Mar,(2021),['Comedy'],6.4,13522,['Josh Greenbaum '],"['Kristen Wiig, Annie Mumolo, Jamie Dornan, Damon Wayans Jr.']",['Lifelong friends Barb and Star embark on the adventure of a lifetime when they decide to leave their small Midwestern town for the first time - ever.'],NA,PG-13
23,924,Constantine,(2005),"['Action, Fantasy, Horror']",7.0,324495,['Francis Lawrence '],"['Keanu Reeves, Rachel Weisz, Djimon Hounsou, Shia LaBeouf']","[""Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.""]",$75.98M,R
24,925,Identity,(2003),"['Mystery, Thriller']",7.3,237028,['James Mangold '],"['John Cusack, Ray Liotta, Amanda Peet, John Hawkes']","[""Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.""]",$52.16M,R
25,926,22 Jump Street,(2014),"['Action, Comedy, Crime']",7.0,360232,"['Directors: Phil Lord, Christopher Miller ']","['Channing Tatum, Jonah Hill, Ice Cube, Nick Offerman']","['After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.']",$191.72M,R
26,927,Terminator - Dark Fate,(2019),"['Action, Adventure, Sci-Fi']",6.2,164654,['Tim Miller '],"['Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes']","['An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.']",$62.25M,R
27,928,How the Grinch Stole Christmas,(2000),"['Comedy, Family, Fantasy']",6.2,223820,['Ron Howard '],"['Jim Carrey, Taylor Momsen, Kelley, Jeffrey Tambor']","['On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.']",$260.04M,PG
28,929,1922,(2017),"['Crime, Drama, Horror']",6.2,58850,['Zak Hilditch '],"['Thomas Jane, Molly Parker, Dylan Schmid, Kaitlyn Bernard']","['A simple yet proud farmer in the year 1922 conspires to murder his wife for financial gain, convincing his teenage son to assist. But their actions have unintended consequences.']",NA,TV-MA
29,930,Climax,(2018),"['Drama, Horror, Music']",7.0,61117,['Gaspar Noé '],"['Sofia Boutella, Romain Guillermic, Souheila Yacoub, Kiddy Smile']","['French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.']",$0.80M,R
30,931,Super 8,(2011),"['Mystery, Sci-Fi, Thriller']",7.0,346963,['J.J. Abrams '],"['Elle Fanning, AJ Michalka, Kyle Chandler, Joel Courtney']","['During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.']",$127.00M,PG-13
31,932,Shame,(2011),['Drama'],7.2,190357,['Steve McQueen '],"['Michael Fassbender, Carey Mulligan, James Badge Dale, Lucy Walters']","[""A sex addict's carefully cultivated private life falls apart after his sister arrives for an indefinite stay.""]",$4.00M,NC-17
32,933,Fifty Shades Freed,(2018),"['Drama, Romance, Thriller']",4.5,61032,['James Foley '],"['Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford']","['Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.']",$100.41M,R
33,934,Den of Thieves,(2018),"['Action, Crime, Drama']",7.0,102252,['Christian Gudegast '],"[""Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent""]","[""An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.""]",$44.95M,R
34,935,Terrifier,(2016),"['Horror, Thriller']",5.7,16586,['Damien Leone '],"['Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran']","['On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown.']",NA,Unrated
35,936,Silent Hill,(2006),"['Horror, Mystery']",6.5,222464,['Christophe Gans '],"['Radha Mitchell, Laurie Holden, Sean Bean, Deborah Kara Unger']","['A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.']",$46.98M,R
36,937,Blended,(2014),"['Comedy, Romance']",6.5,126361,['Frank Coraci '],"['Adam Sandler, Drew Barrymore, Wendi McLendon-Covey, Kevin Nealon']","['After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.']",$46.29M,PG-13
37,938,Focus,(2015),"['Comedy, Crime, Drama']",6.6,232849,"['Directors: Glenn Ficarra, John Requa ']","['Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez']","[""In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.""]",$53.86M,R
38,939,The Impossible,(2012),"['Drama, History, Thriller']",7.6,212746,['J.A. Bayona '],"['Naomi Watts, Ewan McGregor, Tom Holland, Oaklee Pendergast']",['The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.'],$19.02M,PG-13
39,940,Furious 7,(2015),"['Action, Adventure, Thriller']",7.1,376737,['James Wan '],"['Vin Diesel, Paul Walker, Dwayne Johnson, Jason Statham']",['Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.'],$353.01M,PG-13
40,941,The Guilty,(2018),"['Crime, Drama, Thriller']",7.5,54188,['Gustav Möller '],"['Jakob Cedergren, Jessica Dinnage, Omar Shargawi, Johan Gotthardt Olsen']",['A police officer assigned alarm dispatch duty enters a race against time when he answers an emergency call from a kidnapped woman.'],$0.21M,R
41,942,The Dig,(2021),"['Biography, Drama, History']",7.1,65895,['Simon Stone '],"['Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn']",['An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.'],NA,PG-13
42,943,Legends of the Fall,(1994),"['Drama, Romance, War']",7.5,157713,['Edward Zwick '],"['Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond']","['In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.']",$66.64M,R
43,944,Gangs of New York,(2002),"['Crime, Drama']",7.5,423012,['Martin Scorsese '],"['Leonardo DiCaprio, Cameron Diaz, Daniel Day-Lewis, Jim Broadbent']","[""In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.""]",$77.81M,R
44,945,Haunt,(2019),"['Horror, Thriller']",6.3,25700,"['Directors: Scott Beck, Bryan Woods ']","['Katie Stevens, Will Brittain, Lauryn Alisa McClain, Andrew Lewis Caldwell']","['On Halloween, a group of friends encounter an ""extreme"" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.']",NA,R
45,946,Manhunter,(1986),"['Crime, Mystery, Thriller']",7.2,70597,['Michael Mann '],"['William Petersen, Kim Greist, Joan Allen, Brian Cox']","['Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.']",$8.62M,R
46,947,Project X,(2012),['Comedy'],6.6,198338,['Nima Nourizadeh '],"['Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame']","['3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.']",$54.73M,R
47,948,Dirty Dancing,(1987),"['Drama, Music, Romance']",7.0,216594,['Emile Ardolino '],"['Patrick Swayze, Jennifer Grey, Jerry Orbach, Cynthia Rhodes']","['Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp\'s dance instructor, Johnny Castle.']",$0.62M,PG-13
48,949,The Last of the Mohicans,(1992),"['Action, Adventure, Drama']",7.7,160784,['Michael Mann '],"['Daniel Day-Lewis, Madeleine Stowe, Russell Means, Eric Schweig']",['Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.'],$75.51M,R
49,950,Kong - Skull Island,(2017),"['Action, Adventure, Fantasy']",6.6,300998,['Jordan Vogt-Roberts '],"['Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly']","['After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.']",$168.05M,PG-13
