,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
17,2418,Resident Evil - Retribution,(2012),"['Action, Horror, Sci-Fi']",5.4,137824,['Paul W.S. Anderson '],"['Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer']",['Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.'],$42.35M,R
18,2419,Wild Tales,(2014),"['Comedy, Drama, Thriller']",8.1,188405,['Damián Szifron '],"['Darío Grandinetti, María Marull, Mónica Villa, Diego Starosta']",['Six short stories that explore the extremities of human behavior involving people in distress.'],$3.11M,R
19,2420,Pixels,(2015),"['Animation, Action, Comedy']",5.5,137999,['Chris Columbus '],"['Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage']","['When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.']",$78.75M,PG-13
20,2421,The Sitter,(2011),['Comedy'],5.7,69843,['David Gordon Green '],"['Jonah Hill, Ari Graynor, Sam Rockwell, Max Records']","['A college student on suspension is coaxed into babysitting the kids next door, though he is fully unprepared for the wild night ahead of him.']",$30.54M,R
21,2422,Polytechnique,(2009),"['Crime, Drama, History']",7.2,15514,['Denis Villeneuve '],"['Maxim Gaudette, Sébastien Huberdeau, Karine Vanasse, Martin Watier']","['A dramatization of the 1989 Montréal Massacre, during which several female engineering students were murdered by an unstable misogynist.']",NA,Not Rated
22,2423,Texas Chainsaw,(2013),"['Horror, Thriller']",4.8,48061,['John Luessenhop '],"['Alexandra Daddario, Tania Raymonde, Scott Eastwood, Trey Songz']",['A young woman travels to Texas to collect an inheritance; little does she know that an encounter with a chainsaw-wielding killer is part of the reward.'],$34.34M,R
23,2424,The Vow,(2012),"['Comedy, Drama, Romance']",6.8,189561,['Michael Sucsy '],"['Rachel McAdams, Channing Tatum, Sam Neill, Jessica Lange']","['A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.']",$125.01M,PG-13
24,2425,Lords of Chaos,(2018),"['Biography, Drama, Horror']",6.6,14440,['Jonas Åkerlund '],"['Rory Culkin, Emory Cohen, Jack Kilmer, Sky Ferreira']","[""A teenager's quest to launch Norwegian Black Metal in Oslo in the early 1990s results in a very violent outcome.""]",$0.25M,R
25,2426,Air Force One,(1997),"['Action, Drama, Thriller']",6.5,188860,['Wolfgang Petersen '],"['Harrison Ford, Gary Oldman, Glenn Close, Wendy Crewson']","['Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board.']",$172.96M,R
26,2427,Beasts of No Nation,(2015),"['Drama, War']",7.7,78287,['Cary Joji Fukunaga '],"['Abraham Attah, Emmanuel Affadzi, Ricky Adelayitor, Andrew Adote']","['A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.']",$0.08M,TV-MA
27,2428,Don't Tell Mom the Babysitter's Dead,(1991),['Comedy'],6.3,31899,['Stephen Herek '],"['Christina Applegate, Joanna Cassidy, John Getz, Josh Charles']",['Five siblings are left alone all summer when their mom leaves town and the evil babysitter bites the dust.'],$25.20M,PG-13
28,2429,Dirty Grandpa,(2016),['Comedy'],5.9,119123,['Dan Mazer '],"['Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza']","['Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break.']",$35.59M,R
29,2430,What If,(2013),"['Comedy, Romance']",6.8,74481,['Michael Dowse '],"['Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver']","['Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.']",$3.45M,PG-13
30,2431,Daddy Day Care,(2003),"['Comedy, Family']",5.6,66534,['Steve Carr '],"['Eddie Murphy, Jeff Garlin, Anjelica Huston, Steve Zahn']","[""Two men, Charlie Hinton (Eddie Murphy) and Phil Ryerson (Jeff Garlin), get laid off and have to become stay-at-home dads when they can't find jobs. This inspires them to open their own day-care center.""]",$104.30M,PG
31,2432,The Doors,(1991),"['Biography, Drama, Music']",7.2,88874,['Oliver Stone '],"['Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley']","['The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.']",$35.18M,R
32,2433,Oz the Great and Powerful,(2013),"['Adventure, Family, Fantasy']",6.3,203631,['Sam Raimi '],"['James Franco, Michelle Williams, Rachel Weisz, Mila Kunis']",['A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.'],$234.91M,PG
33,2434,I Am Mother,(2019),"['Drama, Mystery, Sci-Fi']",6.7,84386,['Grant Sputore '],"['Luke Hawker, Rose Byrne, Maddie Lenton, Hazel Sandery']","[""In the wake of humanity's extinction, a teenage girl is raised by a robot designed to repopulate the earth. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.""]",NA,TV-14
34,2435,The Dressmaker,(2015),"['Comedy, Drama']",7.1,57917,['Jocelyn Moorhouse '],"['Kate Winslet, Judy Davis, Liam Hemsworth, Hugo Weaving']","['A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style, she transforms the women and exacts sweet revenge on those who did her wrong.']",$2.02M,R
35,2436,A Cure for Wellness,(2016),"['Drama, Fantasy, Horror']",6.4,92608,['Gore Verbinski '],"['Dane DeHaan, Jason Isaacs, Mia Goth, Ivo Nandi']","['An ambitious young executive is sent to retrieve his company\'s CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps, but soon suspects that the spa\'s treatments are not what they seem.']",$8.11M,R
36,2437,Parenthood,(1989),"['Comedy, Drama']",7.0,47759,['Ron Howard '],"['Steve Martin, Mary Steenburgen, Dianne Wiest, Jason Robards']","['The Buckmans are a midwestern family all dealing with their lives: estranged relatives, raising children, pressures of the job, and learning to be a good parent and spouse.']",$100.05M,PG-13
37,2438,Single White Female,(1992),"['Drama, Thriller']",6.4,35238,['Barbet Schroeder '],"['Bridget Fonda, Jennifer Jason Leigh, Steven Weber, Peter Friedman']",['A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.'],$47.92M,R
38,2439,Wet Hot American Summer,(2001),"['Comedy, Romance']",6.6,56522,['David Wain '],"['Janeane Garofalo, David Hyde Pierce, Michael Showalter, Marguerite Moreau']","['Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.']",$0.29M,R
39,2440,The Scorpion King,(2002),"['Action, Adventure, Fantasy']",5.5,134954,['Chuck Russell '],"['Dwayne Johnson, Steven Brand, Michael Clarke Duncan, Kelly Hu']","[""A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.""]",$91.05M,PG-13
40,2441,Some Kind of Wonderful,(1987),"['Drama, Romance']",7.1,30006,['Howard Deutch '],"['Eric Stoltz, Mary Stuart Masterson, Lea Thompson, Craig Sheffer']","[""When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.""]",$18.55M,PG-13
41,2442,Antebellum,(2020),"['Drama, Horror, Mystery']",5.7,23741,"['Directors: Gerard Bush, Christopher Renz ']","['Janelle Monáe, Eric Lange, Jena Malone, Jack Huston']","[""Successful author Veronica Henley finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.""]",NA,R
42,2443,The War with Grandpa,(2020),"['Comedy, Drama, Family']",5.6,18204,['Tim Hill '],"['Robert De Niro, Uma Thurman, Rob Riggle, Oakes Fegley']","['Upset that he has to share the room he loves with his grandfather, Peter decides to declare war in an attempt to get it back.']",NA,PG
43,2444,The Love Witch,(2016),"['Comedy, Horror, Romance']",6.2,15026,['Anna Biller '],"['Samantha Robinson, Jeffrey Vincent Parise, Laura Waddell, Gian Keys']","['A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.']",$0.23M,Unrated
44,2445,Lost Girls,(2020),"['Crime, Drama, Mystery']",6.1,19884,['Liz Garbus '],"['Amy Ryan, Thomasin McKenzie, Gabriel Byrne, Lola Kirke']","[""When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered sex workers.""]",NA,R
45,2446,The Best Exotic Marigold Hotel,(2011),"['Comedy, Drama, Romance']",7.3,93191,['John Madden '],"['Judi Dench, Bill Nighy, Maggie Smith, Tom Wilkinson']","['British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.']",$46.41M,PG-13
46,2447,Let's Be Cops,(2014),"['Action, Comedy, Crime']",6.4,131089,['Luke Greenfield '],"['Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev']","['Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.']",$82.39M,R
47,2448,Nacho Libre,(2006),"['Comedy, Family, Sport']",5.8,85116,['Jared Hess '],"['Jack Black, Ana de la Reguera, Héctor Jiménez, Darius Rose']","['Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).']",$80.20M,PG
48,2449,Lady in the Water,(2006),"['Drama, Fantasy, Mystery']",5.5,97928,['M. Night Shyamalan '],"['Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban']","['Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.']",$42.29M,PG-13
49,2450,Under Siege,(1992),"['Action, Thriller']",6.5,82876,['Andrew Davis '],"['Steven Seagal, Gary Busey, Tommy Lee Jones, Erika Eleniak']",['An ex-Navy Seal turned cook is the only person who can stop a group of terrorists when they seize control of a U.S. battleship.'],$83.36M,R
