,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,2101,Wish Dragon,(2021),"['Animation, Adventure, Comedy']",7.2,20448,['Chris Appelhans '],"['Jimmy O. Yang, Ronny Chieng, John Cho, Bobby Lee']",['Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.'],NA,PG
1,2102,A Serious Man,(2009),"['Comedy, Drama']",7.1,138792,"['Directors: Ethan Coen, Joel Coen ']","['Michael Stuhlbarg, Richard Kind, Sari Lennick, Fred Melamed']","['Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.']",$9.19M,R
2,2103,The Conversation,(1974),"['Drama, Mystery, Thriller']",7.8,106571,['Francis Ford Coppola '],"['Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest']","['A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.']",$4.42M,PG
3,2104,Monty Python's Life of Brian,(1979),['Comedy'],8.1,383928,['Terry Jones '],"['Graham Chapman, John Cleese, Michael Palin, Terry Gilliam']","['Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah.']",$20.05M,R
4,2105,The Naked Gun - From the Files of Police Squad!,(1988),"['Comedy, Crime']",7.6,161516,['David Zucker '],"['Leslie Nielsen, Priscilla Presley, O.J. Simpson, Ricardo Montalban']",['Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.'],$78.76M,PG-13
5,2106,Big Jake,(1971),['Western'],7.1,12369,"['Directors: George Sherman, John Wayne ']","[""John Wayne, Richard Boone, Maureen O'Hara, Patrick Wayne""]","[""In 1909, when John Fain's gang kidnaps Jacob McCandles' grandson and holds him for ransom, Big Jake sets out to rescue the boy.""]",$16.35M,PG-13
6,2107,The Snowman,(2017),"['Crime, Drama, Thriller']",5.1,61483,['Tomas Alfredson '],"['Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson']",['Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.'],$6.67M,R
7,2108,Leaving Las Vegas,(1995),"['Drama, Romance']",7.5,119729,['Mike Figgis '],"['Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis']","['Ben Sanderson, a Hollywood screenwriter who lost everything because of his alcoholism, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.']",$31.97M,R
8,2109,After Hours,(1985),"['Comedy, Crime, Drama']",7.7,65398,['Martin Scorsese '],"['Griffin Dunne, Rosanna Arquette, Verna Bloom, Tommy Chong']",['An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.'],$10.60M,R
9,2110,Hercules,(2014),"['Action, Adventure, Fantasy']",6.0,151721,['Brett Ratner '],"['Dwayne Johnson, John Hurt, Ian McShane, Joseph Fiennes']","['Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.']",$72.69M,PG-13
10,2111,Dogville,(2003),"['Crime, Drama']",8.0,144222,['Lars von Trier '],"['Nicole Kidman, Paul Bettany, Lauren Bacall, Harriet Andersson']","['A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.']",$1.53M,R
11,2112,The Lost City of Z,(2016),"['Adventure, Biography, Drama']",6.6,85569,['James Gray '],"['Charlie Hunnam, Robert Pattinson, Sienna Miller, Tom Holland']","['A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.']",$8.58M,PG-13
12,2113,The Purge - Anarchy,(2014),"['Action, Horror, Sci-Fi']",6.4,147017,['James DeMonaco '],"['Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez']","['Three groups of people intertwine and are left stranded in the streets on Purge Night, trying to survive the chaos and violence that occurs.']",$71.96M,R
13,2114,The Ten Commandments,(1956),"['Adventure, Drama']",7.9,67564,['Cecil B. DeMille '],"['Charlton Heston, Yul Brynner, Anne Baxter, Edward G. Robinson']","[""Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.""]",$93.74M,G
14,2115,Peppermint,(2018),"['Action, Crime, Drama']",6.5,61842,['Pierre Morel '],"['Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba']","['Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.']",$35.42M,R
15,2116,Epic Movie,(2007),"['Adventure, Comedy, Fantasy']",2.4,104085,"['Directors: Jason Friedberg, Aaron Seltzer ']","['Kal Penn, Jennifer Coolidge, Fred Willard, Adam Campbell']","[""A spoof on previous years' epic movies (The Da Vinci Code (2006), The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure.""]",$39.74M,PG-13
16,2117,xXx,(2002),"['Action, Adventure, Thriller']",5.9,177001,['Rob Cohen '],"['Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson']","['An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.']",$142.11M,PG-13
17,2118,Rio,(2011),"['Animation, Adventure, Comedy']",6.9,216955,['Carlos Saldanha '],"['Jesse Eisenberg, Anne Hathaway, George Lopez, Karen Disher']","['When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.']",$143.62M,G
18,2119,The 'Burbs,(1989),"['Comedy, Mystery, Thriller']",6.9,72615,['Joe Dante '],"['Tom Hanks, Bruce Dern, Carrie Fisher, Corey Feldman']",['An overstressed suburbanite and his neighbors are convinced that the new family on the block are part of a murderous Satanic cult.'],$36.60M,PG
19,2120,Cheaper by the Dozen,(2003),"['Comedy, Family']",5.9,98742,['Shawn Levy '],"['Steve Martin, Bonnie Hunt, Hilary Duff, Piper Perabo']","['With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.']",$138.61M,PG
20,2121,Before Midnight,(2013),"['Drama, Romance']",7.9,149892,['Richard Linklater '],"['Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Ariane Labed']",['We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.'],$8.11M,R
21,2122,The Skin I Live In,(2011),"['Drama, Horror, Thriller']",7.6,146439,['Pedro Almodóvar '],"['Antonio Banderas, Elena Anaya, Jan Cornet, Marisa Paredes']","['A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.']",$3.19M,R
22,2123,The Crying Game,(1992),"['Crime, Drama, Romance']",7.3,53842,['Neil Jordan '],"['Stephen Rea, Jaye Davidson, Forest Whitaker, Miranda Richardson']","[""A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.""]",$62.55M,R
23,2124,The Day the Earth Stood Still,(2008),"['Drama, Sci-Fi, Thriller']",5.5,167379,['Scott Derrickson '],"['Keanu Reeves, Jennifer Connelly, Kathy Bates, Jaden Smith']",['A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.'],$79.37M,PG-13
24,2125,Pawn Sacrifice,(2014),"['Biography, Drama, History']",7.0,43209,['Edward Zwick '],"['Tobey Maguire, Liev Schreiber, Peter Sarsgaard, Michael Stuhlbarg']","['Set during the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers and his own struggles as he challenges the Soviet Empire.']",$2.44M,PG-13
25,2126,Romance,(1999),"['Drama, Romance']",5.3,10528,['Catherine Breillat '],"['Caroline Ducey, Sagamore Stévenin, François Berléand, Rocco Siffredi']","['Frustrated by the lack of intimacy in her relationship, a young schoolteacher goes through a series of intimidating and often violent sexual partners.']",$1.28M,R
26,2127,Before Sunset,(2004),"['Drama, Romance']",8.1,249890,['Richard Linklater '],"['Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès']","[""Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.""]",$5.82M,R
27,2128,The Rules of Attraction,(2002),"['Comedy, Drama, Romance']",6.6,50757,['Roger Avary '],"['James Van Der Beek, Ian Somerhalder, Shannyn Sossamon, Jessica Biel']","['The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.']",$6.53M,R
28,2129,Hero,(2002),"['Action, Adventure, Drama']",7.9,178201,['Yimou Zhang '],"['Jet Li, Tony Chiu-Wai Leung, Maggie Cheung, Ziyi Zhang']","['A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.']",$53.71M,PG-13
29,2130,Minions,(2015),"['Animation, Adventure, Comedy']",6.4,223140,"['Directors: Kyle Balda, Pierre Coffin ']","['Sandra Bullock, Jon Hamm, Michael Keaton, Pierre Coffin']","['Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.']",$336.05M,PG
30,2131,Kick-Ass 2,(2013),"['Action, Comedy, Crime']",6.5,263354,['Jeff Wadlow '],"['Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse, Jim Carrey']","[""Following Kick-Ass' heroics, other citizens are inspired to become masked crusaders. But Red Mist leads his own group of evil supervillains to get revenge, kill Kick-Ass and destroy everything he stands for.""]",$28.80M,R
31,2132,The Farewell,(2019),"['Comedy, Drama']",7.6,58604,['Lulu Wang '],"['Shuzhen Zhao, Awkwafina, X Mayo, Hong Lu']","['A Chinese family discovers their grandmother has only a short while left to live and decide to keep her in the dark, scheduling a wedding to gather before she dies.']",$16.88M,PG
32,2133,The Judge,(2014),"['Crime, Drama']",7.4,186061,['David Dobkin '],"['Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton']","[""Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.""]",$47.12M,R
33,2134,Rush Hour 2,(2001),"['Action, Comedy, Crime']",6.6,209882,['Brett Ratner '],"['Jackie Chan, Chris Tucker, John Lone, Ziyi Zhang']","['Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.']",$226.16M,PG-13
34,2135,Black Christmas,(1974),"['Horror, Mystery, Thriller']",7.2,37399,['Bob Clark '],"['Olivia Hussey, Keir Dullea, Margot Kidder, John Saxon']","['During their Christmas break, a group of sorority girls are stalked by a stranger.']",$4.05M,R
35,2136,50 First Dates,(2004),"['Comedy, Drama, Romance']",6.8,340861,['Peter Segal '],"['Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin']","[""Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.""]",$120.91M,PG-13
36,2137,Dog Day Afternoon,(1975),"['Biography, Crime, Drama']",8.0,247298,['Sidney Lumet '],"['Al Pacino, John Cazale, Penelope Allen, Sully Boyar']","['Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.']",$50.00M,R
37,2138,Spanglish,(2004),"['Comedy, Drama, Romance']",6.4,82108,['James L. Brooks '],"['Adam Sandler, Téa Leoni, Paz Vega, Cloris Leachman']","['A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.']",$42.04M,PG-13
38,2139,Summer of 84,(2018),"['Drama, Horror, Mystery']",6.7,37866,"['Directors: François Simard, Anouk Whissell, Yoann-Karl Whissell ']","['Graham Verchere, Judah Lewis, Caleb Emery, Cory Gruter-Andrew']","['After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous.']",$0.09M,Not Rated
39,2140,Bedazzled,(2000),"['Comedy, Fantasy']",6.0,100984,['Harold Ramis '],"[""Brendan Fraser, Elizabeth Hurley, Frances O'Connor, Miriam Shor""]","['Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.']",$37.88M,PG-13
40,2141,Rat Race,(2001),"['Action, Adventure, Comedy']",6.4,112847,['Jerry Zucker '],"['Breckin Meyer, Amy Smart, Whoopi Goldberg, Vince Vieluf']","['A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.']",$56.62M,PG-13
41,2142,Charlie Wilson's War,(2007),"['Biography, Comedy, Drama']",7.0,115067,['Mike Nichols '],"['Tom Hanks, Julia Roberts, Philip Seymour Hoffman, Amy Adams']","[""A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.""]",$66.66M,R
42,2143,Criminal,(2016),"['Action, Sci-Fi, Thriller']",6.3,63558,['Ariel Vromen '],"['Kevin Costner, Ryan Reynolds, Gal Gadot, Gary Oldman']","[""In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he will complete the operative's mission.""]",$14.27M,R
43,2144,The Cloverfield Paradox,(2018),"['Action, Horror, Sci-Fi']",5.5,100849,['Julius Onah '],"['Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz']","['Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.']",NA,PG-13
44,2145,The Rocketeer,(1991),"['Action, Adventure, Family']",6.5,55871,['Joe Johnston '],"['Billy Campbell, Jennifer Connelly, Alan Arkin, Timothy Dalton']",['A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.'],$46.70M,PG
45,2146,Logan's Run,(1976),"['Action, Adventure, Sci-Fi']",6.8,54427,['Michael Anderson '],"['Michael York, Jenny Agutter, Richard Jordan, Roscoe Lee Browne']",['A police officer in the future uncovers the deadly secret behind a society that worships youth.'],$25.00M,PG
