,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,That's Hugh Grant?! It seems so unlike him in his other films!,9,13 September 2020,"Aside from a few very marketable films like ""Sherlock Holmes: A Game of Shadows"" and ""Aladdin"", Guy Ritchie is a writer/director who makes incredibly violent films. That is, incredibly violent films which are also brilliantly constructed and near perfect. While I rarely ever watch violent films, I eagerly look for his next dark British crime film, after seeing his ""Lock, Stock and Two Smoking Barrels"" and ""Snatch""....and so it's not surprising I'd see ""The Gentlemen"". And, like these other films, it's near perfect...and a film you ought to see if you have the stomach for this sort of story.So this leads me to a huge warning. This is NOT a family-friendly film nor one you want to show your mother or Father Jenkins if he stops by for a visit. There's ample cursing, loads of violence, vomit galore, and the story is about bad people...very bad people.The story is complicated...and goes together like a finely crafted puzzle. It concerns a marijuana czar in Britain, Michael Pearson (Matthew McConaughey) and his desire to sell out and retire to a life of ease and sophistication. However, after making an offer to a rival drug kingpin, suddenly everything goes haywire....folks start dying, farms growing the stuff are hit and an all-out war seems inevitable. There's WAY more to the story than this...but since it's so complex, it's best you just see it to appreciate it.The bottom line is that Guy Ritchie can write and direct amazing films...and this one is truly amazing and entertaining. Apart from his misguided vanity project, ""Swept Away"", his output has been impressive and I cannot stress enough what a quality product this film is. My only MINOR quibble is what about the Russian mobster.....what happens with him? This isn't really dealt with in the film and seems a bit like a dangling plot point.",The Gentlemen
1,Leofwine_draca,Another abomination,3,14 November 2020,"Having witnessed the cinematic abominations put out by Guy Ritchie since his last decent movie - 2000's SNATCH - I wasn't expecting much from THE GENTLEMEN and I didn't get it, either. It's a throwback to his gangster flicks of yesteryear, but cruder, dumber and more generic than ever. The plot is updated to modern times with smart phones, street gangs and rap, but it's just mindlessly convoluted, deeply unfunny, profane, and seems to go on and on with no end in sight. Hugh Grant's narrator is more caricature than character, and the only decent performances come from Charlie Hunnam and Colin Farrell; literally the only decent things in this.",The Gentlemen
2,SnoopyStyle,chock full of the Ritchie style,6,11 April 2020,"Fletcher (Hugh Grant) is a sleazy private investigator trying to sell info and a script to Raymond Smith (Charlie Hunnam), the right hand man of weed kingpin Mickey Pearson (Matthew McConaughey). Mickey is married to Rosalind (Michelle Dockery) and has a network of grow ops operating out of a dozen estates of British nobility. He's trying to sell his business to Matthew Berger (Jeremy Strong). Dry Eye (Henry Golding) is a ruthless ambitious drug dealer. Coach (Colin Farrell) is a youth boxing coach.This Guy Ritchie film is chock full of the Ritchie style. Every character has the brash Ritchie gangster style. Something is missing which made it a start and stop watch for me. I come to realize that I don't care about any of the characters. It starts with the structure which is unreliable narrator Fletcher telling the story to Raymond (who should already know most of it anyways). Hunnam is playing an unemotional henchman. Otherwise, he should be the perfect rooting interest. There is no reason for Fletcher to recount the whole story other than a movie reason. Raymond already knows most of the story making the film a waiting game for his character. It saps the tension out of the twists and turns. I do wonder if it would be more compelling to play it straight. This is very much a straight up Ritchie film and his fans will root for it. I had a tougher time.",The Gentlemen
3,boblipton,Ritchie Back In Form,8,26 January 2020,"Matthew McConaughey, who has become one of the major players in the British weed trade through science, paying poor noblemen to let him stash his farms on their property, and a judicious amount of leg-breaking, thinks it's time to retire. He offers to sell his business to a fellow entrepreneur for £400,000,000, but other people in the illegal fun trade have their own agendas.Guy Ritchie has returned to his early themes of violence, chaos, and rock&roll from his early career, and has scored a definite hit, with some fine performances, including a blank-faced one by Charlie Hunnam and an outsized comedy turn by Colin Farrell. Hugh Grant does well as the unwanted on-screen narrator of events, putting them into some order; I am impressed by his lack of a posh accent, event as I wished Ritchie had been able to think of a better way of telling the audience the story.Even with that cavil, the unceasing action and insanity kept me more than interested throughout.",The Gentlemen
4,Horst_In_Translation,The usual Ritchie in terms of both strong and weak aspects,6,10 March 2020,"""The Gentlemen"" is the newest movie by director Guy Ritchie, who is also one of the three writers here and is nowadays still not only known for his movies, but also for the fact that he was once married to Madonna. This film runs for approximately 110 minutes and looking at it in detail, I would say that his approach and the outcome in terms of style and pretty much everything else is the same like it was 20 years ago for him. It's very frequently style over substance. The fact how over the top the story may be is not too important if there are constantly cool quotes, spectacular characters and outrageous events happening. The best example is the kid falling out of the window. Or that there are rails where the Asian guy falls down and that this very second also a train arrives. Or his name of course and the many jokes about this are also a prime example. But it also results in a lot of fun. I just mentioned Aslan falling out of the window already. Now that entire scene was hilarious with Hunnam's character and the kids there and the two strong folks too of course. And also after he falls out of the window when we see Hunnam run after the boys (or one of them), then have a conflict with them, then pull his gun. And so on. Also how one of the two brutes deals with the situation and we see it just like Hunnam's character does. All accompanied by some of the smartest and most hilarious dialogues out there.I think Hunnam was my favorite from the cast here. And that means something because it is a really good cast. He is growing more and more on me. I still wonder if his character is actually a cannibal, if he is eating what he seems to be eating near the end? And if yes, then if he knew what he was eating? Namely a juicy piece of prey meat handed to him from the boss lion to his most precious aide? Anyway, my praise for Hunnam means even more because folks like Grant, Marsan and McConaughey are actors I also like a lot. Not to mention that Farrell, Dockery and a few other experienced and highly successful actors are on board here. I somehow feel that with this cast at his disposal, Ritchie could have come up with something better. But it is really all almost pointless fun from beginning to end. Of course there are also sexual references, but the most ""worrying"" is the great deal of violence here. Also not just that it happens, but how it happens. It is sometimes pretty extreme. Take the meat references towards the end. Or how it starts right away as we see McConaughey's character at a restaurant just having a tea or coffee or so and then somebody comes and shoots him in the head. Well, at least it seemed that way. Reality is different as we find out later on. But it could have happened like this because all we see afterwards for over 60 minutes after this little opening takes place before said opening. Other than that, it's a fairly chronological movie.McConaughey seems like the protagonist early on, the lion as he calls himself, but the longer the film goes, the more it turns into an ensemble performance really and there are long sequences that do not feature him at all, even if at the very end, he is back again as strong as possible and he almost looks like a lion there, too strong maybe even because at some point, it just felt like a film that tried his best to show us the most hopeless situations for McConaughey's character and how he always manages to get out of them. Often through mere luck. It is just really absurd. Hunnam's character arriving on time at the restaurant was still alright, but how the boxer kids open fire and kill the two Russian gangsters in the front seats was just too ridiculous honestly. Or also how Farrell's character kills those at Hunnam's character's house. I must say I struggled a bit with Farrell's role in general, already his very first scene when he shows these boys how he is physically and intellectually superior there. Prime example of the aforementioned style over substance. Oh well. Then again I am not a big fan anymore as I was years ago when it comes to Farrell.The one actor I like more is Hugh Grant (he has steadily risen in my perception and was Oscar-worthy in ""Florence Foster Jenkins"" not too long ago), so I was a bit disappointed that he is basically only used for the framework here and a bit of a blackmail story because honestly I could have done without this part completely. He is not needed to tell the story, even if he has his fun moments too like how he comes from the bathroom when the two gangsters arrive with Aslan's corpse. But as a whole, he could have added a lot more if his character had been written more convincingly. At the end, how he ends up in that box and still has this revelation to share about Aslan's dad and the consequences coming with it and how it all happens at the same time is also really exaggerared. I did not like it too much. At the end, he seems free, but nope not yet, he is again in Hunnam's character' car. When Grant's character gives the script to Miramax (also the actual producer here of course), he implies there could be a sequel to his ideas, which certainly can be understood in a way that this film here could also get a sequel. Also fairly fun how people in his story at the end end up in cars under dangerous circumstances while also he ends up in a car in a situation he desperately wants to get out of. Will he live or die? We also will see in a sequel perhaps. I think this one here was good enough for me to check out a sequel if they ever make one. I hope they use another awesome song for the opening credits there just like they did here (""Cumberland Gap""). Had to download immediately when I was home. I hope such a sequel features Hunnam's character prominently then, maybe even more at the center of the story than he was here.Okay, what else can I say about this film. I was really tired at the beginning, so maybe this is why I felt that it needed a while to become a good film. Or I don't know, maybe it never turned into a good film, but just a funny, fairly creative one. The core story is really easy to criticize with how absurd it turns out at times (also the complete absence of police) and I am not one bit surprised that critics apparently did not like the film too much from what I have read. I probably could write another two paragraphs, most likely more, only filled with cool quotes here, but I won't. Instead I say: Go watch the film yourself and I am positive you will smile or even laugh a lot. Also about the absurd comedy. Even when there is talk about a guy being locked in a gigantic freezer, it is somewhat funny. Enough said. Tarantino will perhaps like it too. Let's just hope the guy in the freezer will not have a similar fate like Aslan('s corpse). Oh well, then again I did not like him too much either, the guy in the freezer I mean, the Jew with his crabs that is, perhaps also because of his introduction early on. Later on, he was slightly more interesting, but there it was also basically McConaughey just doing all the work in the scene with him. Oh and Eddie Marsan yes, I have to mention him because I really adore the actor. Now his scene with the pigs and the implications what happened (luckily they spare us the visual side) were just so wrong and yet hilarious. Nice to see Marsan getting to work with some really big stars here. In that scene, or the aftermath, even Farrell's comments were truly hilarious about how they could never unsee what happened there. They should have named the pig Napoléon though, no idea how they forgot about this reference.Okay, this is all then I suppose. I give the movie a thumbs-up for sure and recommend checking it out. Could have been 10-15 minutes shorter though if they had left out some of the weaker parts or the entire frame story (and given Grant a better role). Even there, when they try to be smart, like with the wire in the shoes, it is never ""Knives Out"" level. Still, it's worth 110 minutes of your time, especially if you like most of the actors as much as I do. What I do have to say though is that in terms of character writing, Ritchie still has to win me over that he can also come up with high-quality female characters. Sure, it is difficult in a world of organized crime, but Dockery definitely is not it here. The young girl at the apartment that they are supposed to bring home is even more interesting although she has like 10% of Dockery's screen time. At least in terms of items Dockery delivers. That tiny golden gun is really cool and also the references to it being just a paperweight. Okay, now that is really all. I think you could say that ""cool"" is the perfect word to describe the movie, even if it certainly is also a bit on the shallow side.",The Gentlemen
5,Prismark10,The Gentlemen,5,30 May 2020,"After flirting with Disney with his live action remake of Aladdin.Posh Guy Ritchie is back on the mean streets of London with this lock stock and two smoking barrel gangster tale.In The Gentleman, Raymond Smith (Charlie Hunnam) is the right hand man of Mickey Pearson (Matthew McConaughey.) The king of the weed jungle.Mickey wants out and is in negotiation with a shark Matthew Berger (Jeremy Strong) to sell his business. However a Chinese gangster wants to muscle in on the deal and finds the location of one of Mickey's manor where the weed is grown.Raymond is told a story one evening by private investigator Fletcher (Hugh Grant) who has been hired by a tabloid editor to investigate Mickey.Ritchie must have thought that if Quentin Tarantino can go back to the same well, so can he. Ritchie even throws in a homage to The Long Good Friday but without a Pierce Brosnan cameo.It really is a simple story jumbled up with an unreliable narrator. Nothing in it is much of a surprise apart from the casual racism.",The Gentlemen
6,nogodnomasters,"When the lion is hungry, he eats.",5,16 March 2020,"Mickey Pearson (Matthew McConaughey) grows and sells pot in England. Perhaps not the best gangster business to be in, but they make it look good. Fletcher (Hugh Grant) is a private investigator who claims to have the goods on Mickey. He is discussing the details of the shakedown with Ray (Charlie Hunnam), Mickey's right-hand man. The film story is told as flashbacks. In the opening cliche teaser scene it appears Mickey is shot, but we know that can't be so because this feature follows too many film formulas, so we see the ""twists"" coming including who set up the raid on Mickey.It wasn't a bad film except I didn't like how it jumped. It introduced too many players. The whole pot idea didn't fly, but as a tough guy film, it was all right.Guide; F-word. brief rape. No nudity.",The Gentlemen
7,kosmasp,Guy Ritchie,9,4 April 2020,"Yes, I am tempted to say he's back. It's not that he went away or didn't have at least some decent movies over the last few years. I haven't seen Aladdin, but it was succesful sort of. But this is right up his alley! This is pure and enjoyable Guy Ritchie, with timeline cuts and jumps and characters that one may think only he can write.It's so great to see Matthew McConaughey joining the ranks, being a substitue for Jason Statham I reckon. But also having Hugh Grant in this ... role/character. Genius! Who'd have thunk it, and he kills it (no pun intended). At least a few twists will be easy to spot, but I don't think one can guess everything. Even so, the movie is so well made, it won't really matter. If you like the genre, this is the one to watch. Fun and thrilling to the end ...",The Gentlemen
8,classicsoncall,"""I'm basing my crescendo on the sum of it's parts.""",9,1 September 2020,"Any Guy Ritchie film I've seen, he always delivers, especially when he's writer and director. This one follows in the tradition of ""Rocknrolla"", ""Snatch"", and ""Lock, Stock and Two Smoking Barrels"", the story layered with multiple sets of gangsters trying to outdo each other for the grand prize at the end of the flick. I got a kick out of the opening scene in which the bartender pouring Michael Pearson's (Matthew McConaughey) pint pulls down on the bar tap handle reading 'Ritchie Sewing Company', a self promoting piece of business I found pretty clever.This one doesn't seem to be as hard to follow as the earlier mentioned films. All of them prompted a second viewing to catch all the nuance of the characters, but this one, even with the chronology going back and forth, was pretty straightforward. That's probably due to the format, essentially a narration of events by journalist Fletcher (Hugh Grant) relating his investigative work to Pearson's right hand man, bodyguard and driver Raymond (Charlie Hunnam). Colin Farrell's character is simply known as 'Coach', and he's drawn into the story by virtue of his gangsta underlings botching a take down of one of Pearson's weed farms. What could have been an ancillary character winds up being central to the outcome of the story.And just about when you think it's over, another twist occurs with the introduction of a Russian oligarch and his mission of revenge for the death of his son. All the while you have to wonder how the picture's principal character, that would be Pearson, manages to come out of the story intact, considering all the bad guys who want to do him in. It's a fun watch if you go for this kind of stuff, made all the merrier by the script's creative use of the English language. You know, maybe I will watch this all over again.",The Gentlemen
9,jboothmillard,The Gentlemen,4,11 January 2020,"When it comes to films directed by Guy Ritchie (Lock, Stock and Two Smoking Barrels, Snatch), they can be hit and misses, with big misses including Swept Away, Revolver, Sherlock Holmes, and King Arthur, but the trailer for this film looked worth a try, even just for the star of Four Wedding and Love Actually playing completely against his usual type. Basically, American businessman Mickey Pearson (Matthew McConaughey) has formed a highly profitable marijuana empire in London and across England. The drugs kingpin is looking to cash out his business, and when the words gets out, several schemes, bribes and blackmails are triggered in an attempt to steal his domain. It is reported that Pearson has been shot dead, and private eye and aspiring screenwriter Fletcher (Hugh Grant) is employed by a newspaper to investigate. He visits Pearson's right-hand man Ray (Nicholas Nickleby's Charlie Hunnam) and threatens to expose the empire, he tells a full-length detailed backstory of the origins of the business, up until the present. This includes the many hidden marijuana plantations across the countryside, and Pearson's wife Rosalind (Downton Abbey's Michelle Dockery) being part of key decisions. Fletcher also details the many characters behind the scenes, including Coach (Colin Farrell), or trying to take it away, including Dry Eye (Henry Golding). The British crime underworld is close to exposure, but all is not as it seems, and Pearson may not actually be dead. Also starring Jeremy Strong as Cannabis King Matthew, Eddie Marsan as Mike, Jason Wong and Phuc and Jordan Long as Barman. McConaughey gives a good performance as the yank head honcho, there is good support from Hunnam, Dockery and Golding, but this film is pretty much taken by Grant, who with his cockney accent, goatee beard and sunglasses outshines all. It is nice of Ritchie to return his geezers gangsters and guns origins, but let's be honest, it is a bit of a rehash of what we've seen before, the dialogue is witty, there are amusing moments, and the editing is clever, but overall it just feels meh, an average action crime drama. Okay!",The Gentlemen
