,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,61,The Conjuring,(2013),"['Horror, Mystery, Thriller']",7.5,478288,['James Wan '],"['Patrick Wilson, Vera Farmiga, Ron Livingston, Lili Taylor']",['Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.'],$137.40M,R
11,62,Young Frankenstein,(1974),['Comedy'],8.0,152201,['Mel Brooks '],"['Gene Wilder, Madeline Kahn, Marty Feldman, Peter Boyle']","['An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.']",$86.30M,PG
12,63,Trick 'r Treat,(2007),"['Comedy, Horror']",6.8,88279,['Michael Dougherty '],"['Anna Paquin, Brian Cox, Dylan Baker, Rochelle Aytes']","['Five interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater.']",NA,R
13,64,King Arthur - Legend of the Sword,(2017),"['Action, Adventure, Drama']",6.7,205124,['Guy Ritchie '],"['Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou']","['Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.']",$39.18M,PG-13
14,65,Addams Family Values,(1993),"['Comedy, Fantasy']",6.8,87890,['Barry Sonnenfeld '],"['Anjelica Huston, Raul Julia, Christopher Lloyd, Joan Cusack']","['The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.']",$48.92M,PG-13
15,66,Joker,(2019),"['Crime, Drama, Thriller']",8.4,1090754,['Todd Phillips '],"['Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy']","['In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.']",$335.45M,R
16,67,Once Upon a Time... In Hollywood,(2019),"['Comedy, Drama']",7.6,649278,['Quentin Tarantino '],"['Leonardo DiCaprio, Brad Pitt, Margot Robbie, Emile Hirsch']","[""A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.""]",$142.50M,R
17,68,Reminiscence,(2021),"['Mystery, Romance, Sci-Fi']",5.9,39145,['Lisa Joy '],"['Hugh Jackman, Rebecca Ferguson, Thandiwe Newton, Cliff Curtis']","['Nick Bannister, a private investigator of the mind, navigates the alluring world of the past when his life is changed by new client Mae. A simple case becomes an obsession after she disappears and he fights to learn the truth about her.']",NA,PG-13
18,69,Casino Royale,(2006),"['Action, Adventure, Thriller']",8.0,623245,['Martin Campbell '],"['Daniel Craig, Eva Green, Judi Dench, Jeffrey Wright']","['After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.']",$167.45M,PG-13
19,70,Venom,(2018),"['Action, Adventure, Sci-Fi']",6.7,425942,['Ruben Fleischer '],"['Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze']","['A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.']",$213.52M,PG-13
20,71,21 Jump Street,(2012),"['Action, Comedy, Crime']",7.2,530760,"['Directors: Phil Lord, Christopher Miller ']","['Jonah Hill, Channing Tatum, Ice Cube, Brie Larson']",['A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.'],$138.45M,R
21,72,The Godfather,(1972),"['Crime, Drama']",9.2,1715504,['Francis Ford Coppola '],"['Marlon Brando, Al Pacino, James Caan, Diane Keaton']",['The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.'],$134.97M,R
22,73,Candyman,(2021),"['Horror, Thriller']",5.9,40765,['Nia DaCosta '],"['Yahya Abdul-Mateen II, Teyonah Parris, Nathan Stewart-Jarrett, Colman Domingo']",['A sequel to the horror film Candyman (1992) that returns to the now-gentrified Chicago neighborhood where the legend began.'],NA,R
23,74,The Shawshank Redemption,(1994),['Drama'],9.3,2484568,['Frank Darabont '],"['Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler']","['Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.']",$28.34M,R
24,75,Friday the 13th,(1980),"['Horror, Mystery, Thriller']",6.4,131665,['Sean S. Cunningham '],"['Betsy Palmer, Adrienne King, Jeannine Taylor, Robbi Morgan']","['A group of camp counselors trying to reopen a summer camp called Crystal Lake, which has a grim past, are stalked by a mysterious killer.']",$39.75M,R
25,76,Promising Young Woman,(2020),"['Crime, Drama, Mystery']",7.5,137297,['Emerald Fennell '],"['Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown']","['A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.']",NA,R
26,77,True Romance,(1993),"['Crime, Drama, Romance']",7.9,218080,['Tony Scott '],"['Christian Slater, Patricia Arquette, Dennis Hopper, Val Kilmer']","['In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.']",$12.28M,R
27,78,Hubie Halloween,(2020),"['Comedy, Mystery']",5.2,45515,['Steven Brill '],"['Adam Sandler, Kevin James, Julie Bowen, Ray Liotta']","[""Despite his devotion to his hometown of Salem (and its Halloween celebration), Hubie Dubois is a figure of mockery for kids and adults alike. But this year, something is going bump in the night, and it's up to Hubie to save Halloween.""]",NA,PG-13
28,79,American Psycho,(2000),"['Crime, Drama, Horror']",7.6,532293,['Mary Harron '],"['Christian Bale, Justin Theroux, Josh Lucas, Bill Sage']","['A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.']",$15.07M,R
29,80,Tenet,(2020),"['Action, Sci-Fi, Thriller']",7.4,434133,['Christopher Nolan '],"['John David Washington, Robert Pattinson, Elizabeth Debicki, Juhan Ulfsak']","['Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.']",$58.46M,PG-13
30,81,Dracula,(1992),"['Fantasy, Horror']",7.4,205966,['Francis Ford Coppola '],"['Gary Oldman, Winona Ryder, Anthony Hopkins, Keanu Reeves']","[""The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.""]",$82.52M,R
31,82,The Addams Family,(2019),"['Animation, Adventure, Comedy']",5.8,35111,"['Directors: Greg Tiernan, Conrad Vernon ']","['Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard']","[""The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.""]",$100.04M,PG
32,83,Coco,(2017),"['Animation, Adventure, Comedy']",8.4,439513,"['Directors: Lee Unkrich, Adrian Molina ']","['Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach']","[""Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.""]",$209.73M,PG
33,84,Avengers - Endgame,(2019),"['Action, Adventure, Drama']",8.4,957298,"['Directors: Anthony Russo, Joe Russo ']","['Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth']","[""After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.""]",$858.37M,PG-13
34,85,Polar,(2019),"['Action, Crime, Drama']",6.3,83054,['Jonas Åkerlund '],"['Mads Mikkelsen, Vanessa Hudgens, Katheryn Winnick, Fei Ren']","['A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.']",NA,TV-MA
35,86,F9 - The Fast Saga,(2021),"['Action, Adventure, Crime']",5.2,101762,['Justin Lin '],"['Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson']","[""Dom and the crew must take on an international terrorist who turns out to be Dom and Mia's estranged brother.""]",$173.01M,PG-13
36,87,The Gentlemen,(2019),"['Action, Comedy, Crime']",7.8,286135,['Guy Ritchie '],"['Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong']","['An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.']",NA,R
37,88,Spectre,(2015),"['Action, Adventure, Thriller']",6.8,413891,['Sam Mendes '],"['Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes']","[""A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.""]",$200.07M,PG-13
38,89,Call Me by Your Name,(2017),"['Drama, Romance']",7.9,240784,['Luca Guadagnino '],"['Armie Hammer, Timothée Chalamet, Michael Stuhlbarg, Amira Casar']","[""In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.""]",$18.10M,R
39,90,Mortal Kombat,(2021),"['Action, Adventure, Fantasy']",6.1,149144,['Simon McQuoid '],"['Lewis Tan, Jessica McNamee, Josh Lawson, Joe Taslim']","[""MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.""]",NA,R
40,91,Parasite,(2019),"['Comedy, Drama, Thriller']",8.6,679183,['Bong Joon Ho '],"['Kang-ho Song, Sun-kyun Lee, Yeo-jeong Cho, Woo-sik Choi']",['Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.'],$53.37M,R
41,92,Stillwater,(2021),"['Crime, Drama, Thriller']",6.6,25301,['Tom McCarthy '],"['Matt Damon, Camille Cottin, Abigail Breslin, Lilou Siauvaud']","[""A father travels from Oklahoma to France to help his estranged daughter, who is in prison for a murder she claims she didn't commit.""]",NA,R
42,93,Jennifer's Body,(2009),"['Comedy, Horror']",5.3,126951,['Karyn Kusama '],"['Megan Fox, Amanda Seyfried, Adam Brody, Johnny Simmons']",['A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?'],$16.20M,R
43,94,Wrath of Man,(2021),"['Action, Crime, Thriller']",7.1,121620,['Guy Ritchie '],"['Jason Statham, Holt McCallany, Josh Hartnett, Rocci Williams']","['The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week.']",NA,R
44,95,The Wolf of Wall Street,(2013),"['Biography, Comedy, Crime']",8.2,1279272,['Martin Scorsese '],"['Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey']","['Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.']",$116.90M,R
45,96,Prisoners,(2013),"['Crime, Drama, Mystery']",8.1,646290,['Denis Villeneuve '],"['Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo']","[""When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.""]",$61.00M,R
46,97,Doctor Sleep,(2019),"['Drama, Fantasy, Horror']",7.3,169877,['Mike Flanagan '],"['Ewan McGregor, Rebecca Ferguson, Kyliegh Curran, Cliff Curtis']","['Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.']",NA,R
47,98,Love,(2015),"['Drama, Romance']",6.1,53656,['Gaspar Noé '],"['Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra']","['Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.']",NA,TV-MA
48,99,The Dark Knight,(2008),"['Action, Crime, Drama']",9.0,2438686,['Christopher Nolan '],"['Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine']","['When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.']",$534.86M,PG-13
49,100,Nobody,(2021),"['Action, Crime, Drama']",7.4,169812,['Ilya Naishuller '],"['Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd']","['A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him going to a bloody war with a Russian crime boss.']",NA,R
