,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,2701,Spies Like Us,(1985),"['Adventure, Comedy']",6.4,47889,['John Landis '],"['Chevy Chase, Dan Aykroyd, Mark Stewart, Sean Daniel']","['Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War.']",$60.09M,PG
1,2702,The Sisters Brothers,(2018),"['Crime, Drama, Western']",6.9,60706,['Jacques Audiard '],"['John C. Reilly, Joaquin Phoenix, Jake Gyllenhaal, Riz Ahmed']","['Eli and Charlie Sisters, an infamous duo of gunslinging assassins, chase a gold prospector and his unexpected ally in 1850s Oregon.']",$3.14M,R
2,2703,American Pie 2,(2001),['Comedy'],6.4,248186,['J.B. Rogers '],"['Jason Biggs, Seann William Scott, Shannon Elizabeth, Alyson Hannigan']","['Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.']",$145.10M,R
3,2704,Howard the Duck,(1986),"['Action, Adventure, Comedy']",4.7,45571,['Willard Huyck '],"['Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale']",['A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop an alien invasion with the help of a nerdy scientist and a struggling female rock singer.'],$16.30M,PG
4,2705,Buffalo '66,(1998),"['Comedy, Drama, Romance']",7.5,51893,['Vincent Gallo '],"['Vincent Gallo, Christina Ricci, Ben Gazzara, Mickey Rourke']","['After being released from prison, Billy is set to visit his parents with his wife, whom he does not actually have. This provokes Billy to act out, as he kidnaps a girl and forces her to act as his wife for the visit.']",$2.38M,R
5,2706,Ip Man,(2008),"['Action, Biography, Drama']",8.0,218129,['Wilson Yip '],"['Donnie Yen, Simon Yam, Siu-Wong Fan, Ka Tung Lam']","['During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.']",NA,R
6,2707,Bad Trip,(2021),['Comedy'],6.6,21696,['Kitao Sakurai '],"['Eric André, Michaela Conlin, Lil Rel Howery, Tiffany Haddish']",['This mix of a scripted buddy comedy road movie and a real hidden camera prank show follows the outrageous misadventures of two buds stuck in a rut who embark on a cross-country road trip to NYC. The storyline sets up shocking real pranks.'],NA,Unrated
7,2708,Meet the Parents,(2000),"['Comedy, Romance']",7.0,322299,['Jay Roach '],"['Ben Stiller, Robert De Niro, Teri Polo, Blythe Danner']","[""Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.""]",$166.24M,PG-13
8,2709,Child's Play 3,(1991),"['Horror, Thriller']",5.1,39097,['Jack Bender '],"['Justin Whalin, Perrey Reeves, Jeremy Sylvers, Travis Fine']","['Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.']",$14.96M,R
9,2710,The Adventures of Sharkboy and Lavagirl 3-D,(2005),"['Action, Adventure, Comedy']",3.7,35843,['Robert Rodriguez '],"['Cayden Boyd, George Lopez, Kristin Davis, David Arquette']",['A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.'],$39.18M,PG
10,2711,Eagle Eye,(2008),"['Action, Mystery, Thriller']",6.6,182878,['D.J. Caruso '],"['Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis']","['Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.']",$101.11M,PG-13
11,2712,The Last Days of American Crime,(2020),"['Action, Crime, Drama']",3.7,10833,['Olivier Megaton '],"['Neels Clasen, Edgar Ramírez, Tony Caprari, Kate Normington']","['In the not-too-distant future, as a final response to terrorism and crime, the U.S. government plans to broadcast a signal making it impossible for anyone to knowingly commit unlawful acts.']",NA,TV-MA
12,2713,Destroyer,(2018),"['Action, Crime, Drama']",6.2,27928,['Karyn Kusama '],"['Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan']",['A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.'],$1.53M,R
13,2714,Before I Wake,(2016),"['Drama, Fantasy, Horror']",6.2,44050,['Mike Flanagan '],"['Kate Bosworth, Oleksandr Reshetilov, Thomas Jane, Jacob Tremblay']",['A couple adopt an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.'],NA,PG-13
14,2715,Mud,(2012),['Drama'],7.4,174930,['Jeff Nichols '],"['Matthew McConaughey, Tye Sheridan, Jacob Lofland, Sam Shepard']",['Two young boys encounter a fugitive and form a pact to help him evade the vigilantes that are on his trail and to reunite him with his true love.'],$21.59M,PG-13
