,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
24,775,A Beautiful Day in the Neighborhood,(2019),"['Biography, Drama']",7.3,70880,['Marielle Heller '],"['Tom Hanks, Matthew Rhys, Chris Cooper, Susan Kelechi Watson']",['Based on the true story of a real-life friendship between Fred Rogers and journalist Lloyd Vogel.'],$61.70M,PG
25,776,Blow Out,(1981),"['Crime, Drama, Mystery']",7.4,49533,['Brian De Palma '],"['John Travolta, Nancy Allen, John Lithgow, Dennis Franz']",['A movie sound recordist accidentally records the evidence that proves that a car accident was actually murder and consequently finds himself in danger.'],$13.75M,R
26,777,Carrie,(2013),"['Drama, Horror']",5.9,137237,['Kimberly Peirce '],"['Chloë Grace Moretz, Julianne Moore, Gabriella Wilde, Portia Doubleday']","['A shy girl, outcasted by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.']",$35.27M,R
27,778,Ratatouille,(2007),"['Animation, Adventure, Comedy']",8.0,674447,"['Directors: Brad Bird, Jan Pinkava ']","['Brad Garrett, Lou Romano, Patton Oswalt, Ian Holm']",['A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.'],$206.45M,G
28,779,Begin Again,(2013),"['Comedy, Drama, Music']",7.4,150322,['John Carney '],"['Keira Knightley, Mark Ruffalo, Adam Levine, Hailee Steinfeld']","['A chance encounter between a down-and-out music-business executive and a young singer-songwriter, new to Manhattan, turns into a promising collaboration between the two talents.']",$16.17M,R
29,780,ParaNorman,(2012),"['Animation, Adventure, Comedy']",7.0,99134,"['Directors: Chris Butler, Sam Fell ']","['Kodi Smit-McPhee, Anna Kendrick, Christopher Mintz-Plasse, Tucker Albrizzi']","['A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.']",$56.00M,PG
30,781,Star Wars - Episode II - Attack of the Clones,(2002),"['Action, Adventure, Fantasy']",6.5,669907,['George Lucas '],"['Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee']","['Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi investigates an assassination attempt on the senator and discovers a secret clone army crafted for the Jedi.']",$310.68M,PG
31,782,Your Name.,(2016),"['Animation, Drama, Fantasy']",8.4,229926,['Makoto Shinkai '],"['Ryûnosuke Kamiki, Mone Kamishiraishi, Ryô Narita, Aoi Yûki']","['Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?']",$5.02M,PG
32,783,Colossal,(2016),"['Action, Adventure, Comedy']",6.2,62498,['Nacho Vigalondo '],"['Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson']","['Gloria is an out-of-work party girl forced to leave her life in New York City and move back home. When reports surface that a giant creature is destroying Seoul, she gradually comes to the realization that she is somehow connected to this phenomenon.']",$3.02M,R
33,784,Signs,(2002),"['Drama, Mystery, Sci-Fi']",6.7,350343,['M. Night Shyamalan '],"['Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin']","['A widowed former priest living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.']",$227.97M,PG-13
34,785,Tommy Boy,(1995),"['Adventure, Comedy']",7.1,82308,['Peter Segal '],"['Chris Farley, David Spade, Brian Dennehy, Bo Derek']","['After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.']",$32.70M,PG-13
35,786,The Devil's Rejects,(2005),"['Crime, Horror, Western']",6.8,97097,['Rob Zombie '],"['Sid Haig, Sheri Moon Zombie, Bill Moseley, William Forsythe']","['The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target.']",$17.04M,R
36,787,The Visit,(2015),"['Horror, Mystery, Thriller']",6.2,123629,['M. Night Shyamalan '],"['Olivia DeJonge, Ed Oxenbould, Deanna Dunagan, Peter McRobbie']","[""Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.""]",$65.21M,PG-13
37,788,The Others,(2001),"['Horror, Mystery, Thriller']",7.6,353000,['Alejandro Amenábar '],"['Nicole Kidman, Christopher Eccleston, Fionnula Flanagan, Alakina Mann']",['A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.'],$96.52M,PG-13
38,789,Legend,(2015),"['Biography, Crime, Drama']",6.9,168475,['Brian Helgeland '],"['Tom Hardy, Emily Browning, Taron Egerton, Paul Anderson']",['Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.'],$1.87M,R
39,790,Annabelle Comes Home,(2019),"['Horror, Mystery, Thriller']",5.9,68699,['Gary Dauberman '],"['Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman']","['While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.']",$74.15M,R
40,791,The Maltese Falcon,(1941),"['Crime, Film-Noir, Mystery']",8.0,154167,['John Huston '],"['Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre']","['San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered.']",$2.11M,Passed
41,792,Monster Hunter,(2020),"['Action, Adventure, Fantasy']",5.3,49057,['Paul W.S. Anderson '],"['Milla Jovovich, Tony Jaa, Ron Perlman, T.I.']","['When Cpt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom.']",NA,PG-13
42,793,Desperado,(1995),"['Action, Crime, Thriller']",7.2,179513,['Robert Rodriguez '],"['Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin']",['Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.'],$25.63M,R
43,794,The Talented Mr. Ripley,(1999),"['Crime, Drama, Thriller']",7.4,197921,['Anthony Minghella '],"['Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett']","['In late 1950s New York, Tom Ripley, a young underachiever, is sent to Italy to retrieve Dickie Greenleaf, a rich and spoiled millionaire playboy. But when the errand fails, Ripley takes extreme measures.']",$81.30M,R
44,795,The Howling,(1981),['Horror'],6.6,33780,['Joe Dante '],"['Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone']","['After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.']",$17.99M,R
45,796,Dr. No,(1962),"['Action, Adventure, Thriller']",7.2,159087,['Terence Young '],"['Sean Connery, Ursula Andress, Bernard Lee, Joseph Wiseman']",['A resourceful British government agent seeks answers in a case involving the disappearance of a colleague and the disruption of the American space program.'],$16.07M,PG
46,797,Batman v Superman - Dawn of Justice,(2016),"['Action, Adventure, Sci-Fi']",6.4,668201,['Zack Snyder '],"['Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg']","['Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.']",$330.36M,PG-13
47,798,Divergent,(2014),"['Action, Adventure, Mystery']",6.6,441656,['Neil Burger '],"['Shailene Woodley, Theo James, Kate Winslet, Jai Courtney']","[""In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.""]",$150.95M,PG-13
48,799,Superbad,(2007),['Comedy'],7.6,546677,['Greg Mottola '],"['Michael Cera, Jonah Hill, Christopher Mintz-Plasse, Bill Hader']",['Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.'],$121.46M,R
49,800,Mamma Mia! Here We Go Again,(2018),"['Comedy, Musical, Romance']",6.6,87944,['Ol Parker '],"['Lily James, Amanda Seyfried, Meryl Streep, Cher']","[""Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.""]",$120.63M,PG-13
