,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
24,2325,Space Sweepers,(2021),"['Action, Adventure, Drama']",6.6,22452,['Sung-hee Jo '],"['Song Joong-ki, Kim Tae-ri, Jin Seon-kyu, Hae-Jin Yoo']","[""Set in the year 2092 and follows the crew of a space junk collector ship called The Victory. When they discover a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal.""]",NA,TV-MA
25,2326,High Fidelity,(2000),"['Comedy, Drama, Music']",7.5,174699,['Stephen Frears '],"['John Cusack, Iben Hjejle, Todd Louiso, Jack Black']","['Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.']",$27.28M,R
26,2327,Breach,(2020),"['Action, Horror, Sci-Fi']",3.0,16709,['John Suits '],"['Cody Kearsley, Bruce Willis, Rachel Nichols, Kassandra Clementi']","['On the cusp of fatherhood, a junior mechanic aboard an interstellar ark to New Earth must outwit a malevolent cosmic terror intent on using the spaceship as a weapon.']",NA,R
27,2328,The Big Country,(1958),"['Romance, Western']",7.9,17263,['William Wyler '],"['Gregory Peck, Jean Simmons, Carroll Baker, Charlton Heston']","[""A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.""]",NA,Passed
28,2329,Lonely Hearts,(2006),"['Biography, Crime, Drama']",6.4,21107,['Todd Robinson '],"['John Travolta, Salma Hayek, Jared Leto, James Gandolfini']","['Based on the true story, two homicide detectives track Martha Beck and Raymond Martinez Fernandez, a murderous pair known as the ""Lonely Hearts Killers"" who lured their victims through the personals.']",$0.19M,R
29,2330,Perfect Stranger,(2007),"['Crime, Mystery, Thriller']",5.7,46848,['James Foley '],"['Halle Berry, Bruce Willis, Giovanni Ribisi, Richard Portnow']","[""A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.""]",$23.98M,R
30,2331,Regarding Henry,(1991),"['Drama, Romance']",6.7,31299,['Mike Nichols '],"['Harrison Ford, Annette Bening, Michael Haley, Stanley Swerdlow']","['After being shot, a lawyer loses his memory and must relearn speech and mobility, but he has a loving family to support him.']",$43.00M,PG-13
31,2332,Planet Terror,(2007),"['Action, Comedy, Fantasy']",7.0,205815,['Robert Rodriguez '],"['Rose McGowan, Freddy Rodríguez, Josh Brolin, Marley Shelton']","[""After an experimental bio-weapon is released, turning thousands into zombie-like creatures, it's up to a rag-tag group of survivors to stop the infected and those behind its release.""]",NA,R
32,2333,The Professor and the Madman,(2019),"['Biography, Drama']",7.3,41261,['Farhad Safinia '],"['Mel Gibson, Sean Penn, Eddie Marsan, Natalie Dormer']","['Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid-19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.']",NA,Not Rated
33,2334,Finding Dory,(2016),"['Animation, Adventure, Comedy']",7.3,257177,"['Directors: Andrew Stanton, Angus MacLane ']","[""Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson""]","['Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.']",$486.30M,PG
34,2335,The Take,(2016),"['Action, Crime, Drama']",6.3,41625,['James Watkins '],"['Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly']",['A young pickpocket and an unruly CIA agent team up on an anti-terrorist mission in France.'],$0.04M,R
35,2336,Abduction,(2011),"['Action, Mystery, Thriller']",5.1,79043,['John Singleton '],"['Taylor Lautner, Lily Collins, Alfred Molina, Jake Andolina']",['A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.'],$28.09M,PG-13
36,2337,The Princess Switch,(2018),"['Comedy, Drama, Family']",6.1,24765,['Mike Rohl '],"['Vanessa Hudgens, Sam Palladio, Nick Sagar, Alexa Adeosun']","[""Competing in a Christmas baking competition in Belgravia, a Chicago baker bumps into the prince's fiancée--who looks just like her. They switch lives for two days.""]",NA,TV-PG
37,2338,Field of Dreams,(1989),"['Drama, Family, Fantasy']",7.5,115026,['Phil Alden Robinson '],"['Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan']","[""Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.""]",$64.43M,PG
38,2339,A Room with a View,(1985),"['Drama, Romance']",7.3,42106,['James Ivory '],"['Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands']","[""Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again.""]",$20.97M,Not Rated
39,2340,The Blob,(1988),"['Horror, Sci-Fi, Thriller']",6.6,35531,['Chuck Russell '],"['Shawnee Smith, Kevin Dillon, Donovan Leitch Jr., Jeffrey DeMunn']",['A deadly entity from space crashes near a small town and begins consuming everyone in its path. Panic ensues as shady government scientists try to contain the horrific creature.'],$8.25M,R
40,2341,Kingpin,(1996),"['Comedy, Sport']",6.9,81195,"['Directors: Bobby Farrelly, Peter Farrelly ']","['Woody Harrelson, Randy Quaid, Bill Murray, Vanessa Angel']","['A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.']",$24.94M,PG-13
41,2342,Match Point,(2005),"['Drama, Romance, Thriller']",7.6,212845,['Woody Allen '],"['Scarlett Johansson, Jonathan Rhys Meyers, Emily Mortimer, Matthew Goode']","['At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.']",$23.09M,R
42,2343,Set It Up,(2018),"['Comedy, Romance']",6.5,47634,['Claire Scanlon '],"['Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs']",['Two corporate executive assistants hatch a plan to match-make their two bosses.'],NA,TV-14
43,2344,Night of the Living Dead,(1968),"['Horror, Thriller']",7.9,123539,['George A. Romero '],"[""Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman""]",['A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.'],$0.09M,Not Rated
44,2345,Home,(2015),"['Animation, Adventure, Comedy']",6.6,97893,['Tim Johnson '],"['Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez']","['An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.']",$177.40M,PG
45,2346,42,(2013),"['Biography, Drama, Sport']",7.5,90988,['Brian Helgeland '],"['Chadwick Boseman, T.R. Knight, Harrison Ford, Nicole Beharie']","['In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.']",$95.00M,PG-13
46,2347,Beverly Hills Cop II,(1987),"['Action, Comedy, Crime']",6.5,115047,['Tony Scott '],"['Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox']","['Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogomil\'s near-fatal shooting and the series of ""alphabet crimes"" associated with it.']",$153.67M,R
47,2348,Operation Finale,(2018),"['Biography, Drama, History']",6.6,38357,['Chris Weitz '],"['Oscar Isaac, Ben Kingsley, Mélanie Laurent, Lior Raz']",['A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.'],$17.61M,PG-13
48,2349,The Spy Who Dumped Me,(2018),"['Action, Adventure, Comedy']",6.1,74312,['Susanna Fogel '],"['Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis']",['Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.'],$33.56M,R
49,2350,"As Above, So Below",(2014),"['Horror, Mystery, Thriller']",6.2,86719,['John Erick Dowdle '],"['Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil']","['When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.']",$21.20M,R
