,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,nogodnomasters,Madness Gives us Words,8,8 April 2019,"This is the tale of the unorthodox beginnings of the Oxford dictionary. James A.H. Murray, who has limited schooling, impresses and leads a group of Oxford professors in the undertaking. He is aided by an American schizophrenic, Dr. William Chester Minor who is locked up in an asylum for the criminally insane. He shot and killed a man, believing he was an individual who was after him. It appears some of his issues may be PTSD.Mel Gibson plays the professor and Sean Penn the madman. This is a well acted period piece that most likely few people will see and then they will be shocked on Oscar night.",The Professor and the Madman
1,kosmasp,Who's mad?,9,18 February 2020,"Sometimes you have to wonder, how mad some people can be. On the other hand, who defines their madness and how can you help them? A situation that is similar to the ""help me, to help you"". Well in this case help is being received, even if the person receiving the second chance may seem not worthy of that. But Sean Penn and Mel Gibson really are on top of their game.This is based on a true story and while that may feel like something some viewers dread, it does work in this case. Really thrilling and filled with suspense and human drama, this has it almost all. Very well made and quite a rollercoaster ride of a movie (if you like dramas)",The Professor and the Madman
2,classicsoncall,"""Together we shall shrink the darkness, until there is only light.""",8,7 December 2019,"I thought the story here was fairly compelling, though after a while I began to find it almost comical the amount of time and effort that was being put into defining the meaning of a single word. All for a good cause of course, because this was how the Oxford English Dictionary came about, but even with Dr. James Murray's (Mel Gibson) devotion to duty, one intuitively realizes that a project like this could never be finished. Finished in the sense that the language would at some point stop evolving. It's a pretty safe bet that 'emoji' wasn't in that first edition.In an unusual pairing, Mel Gibson and Sean Penn are cast opposite each other here as meaningful collaborators, but it comes with a twist. Penn's character is a former Civil War Army surgeon found not guilty of murder by reason of insanity. The man truly is insane with regard to the conspiracy he holds in his mind of an elusive stalker who is intent on killing him. The narrative doesn't give even an inkling of anyone who might be out to 'get him', so to speak, and that delusion remains with Dr. William Chester Minor (Penn) throughout the story. However in his more lucid moments, Dr. Minor is repentant over the death of the man he mistakenly killed, and spends his entire prison life attempting to make it up to the victim's widow, both monetarily and by way of teaching the woman how to read. In time, Eliza Merrett's (Natalie Dormer) initial negative assessment of Minor turns to thoughts of forgiveness and love, an idea that Minor can't cope with in a rational way. Taking it to an extreme, Minor castrates himself to insure that he can never return favor back to the woman he caused to become a widow.Penn, who I'm no fan of, really does do a remarkable job in the role of Minor, particularly during that phase of the picture in which he envisions no chance at redemption given Mrs. Merrett's ambiguous profession of love. As Mr. Murray struggles with his own efforts to move the dictionary process along, his relationship with Minor becomes personal upon repeated visits to the Broadmoor Criminal Lunatic Asylum where Minor is held. With unlimited passion, Murray prevails upon the authorities to come up with a way to free Minor and provide him some measure of relief from both his imprisonment and his self imposed mental isolation. In due course, Murray himself is vindicated for the passion he put into his work at Oxford, and is allowed to continue leadership on the team that eventually fulfilled the mission some years following his death.It's probably fair to say that not all viewers will find the film quite as intriguing as I did. It moves rather slow and the subject matter is rather tepid, so action junkies ought skip this one altogether. For others though, the picture can be quite engaging with a lot to offer if you're a fan of the principals and wish to witness some very fine acting. Gibson and Penn are both superb.",The Professor and the Madman
3,CinemaSerf,Penn & Gibson really immerse themselves in their roles...,7,15 April 2020,"This is the best effort I've seen from Sean Penn since ""Milk"" almost twelve years ago. His portrayal of the schizophrenic William Chester Minor who, having spent almost 40 years of his life in Broadmoor psychiatric hospital, became one of the single most significant contributors to the orginal Oxford Dictionary of English is superb. He captures the flaws of this paranoid etymologist warts and all, and gels very well with Mel Gibson who, as the compiler of the tome - Dr. James Murray - also turns in a good, strong and, latterly, sympathetic and understanding performance too. This is essentially a double-hander with Natalie Dormer, Eddie Marsan and Steve Coogan helping to explain the story and releasing some of the emotional steam from time to time. It's a little slow in places, two hours could have done justice to this interesting story which seems overly padded at time. As you'd expect; it looks great with plenty of serious attention to detail and it also shines a little light on Victorian/Edwardian attitudes to mental illness.",The Professor and the Madman
4,deloudelouvain,It's okay but certainly not Oscar-worthy.,6,23 October 2019,"First of all I think everybody should calm down, or at least the ones that speak of Oscar winning performances. There is no doubt the acting was good, and that's what you should expect from names like Sean Penn, Natalie Dormer and Mel Gibson, but I can assure you they won't win an Oscar for this movie. Let's just be realistic, the movie is sometimes a bit long and boring, not really a captivating movie as the story concerns. And it's not because it's based on a true story that it makes it better. But like said before the acting is good so for that alone it's a movie worth watching. Would I watch it a second time though? No, absolutely not.",The Professor and the Madman
5,ksf-2,interesting meeting of very different people...spoilers,7,28 September 2020,"SPOILERS ...one of the two films directed by iranian Farhad Safinia. Sean Penn and Mel Gibson. James Murray (Gibson) is compiling a collection of every word used in the english language, and receives numerous entries from Dr. Minor. Minor (Penn) happens to be a patient in the asylum for the insane. according to wikipedia dot org, there was quite the legal battle involving GIbson, Safinia, and the production company; due to being denied permission to film in Oxford, Gibson claimed he was not allowed to complete the film; he lost the case, and was forced to complete filming in alternate locations. also acc to wikipedia, the actual doctor minor mutilated himself horribly, and was diagnosed as schizophrenic. the film itself is quite graphic and violent, and not for the children! British author and comic Steve Coogan is Frederick Furnivall. interesting intersection of people coming together from different walks of life. pretty graphic though.",The Professor and the Madman
6,wellthatswhatithinkanyway,Sadly underwhelming historical biography,4,5 April 2020,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday MorningDr. William Chester Minor (Sean Penn), a former American civil war commander, is found not guilty by way of insanity of murder, and sent to Broadmoor Mental Asylum. After saving the life of a young guard, he wins special favour among the guards and senior doctors at the asylum, and is allowed to indulge his seemingly crazy tasks that they can't make sense of. Meanwhile, Professor James Murray (Mel Gibson), a commoner, is attempting to write the definitive edition of the Oxford English Dictionary. The two men form an unlikely partnership in achieving this task, whilst developing a personal friendship and affinity for each other's cause.The recessionary air still lingers over Hollywood, where anything that doesn't guarantee a cash return won't make it to the screen. Whilst rehashes of long dormant franchises still seem like a sure bet, more obscure, independent stuff can still find itself banished to the wayside, as seems to be the case with Farhad Safina's historical biopic set in 19th century England. While the story of how the concise Oxford English dictionary was put together is an interesting story in itself, it maybe doesn't have the right dynamism for a feature film, a problem that makes itself known in Farhad's film.Such a lightweight story gets a much needed boost by having two powerhouse leads to inject it with some passion and gravitas, and so we have Gibson retrieving his Braveheart Scottish lilt, and Penn saturating his role with the deranged intensity he's known for. While both seem committed and immersed in their roles, there's an unfortunate hamminess and over-emanation to them that wears them down a bit. Safina doesn't pace the film evenly enough over the course of two hours, and the really starts to drag in the latter half.It's a story that needed to be told, but maybe film wasn't the right format for it. It just isn't enthralling or edgy enough to really get into it, especially for its duration. The historical accuracy of the time period, and costume design, is convincingly caught, and the performances, from the leads as well as a supporting cast including Eddie Marsan, Steve Coogan and Laurence Fox, are too impassioned to be truly awful, but you come away thinking it might have fallen to the wayside for other reasons than it's profit margin. **",The Professor and the Madman
7,Pjtaylor-96-138044,Solid but forgettable.,6,20 May 2020,"By all accounts, the film's production was a complete mess. Missing scenes, unfulfilled obligations and lack of promised finance all led towards a lawsuit and a distinctly splintered release. It was so bad, apparently, that Gibson actively discourages his fans from watching the thing, and the director - who may or may not have been replaced during filming - is credited only as 'P.B. Shemran'. Thankfully, aside from having a couple of out-of-place 'GoPro' shots, 'The Professor And The Madman (2019)' doesn't seem to be affected by its tumultuous creation. It tells the tale of the man who spearheaded the first edition of the Oxford English dictionary, while also chronicling his friendship with a Schizophrenic doctor residing in Broadmoor Hospital. It's an entertaining enough period piece with an interesting setting, even if it isn't exactly enthralling or, even, all that memorable. The performances are good and the script is steady. Ultimately, it's a generally solid experience. It doesn't have all that much impact, though. In fact, it sort of goes in one ear and out the other. That's not necessarily bad, mind you. The piece passes the time admirably and it is, perhaps surprisingly, generally well-made. If you think you'll like it, you probably will. 6/10",The Professor and the Madman
8,westsideschl,Fairly Accurate Retelling,10,30 August 2019,"I can't seem to find/recall the source. A couple of years back I remember seeing a movie telling a similar story, but w/little on the Merrett & Dr. Minor aspect. Anyway, a fairly accurate dramatization of the history of ""A New English Dictionary on Historical Principles"" (aka Oxford English Dictionary) 1857-1928: The Dictionary is published in fascicles (installments) w/major revisions up to 1992. In 1928 it comprised 12 vol., 414,825 words, 1,827,306 quotations showing usage. And as we all know the language is constantly changing/evolving.Kudos to the actors & production crew; you know a story is well told when you find yourself holding your breath with a sense of stillness during certain scenes particularly the meetings at the asylum first between Dr. Minor & Murray, and then with Merrett.",The Professor and the Madman
9,ops-52535,"if wrongsplet, blaim mr.murray",10,16 April 2019,"This was a fantastic and brilliantly made historical drama, about the real creation of the 1st edition of the oxford english dictionary. how historically correct it is i shall not judge,but as to wikipedia, he got his proffesorate almost post mortem in 1908, so the accuracy may be a bit of level,but james murray i knew who he was. its a film for everyone, but some interest in the alphabet, and a bit knowledge of history may boost this film alot. its is also a film for the profound lover of filology, because its filology to the fingertips. the only thng i really miss in this glorious production, are the timelineinformation, because earth wasnt made in one day,and so wasnt the OED either, it was completed officially sometime in the late 1920's.tha cast consists of a ton of hevyweighters from british,american to australian actors, and the highlander and geordie dialects tweets like a songbird throughout the whole movie. i love the choice of sean penn as the madman, he does act and have the appearence of a mad man for sure, in a setup like this film the normal choice of delivery for this kind of film would normally have been ben kingsley i'm glad they didnt cause i guess mr kingsley would SPLIT into thousand pieces of GLASS, in seer dispair of all the biographical roles he has acted, ghandi,eichman and so on. also mel gibso gives this film the glory it shall have because they played darn good together, mr gibson and mr penn.bravo
i must also mention the character mr munch, the prison/hospital guard played by eddie marsan and mre murray played by jennifer ehle, they both make some excellent performances on the screen, they give sanity,hope and humanity to this film by their acting.i love the way they talked or conversated in this movie, and that mustve been due to a good script, and possibly by help from a linguist. the diction and tone a so very well balanced thats it a sheer joy to just listen to what is said. the score are of the same era of time, and see if you can count how many times it pauses, or for how long you forget that the music are really there. magnificently done and dacapo to that.the filmography and editing are in my sense of view flawless, the glow of light and sound near perfect, and the playtime were , for an old grumpy man, with a hang on weird science and history, perfect. its a great movie that you should not miss, its a lovely and positive in its use of word and action.",The Professor and the Madman
