,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,1301,Marie Antoinette,(2006),"['Biography, Drama, History']",6.5,106718,['Sofia Coppola '],"['Kirsten Dunst, Jason Schwartzman, Rip Torn, Steve Coogan']","[""The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.""]",$15.96M,PG-13
1,1302,Inherent Vice,(2014),"['Comedy, Crime, Drama']",6.7,99751,['Paul Thomas Anderson '],"['Joaquin Phoenix, Josh Brolin, Owen Wilson, Katherine Waterston']","['In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.']",$8.11M,R
2,1303,The Twilight Saga - Eclipse,(2010),"['Action, Adventure, Drama']",5.0,237362,['David Slade '],"['Kristen Stewart, Robert Pattinson, Taylor Lautner, Xavier Samuel']","['As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.']",$300.53M,PG-13
3,1304,The Nest,(2020),"['Drama, Romance']",6.3,10722,['Sean Durkin '],"['Jude Law, Carrie Coon, Oona Roche, Charlie Shotwell']",['Life for an entrepreneur and his American family begins to take a twisted turn after moving into an English country manor.'],NA,R
4,1305,The Human Centipede (First Sequence),(2009),['Horror'],4.4,76477,['Tom Six '],"['Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura']","[""A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.""]",$0.18M,R
5,1306,The Expendables,(2010),"['Action, Adventure, Thriller']",6.5,336034,['Sylvester Stallone '],"['Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren']",['A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.'],$103.07M,R
6,1307,True Lies,(1994),"['Action, Comedy, Thriller']",7.2,248828,['James Cameron '],"['Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold, Bill Paxton']","['A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.']",$146.28M,R
7,1308,2012,(2009),"['Action, Adventure, Sci-Fi']",5.8,365522,['Roland Emmerich '],"['John Cusack, Thandiwe Newton, Chiwetel Ejiofor, Amanda Peet']",['A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.'],$166.11M,PG-13
8,1309,Atomic Blonde,(2017),"['Action, Thriller']",6.7,185748,['David Leitch '],"['Charlize Theron, James McAvoy, John Goodman, Eddie Marsan']",['An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.'],$51.69M,R
9,1310,Sex and the City,(2008),"['Comedy, Drama, Romance']",5.6,119042,['Michael Patrick King '],"['Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis']",['A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.'],$152.65M,R
10,1311,Triple Frontier,(2019),"['Action, Adventure, Crime']",6.4,118628,['J.C. Chandor '],"['Ben Affleck, Oscar Isaac, Charlie Hunnam, Garrett Hedlund']","['Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.']",NA,R
11,1312,Open Range,(2003),"['Action, Drama, Romance']",7.4,70215,['Kevin Costner '],"['Kevin Costner, Robert Duvall, Diego Luna, Abraham Benrubi']",['A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.'],$58.33M,R
