,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
11,662,The Internship,(2013),['Comedy'],6.3,197886,['Shawn Levy '],"['Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi']","['Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment.']",$44.67M,PG-13
12,663,National Lampoon's Christmas Vacation,(1989),['Comedy'],7.6,166763,['Jeremiah S. Chechik '],"[""Chevy Chase, Beverly D'Angelo, Juliette Lewis, Johnny Galecki""]","[""The Griswold family's plans for a big family Christmas predictably turn into a big disaster.""]",$71.32M,PG-13
13,664,Death Becomes Her,(1992),"['Comedy, Fantasy, Horror']",6.6,112743,['Robert Zemeckis '],"['Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini']","['When a woman learns of an immortality treatment, she sees it as a way to outdo her long-time rival.']",$58.42M,PG-13
14,665,Sleepers,(1996),"['Crime, Drama, Thriller']",7.6,209443,['Barry Levinson '],"['Robert De Niro, Kevin Bacon, Brad Pitt, Jason Patric']","['After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.']",$49.10M,R
15,666,Evil Dead II,(1987),"['Comedy, Horror']",7.7,156109,['Sam Raimi '],"['Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva']",['The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.'],$5.92M,R
16,667,The Girl Next Door,(2007),"['Crime, Drama, Thriller']",6.6,25324,['Gregory Wilson '],"['William Atherton, Blythe Auffarth, Blanche Baker, Kevin Chamberlin']",['Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.'],NA,R
17,668,She's All That,(1999),"['Comedy, Romance']",5.9,92063,['Robert Iscove '],"['Freddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard, Paul Walker']","[""A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.""]",$63.37M,PG-13
18,669,Legally Blonde,(2001),"['Comedy, Romance']",6.4,202045,['Robert Luketic '],"['Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis']","['Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.']",$96.52M,PG-13
19,670,Thor - The Dark World,(2013),"['Action, Adventure, Fantasy']",6.8,633739,['Alan Taylor '],"['Chris Hemsworth, Natalie Portman, Tom Hiddleston, Stellan Skarsgård']","['When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.']",$206.36M,PG-13
20,671,The House That Jack Built,(2018),"['Crime, Drama, Horror']",6.8,67343,['Lars von Trier '],"['Matt Dillon, Bruno Ganz, Uma Thurman, Siobhan Fallon Hogan']","['The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.']",$0.09M,R
21,672,The King of Staten Island,(2020),"['Comedy, Drama']",7.1,54374,['Judd Apatow '],"['Pete Davidson, Bel Powley, Ricky Velez, Lou Wilson']",['Scott has been a case of arrested development since his firefighter dad died. He spends his days smoking weed and dreaming of being a tattoo artist until events force him to grapple with his grief and take his first steps forward in life.'],NA,R
22,673,SAS - Red Notice,(2021),"['Action, Thriller']",5.2,15393,['Magnus Martens '],"['Sam Heughan, Ruby Rose, Andy Serkis, Hannah John-Kamen']",['A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.'],NA,R
23,674,Sonic the Hedgehog,(2020),"['Action, Adventure, Comedy']",6.5,108301,['Jeff Fowler '],"['Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter']","['After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him.']",$148.97M,PG
24,675,The Mist,(2007),"['Horror, Sci-Fi, Thriller']",7.1,293299,['Frank Darabont '],"['Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher']","['A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.']",$25.59M,R
25,676,Black Hawk Down,(2001),"['Drama, History, War']",7.7,379530,['Ridley Scott '],"['Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana']","['The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily-armed Somalis.']",$108.64M,R
26,677,Jack Reacher,(2012),"['Action, Thriller']",7.0,322902,['Christopher McQuarrie '],"['Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog']",['A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.'],$80.07M,PG-13
27,678,The Final Girls,(2015),"['Comedy, Drama, Fantasy']",6.6,43598,['Todd Strauss-Schulson '],"['Taissa Farmiga, Malin Akerman, Adam Devine, Thomas Middleditch']","[""A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.""]",NA,PG-13
28,679,The Lobster,(2015),"['Comedy, Drama, Romance']",7.2,237639,['Yorgos Lanthimos '],"['Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman']","['In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.']",$8.70M,R
29,680,In Time,(2011),"['Action, Sci-Fi, Thriller']",6.7,391137,['Andrew Niccol '],"['Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde']","['In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.']",$37.52M,PG-13
30,681,Mulan,(2020),"['Action, Adventure, Drama']",5.7,137651,['Niki Caro '],"['Liu Yifei, Donnie Yen, Gong Li, Jet Li']",['A young Chinese maiden disguises herself as a male warrior in order to save her father.'],NA,PG-13
31,682,Toy Story 4,(2019),"['Animation, Adventure, Comedy']",7.7,225740,['Josh Cooley '],"['Tom Hanks, Tim Allen, Annie Potts, Tony Hale']","['When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.']",$434.04M,G
32,683,Underwater,(2020),"['Adventure, Horror, Sci-Fi']",5.8,73461,['William Eubank '],"['Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller']",['A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.'],NA,PG-13
33,684,I Spit on Your Grave,(2010),"['Horror, Thriller']",6.3,80938,['Steven R. Monroe '],"['Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese']","['A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.']",$0.09M,R
34,685,Enola Holmes,(2020),"['Action, Adventure, Crime']",6.6,151672,['Harry Bradbeer '],"['Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter']","[""When Enola Holmes-Sherlock's teen sister-discovers her mother missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord.""]",NA,PG-13
35,686,The Truman Show,(1998),"['Comedy, Drama']",8.1,997894,['Peter Weir '],"['Jim Carrey, Ed Harris, Laura Linney, Noah Emmerich']",['An insurance salesman discovers his whole life is actually a reality TV show.'],$125.62M,PG
36,687,Going in Style,(2017),"['Comedy, Crime']",6.6,81731,['Zach Braff '],"['Michael Caine, Alan Arkin, Ann-Margret, Matt Dillon']","['Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.']",$45.02M,PG-13
37,688,Life Is Beautiful,(1997),"['Comedy, Drama, Romance']",8.6,656825,['Roberto Benigni '],"['Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano']","['When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.']",$57.60M,PG-13
38,689,The Incredibles,(2004),"['Animation, Action, Adventure']",8.0,685253,['Brad Bird '],"['Craig T. Nelson, Samuel L. Jackson, Holly Hunter, Jason Lee']","['A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.']",$261.44M,PG
39,690,Beauty and the Beast,(2017),"['Adventure, Family, Fantasy']",7.1,290588,['Bill Condon '],"['Emma Watson, Dan Stevens, Luke Evans, Josh Gad']","['A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.']",$504.01M,PG
40,691,Zombieland,(2009),"['Adventure, Comedy, Horror']",7.6,546346,['Ruben Fleischer '],"['Jesse Eisenberg, Emma Stone, Woody Harrelson, Abigail Breslin']","['A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.']",$75.59M,R
41,692,Ammonite,(2020),"['Biography, Drama, History']",6.5,13776,['Francis Lee '],"['Kate Winslet, Saoirse Ronan, Gemma Jones, James McArdle']","['1840s England, acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship, altering both of their lives forever.']",NA,R
42,693,The Intouchables,(2011),"['Biography, Comedy, Drama']",8.5,803285,"['Directors: Olivier Nakache, Éric Toledano ']","['François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot']","['After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.']",$13.18M,R
43,694,John Wick - Chapter 2,(2017),"['Action, Crime, Thriller']",7.5,398507,['Chad Stahelski '],"['Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose']","['After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.']",$92.03M,R
44,695,The Perks of Being a Wallflower,(2012),"['Drama, Romance']",7.9,484751,['Stephen Chbosky '],"['Logan Lerman, Emma Watson, Ezra Miller, Paul Rudd']",['An introvert freshman is taken under the wings of two seniors who welcome him to the real world.'],$17.74M,PG-13
45,696,Man of Steel,(2013),"['Action, Adventure, Sci-Fi']",7.0,734368,['Zack Snyder '],"['Henry Cavill, Amy Adams, Michael Shannon, Diane Lane']","['An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when other survivors of his home planet invade Earth.']",$291.05M,PG-13
46,697,Angel Has Fallen,(2019),"['Action, Thriller']",6.4,89857,['Ric Roman Waugh '],"['Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Williams']",['Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.'],$67.16M,R
47,698,Contagion,(2011),"['Drama, Thriller']",6.8,294258,['Steven Soderbergh '],"['Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow']","['Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure.']",$75.66M,PG-13
48,699,Last Christmas,(2019),"['Comedy, Drama, Fantasy']",6.5,62392,['Paul Feig '],"['Madison Ingoldsby, Emma Thompson, Boris Isakovic, Lucy Miller']","['Kate is a young woman subscribed to bad decisions. Working as an elf in a year round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn. For Kate, it seems too good to be true.']",NA,PG-13
49,700,Kingdom of Heaven,(2005),"['Action, Adventure, Drama']",7.2,277068,['Ridley Scott '],"['Orlando Bloom, Eva Green, Liam Neeson, Martin Hancock']","['Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.']",$47.40M,R
