,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,SAMTHEBESTEST,A lukewarm script somehow stays alive because it does not go to crap level.,5,5 November 2021,"Meenakshi Sundareshwar (2021) :
Movie Review -We have seen lots of films made on long distance relationships in Bollywood but Meenakshi Sundareshwar is different for one big reason. Have we seen any film made on long distance relationship set in post marriage scenario? Probably No. That's where Meenakshi Sundareshwar is different and that's the most interesting thing about it. The story is a mix of modern thoughts of young generation and traditional features followed by a typical family, which makes it amusing sometimes but mostly boring.The film is about newly married couple Sundareshwar (Abhimanyu Dassani) and Meenakshi (Sanya Malhotra) and their complex relationship torn by long distance bonding. Meenakshi and Sundar are in love but their personal ambitions somehow makes it difficult for them to live together. The screenplay looks stretched because the story does not have anything as big as to carry a long narrative of 140 minutes. The soul of the story was good enough to make a two hours film, but here those extra 40 minutes makes it lose the grip. Rest, there is nothing much wrong, nothing new either. The idea is loyal and sweet which makes it watchable but at the same time some vulgar, youth oriented jokes harms it.The film is led by Abhimanyu and Sanya mostly because the supporting cast is too big to fit into long space. Abhimanyu Dassani looks good, i mean i didn't hate him much here. His language, the accent, those expresions in tense scenes everything seems reasonable. Sanya, on the other side, runs a riot of her own. That carefree and happy-go-lucky girl is very well played by her. You'll love her in those Thalaiva mimicry scenes and dance scenes. Like mentioned above, the supporting cast is too big but everyone does pretty enough according to roles and situations.Meenakshi Sundareshwar has too many songs unnecessarily added in the final cut. Not that the songs are bad, they are decent but that hampers the pace of the film. Nevertheless, Justin Prabhakaran's music is good enough to play on your jukebox. The technical aspects of the film aren't noteworthy and viewing the film on small screen or mobile phone adds more to its lowering. What works in the film is simplicity of the character and the flow of storytelling. What it lacks is the pace and that little boost of intelligent writing in the conclusion part. The conflicts are outdated. The characters who are supposed to be matured behave immaturely and therefore all the conflicts look bad.Director Vivek Soni has handled the script without making any big damages. To keep that natural flow of relationship was very much needed and he knew exactly what to do. However, he fails to do something new which makes this one a forgettable affair. As a whole, Meenakshi Sundareshwar is sweet but it has limits to its own lukewarm vision. They don't want cross the boundaries and make a film that will stand tall against mediocrity hence, fails to make an impact. It's still watchable and i think that's too much to ask from a dustbin called Netflix.RATING - 5/10*",Meenakshi Sundareshwar
1,sameerlodaya,Enjoy Madurai,4,6 November 2021,Sameer lodayaThe movie is only meant to see the beauty of MaduraiThe story started well but then it got lost and the makers did not know how to conclude it was going slow and was getting dragged..strong emotions of love story was not presentSanya and Abhimanyu played their characters very well and were looking good..the traditional touch of South Indian was shown well..songs and background scores were good and climax was nothing newIt's meant for ott viewers.,Meenakshi Sundareshwar
2,akhil027,A long distance rom-com with no sense.,1,9 November 2021,"Long distance relationships aren't hard for Indians. Here, people wait years to meet their loved ones. This was only Banglore and Madurai. A 7 hour bus trip is all that's needed for their relationship to work. But they kind of want to use the Hollywood story of long distance relationships in India.And the language is disrespectful to any sane person. It's a story about two person from Tamil Nadu. But all of them speaks Hindi and broken Tamil every now and then. I don't know why bollywood keeps doing this. But stop trying to show Tamil culture if you don't know anything about it. At least don't cast non Tamilians as Tamilians. Even if you do, get a dubbing artist to give voice for them instead of making them speak a language when they can't. And stop using Rajinikanth. Just stop.There were some good moments in the movie, but overall, it's cringey.",Meenakshi Sundareshwar
3,dhavalpithwa,Average,4,7 November 2021,Enjoying MaduraiIt's All About Long Distance Relationships StoryNothing Else !Sanya Malhotra Was BeautifulAbhimanyu Is Gd Act .One Time Watch It.,Meenakshi Sundareshwar
4,nikree,One step short from 'iconic',10,9 November 2021,"Mixed bag of everything!First and foremost, the Music. It's magic to ears along with the storyline and romance of Meenakshi Sundareshwar. Background score and fresh music has kept the movie alive so to say.Sanya Malhotra and Abhimanyu are just mesmerizing, with a solid cast. No complaints there.But the only thing where one may argue is 'script'. It touched multiple aspects of married life. But somehow kept all those issues unresolved. I felt incomplete because of lack of closure and for such abrubt ending. I just-so-wish! They could've summed up all things better. Also, after a great first half, the second half somehow couldn't keep up with the earlier promises and felt underwhelming.But nonetheless, this is a good or even a great watch. A family entertainer.",Meenakshi Sundareshwar
5,madanmarwah,Post marriage uneasy period of adjustment,6,7 November 2021,"A newly wed south Indian couple is forced to carry on a long distance relationship as hubby has to move from orthodox temple town Madurai to a happening, modern cyber city Bengaluru. The sweet nothings through the lap top does not help to keep the relationship live. There are the usual strict elder males and curious aunties. To make things worse, the IT firm in the big bad Bengaluru city where our hero( Abimanyu Dasani) works, accepts only bachelors due to heavy and time sensitive work load. ( The super strict boss makes this amply clear in his speech to the rookies). The new bride ( Sanya Malhotra) makes unsuccessful efforts to join him and soon the misunderstandings and the friction begin. When the communication between them breaks down he ruefully says that ""communication is like oxygen in a relationship"".This movie is a case of post marriage slow burn and uneasy period of adjustment which at times tests the patience of audience with its slow pace, sweetness and excessive simplicity. Yes excessive sweetness and simplicity can be a pain at times. The movie focusses a bit too much on the orthodox south Indian family and the atmosphere of the sleepy temple town of Madurai to a point of distraction. The narrative is painfully slow most of the time and the misery of the confused, timid ,and awkward couple does not help in any way. (At times it looks like an idli- sambar mix gone wrong.)
The good point of the movie is the pleasing display of romance between a pretty heroine and a handsome shy hero, both trying desperately to make the marriage work. The aspect of Sanya being a crazy and diehard fan of Rajnikanth is shown very well. The movie has lovely music and excellent cinematography which brings out Madurai beautifully.",Meenakshi Sundareshwar
6,nallaiah,A sweet dish ( love) served in a mature and transparent way,8,9 November 2021,"If u really want to get away from routine and watch a feel good movie..then its sure this is for u..A evening movie to watch in chill climate .and even if u watch in hot morning it will for sure give a such a pleasant day..P.s- Tamil people shld watch with patience as it will b little dramatic for us😂.Wonderful screenplay and cinematography
the movie described a long distance relationship of a couple who didn't expect such a relationship.The movie starts frm the meeting of the couple and from there the movie goes..
Meenakshi (Sanya Malhotra) gave a justifiable role and also Abhimanyu Dassani have impressive performance in this film. All the co actors were good in their roles.Not regarding the place the movie moves..just watch it the way it made . Just feel the love .u can feel the air presence through the cinematography.Songs also add a point and are pretty good .Script was only regarding a tamil couple and it was little awkward as they weren't originally speaking tamil and it was apt that they were struggling to speak in tamil in some places.Best part- cinematography. The emotional moments in the movie were subtleOverall- Meenakshi Sundareshwar - A rom-comedy movie focusing on long distance relationship but with a innocent and transparent ending and could have made still better.",Meenakshi Sundareshwar
7,puranjanbasak,Meenakshi sundareshwar,9,9 November 2021,"Meenakshi sundareshwar is a romantic comedy directed by vivek soni. Here are the positives and negatives:Performances-sanya malhotra is a star in making. She is subtle and so confident in front of the camera. She impresses me with every upcoming movie. Abhimanyu dassani is again too good in his role. Understated and effective yet again. The supolporting cast is pretty good.Music-the music is too good. The songs are beautiful and catchy. 'Mann kesar kesar' deserves to be on loop. 'Vada machaney' is a party banger for sure. The background score is decent.Cinematography- there are some frames which build up the essence of madurai really good. The shots of the famous temple, the wedding proceedings set it up beautifully.Screenplay-this is a weak point. The first half is really good. Tight and engaging it is. But from the second half onwards it starts to drag due to some unneccessary subplots.This is a cute, simple love story without much complications. I rate it 9 out of 10.",Meenakshi Sundareshwar
8,itumaesh,Frames which are worth watching,9,13 November 2021,What a fantastic and fairly scripted movie - All Makes sense and no non sense scenes - Frames needed are well crafted and well within 2 Hours Length - Dont Miss this emotional/romantic blockbuster.,Meenakshi Sundareshwar
9,Sovik_Das,Perfect movie for newly we couples,7,5 November 2021,Great movie. Great cast. Full of romance and comedy. Must watch movie for all newly married couples. Enjoy the movie. Sanya Malhotra was superb. Only negative point is that it could have been a little crisp and shorter.,Meenakshi Sundareshwar
