,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,2651,Tootsie,(1982),"['Comedy, Drama, Romance']",7.4,102557,['Sydney Pollack '],"['Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman']","['Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.']",$177.20M,PG
1,2652,The Year of Living Dangerously,(1982),"['Drama, Romance, War']",7.1,20765,['Peter Weir '],"['Mel Gibson, Sigourney Weaver, Linda Hunt, Bembol Roco']",['A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.'],$10.28M,PG
2,2653,Life as We Know It,(2010),"['Comedy, Drama, Romance']",6.5,127928,['Greg Berlanti '],"['Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett']",['Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.'],$53.37M,PG-13
3,2654,WarGames,(1983),"['Action, Adventure, Drama']",7.1,95575,['John Badham '],"['Matthew Broderick, Ally Sheedy, John Wood, Dabney Coleman']","['A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III.']",$79.57M,PG
4,2655,Hoosiers,(1986),"['Drama, Sport']",7.5,45402,['David Anspaugh '],"['Gene Hackman, Barbara Hershey, Dennis Hopper, Sheb Wooley']",['A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.'],$28.61M,PG
5,2656,Horrible Bosses 2,(2014),"['Comedy, Crime']",6.3,165414,['Sean Anders '],"['Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston']","[""Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.""]",$54.45M,R
6,2657,The Way Back,(2020),"['Drama, Sport']",6.7,40468,"[""Gavin O'Connor ""]","['Ben Affleck, Al Madrigal, Janina Gavankar, Michaela Watkins']","['Jack Cunningham was a high school basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption.']",NA,R
7,2658,Hancock,(2008),"['Action, Drama, Fantasy']",6.4,462544,['Peter Berg '],"['Will Smith, Charlize Theron, Jason Bateman, Jae Head']",['Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.'],$227.95M,PG-13
8,2659,"Spring, Summer, Fall, Winter... and Spring",(2003),"['Drama, Romance']",8.0,80815,['Kim Ki-duk '],"['Kim Ki-duk, Oh Yeong-su, Jong-ho Kim, Kim Young-min']",['A boy is raised by a Buddhist monk in an isolated floating temple where the years pass like the seasons.'],$2.38M,R
9,2660,Into the Blue,(2005),"['Action, Adventure, Crime']",5.9,75421,['John Stockwell '],"['Paul Walker, Jessica Alba, Scott Caan, Ashley Scott']",['A group of divers find themselves in deep trouble with a drug lord after they come upon the illicit cargo of a sunken airplane.'],$18.47M,PG-13
10,2661,Man on a Ledge,(2012),"['Action, Crime, Thriller']",6.6,148779,['Asger Leth '],"['Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez']","['As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion.']",$18.62M,PG-13
11,2662,Taking Lives,(2004),"['Crime, Mystery, Thriller']",6.2,86946,['D.J. Caruso '],"['Angelina Jolie, Ethan Hawke, Kiefer Sutherland, Gena Rowlands']",['An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.'],$32.68M,R
12,2663,Despicable Me 2,(2013),"['Animation, Adventure, Comedy']",7.3,383086,"['Directors: Pierre Coffin, Chris Renaud ']","['Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove']","[""When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness.""]",$368.06M,PG
13,2664,The Ninth Gate,(1999),"['Mystery, Thriller']",6.7,174994,['Roman Polanski '],"['Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner']","['A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.']",$18.66M,R
14,2665,The Good Shepherd,(2006),"['Drama, History, Thriller']",6.7,101207,['Robert De Niro '],"['Matt Damon, Angelina Jolie, Robert De Niro, Alec Baldwin']","[""The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.""]",$59.95M,R
15,2666,IO,(2019),"['Adventure, Drama, Sci-Fi']",4.7,32983,['Jonathan Helpert '],"['Margaret Qualley, Anthony Mackie, Danny Huston, Tom Payne']","[""As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.""]",NA,TV-14
16,2667,Entrapment,(1999),"['Action, Crime, Romance']",6.3,112332,['Jon Amiel '],"['Sean Connery, Catherine Zeta-Jones, Ving Rhames, Will Patton']",['An insurance agent is sent by her employer to track down and help capture an art thief.'],$87.70M,PG-13
17,2668,Less Than Zero,(1987),"['Crime, Drama']",6.4,19605,['Marek Kanievska '],"['Andrew McCarthy, Jami Gertz, Robert Downey Jr., James Spader']","[""A college freshman returns to L.A. for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.""]",$12.40M,R
18,2669,The Adjustment Bureau,(2011),"['Romance, Sci-Fi, Thriller']",7.0,251773,['George Nolfi '],"['Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner']",['The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.'],$62.50M,PG-13
19,2670,James and the Giant Peach,(1996),"['Animation, Adventure, Family']",6.7,64087,['Henry Selick '],"['Paul Terry, Joanna Lumley, Pete Postlethwaite, Simon Callow']","['An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.']",$28.93M,PG
20,2671,A Good Old Fashioned Orgy,(2011),"['Comedy, Romance']",6.1,22177,"['Directors: Alex Gregory, Peter Huyck ']","['Jason Sudeikis, Leslie Bibb, Tyler Labine, Lake Bell']",['A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.'],$0.15M,R
21,2672,The Adventures of Buckaroo Banzai Across the 8th Dimension,(1984),"['Adventure, Comedy, Sci-Fi']",6.4,25404,['W.D. Richter '],"['Peter Weller, John Lithgow, Ellen Barkin, Jeff Goldblum']","['Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth.']",$6.25M,PG
22,2673,Burnt,(2015),"['Comedy, Drama']",6.6,112083,['John Wells '],"['Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio']","['Adam Jones is a chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.']",$13.65M,R
23,2674,Sleeping with the Enemy,(1991),"['Drama, Thriller']",6.3,54497,['Joseph Ruben '],"['Julia Roberts, Patrick Bergin, Kevin Anderson, Elizabeth Lawrence']","['A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.']",$101.60M,R
24,2675,The Fundamentals of Caring,(2016),"['Comedy, Drama']",7.3,67929,['Rob Burnett '],"['Craig Roberts, Paul Rudd, Selena Gomez, Alex Huff']",['A man suffering a family loss enrolls in a class about care-giving that changes his perspective on life.'],NA,TV-MA
25,2676,The Three Musketeers,(1993),"['Action, Adventure, Comedy']",6.4,53156,['Stephen Herek '],"[""Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt""]","[""France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.""]",$53.90M,PG
26,2677,Why Him,(2016),['Comedy'],6.2,107190,['John Hamburg '],"['Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer']","[""A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.""]",$60.32M,R
27,2678,The Foreigner,(2017),"['Action, Thriller']",7.0,109046,['Martin Campbell '],"['Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy']","[""A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.""]",$34.39M,R
28,2679,Disaster Movie,(2008),"['Comedy, Sci-Fi']",1.9,89775,"['Directors: Jason Friedberg, Aaron Seltzer ']","['Carmen Electra, Vanessa Lachey, Nicole Parker, Matt Lanter']","['Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.']",$14.19M,PG-13
29,2680,Spies in Disguise,(2019),"['Animation, Action, Adventure']",6.8,43295,"['Directors: Nick Bruno, Troy Quane ']","['Rachel Brosnahan, Jarrett Bruno, Claire Crosby, Toru Uchikado']","[""When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.""]",NA,PG
30,2681,Drive Angry,(2011),"['Action, Fantasy, Thriller']",5.4,97072,['Patrick Lussier '],"['Nicolas Cage, Amber Heard, William Fichtner, Billy Burke']",['A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter.'],$10.71M,R
31,2682,Winter's Bone,(2010),"['Drama, Mystery']",7.2,139889,['Debra Granik '],"['Jennifer Lawrence, John Hawkes, Garret Dillahunt, Isaiah Stone']",['An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.'],$6.53M,R
32,2683,Persona,(1966),"['Drama, Thriller']",8.1,111869,['Ingmar Bergman '],"['Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand']",['A nurse is put in charge of a mute actress and finds that their personae are melding together.'],NA,Not Rated
33,2684,50-50,(2011),"['Comedy, Drama, Romance']",7.6,323388,['Jonathan Levine '],"['Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard']","['Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.']",$35.01M,R
34,2685,Serenity,(2019),"['Drama, Mystery, Thriller']",5.4,39270,['Steven Knight '],"['Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke']",['A fishing boat captain juggles facing his mysterious past and finding himself ensnared in a reality where nothing is what it seems.'],$8.55M,R
35,2686,End of Days,(1999),"['Action, Fantasy, Horror']",5.8,108373,['Peter Hyams '],"['Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak']","[""At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.""]",$66.89M,R
36,2687,The Lover,(1992),"['Biography, Drama, Romance']",6.9,20367,['Jean-Jacques Annaud '],"['Jane March, Tony Ka Fai Leung, Jeanne Moreau, Frédérique Meininger']","['In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other.']",$4.90M,R
37,2688,Flatliners,(2017),"['Drama, Horror, Mystery']",5.2,45334,['Niels Arden Oplev '],"['Elliot Page, Diego Luna, Nina Dobrev, James Norton']","['Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - giving them a firsthand account of the afterlife.']",$16.87M,PG-13
38,2689,Get Shorty,(1995),"['Comedy, Crime, Thriller']",6.9,81260,['Barry Sonnenfeld '],"['Gene Hackman, Rene Russo, Danny DeVito, John Travolta']","['A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job.']",$72.08M,R
39,2690,Wildlife,(2018),['Drama'],6.8,27466,['Paul Dano '],"['Ed Oxenbould, Jake Gyllenhaal, Carey Mulligan, Travis W Bruyer']","[""A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.""]",$1.03M,PG-13
40,2691,Countdown,(2019),"['Horror, Thriller']",5.4,31729,['Justin Dec '],"['Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli']","['When a nurse downloads an app that claims to predict the moment a person will die, it tells her she only has three days to live. With the clock ticking and a figure haunting her, she must find a way to save her life before time runs out.']",NA,PG-13
41,2692,Shrek Forever After,(2010),"['Animation, Adventure, Comedy']",6.3,194654,['Mike Mitchell '],"['Mike Myers, Cameron Diaz, Eddie Murphy, Antonio Banderas']",['Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.'],$238.37M,PG
42,2693,The Name of the Rose,(1986),"['Crime, Drama, Mystery']",7.7,105697,['Jean-Jacques Annaud '],"['Sean Connery, Christian Slater, Helmut Qualtinger, Elya Baskin']",['An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.'],$7.15M,R
43,2694,The Searchers,(1956),"['Adventure, Drama, Western']",7.9,85795,['John Ford '],"['John Wayne, Jeffrey Hunter, Vera Miles, Ward Bond']","[""An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.""]",NA,Passed
44,2695,Star Trek II - The Wrath of Khan,(1982),"['Action, Adventure, Sci-Fi']",7.7,117204,['Nicholas Meyer '],"['William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan']","['With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.']",$78.91M,PG
45,2696,The Queen,(2006),"['Biography, Drama']",7.3,107815,['Stephen Frears '],"['Helen Mirren, Michael Sheen, James Cromwell, Alex Jennings']","['After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.']",$56.44M,PG-13
46,2697,Mad Max Beyond Thunderdome,(1985),"['Action, Adventure, Sci-Fi']",6.3,132166,"['Directors: George Miller, George Ogilvie ']","['Mel Gibson, Tina Turner, Bruce Spence, Adam Cockburn']","[""After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.""]",$36.20M,PG-13
47,2698,Mommy,(2014),['Drama'],8.1,54366,['Xavier Dolan '],"['Anne Dorval, Antoine Olivier Pilon, Suzanne Clément, Patrick Huard']","['A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household.']",$3.49M,R
48,2699,Thirteen Days,(2000),"['Drama, History, Thriller']",7.3,57266,['Roger Donaldson '],"['Kevin Costner, Bruce Greenwood, Shawn Driscoll, Drake Cook']","['In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis.']",$34.59M,PG-13
49,2700,The Sisterhood of the Traveling Pants,(2005),"['Comedy, Drama, Romance']",6.5,58308,['Ken Kwapis '],"['Amber Tamblyn, Alexis Bledel, America Ferrera, Blake Lively']",['Four best girlfriends hatch a plan to stay connected with one another as their lives start off in different directions: they pass around a pair of secondhand jeans that fits each of their bodies perfectly.'],$39.01M,PG
