,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
11,2262,Tolkien,(2019),"['Biography, Drama, Romance']",6.8,37297,['Dome Karukoski '],"['Nicholas Hoult, Lily Collins, Colm Meaney, Derek Jacobi']","['The formative years of the orphaned author J.R.R. Tolkien as he finds friendship, love and artistic inspiration among a group of fellow outcasts at school.']",$4.54M,PG-13
12,2263,The Losers,(2010),"['Action, Adventure, Crime']",6.3,98211,['Sylvain White '],"['Idris Elba, Zoe Saldana, Jeffrey Dean Morgan, Chris Evans']","['A CIA special forces team is betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.']",$23.58M,PG-13
13,2264,Haseen Dillruba,(2021),"['Crime, Drama, Mystery']",6.9,23253,['Vinil Mathew '],"['Taapsee Pannu, Vikrant Massey, Harshvardhan Rane, Aditya Srivastav']","[""Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.""]",NA,TV-MA
14,2265,Jurassic Park III,(2001),"['Action, Adventure, Sci-Fi']",5.9,306617,['Joe Johnston '],"['Sam Neill, William H. Macy, Téa Leoni, Alessandro Nivola']","[""A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.""]",$181.17M,PG-13
15,2266,One Hour Photo,(2002),"['Drama, Thriller']",6.8,119722,['Mark Romanek '],"['Robin Williams, Connie Nielsen, Michael Vartan, Dylan Smith']",['A mentally unstable photo developer targets an upper middle-class family after his obsession with them becomes more sick and disturbing than any of them could imagine.'],$31.60M,R
16,2267,Ghost World,(2001),"['Comedy, Drama']",7.3,118150,['Terry Zwigoff '],"['Steve Buscemi, Thora Birch, Scarlett Johansson, Brad Renfro']","[""With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.""]",$6.22M,R
17,2268,Fallen Angels,(1995),"['Comedy, Crime, Drama']",7.7,33791,['Kar-Wai Wong '],"['Leon Lai, Michelle Reis, Takeshi Kaneshiro, Charlie Yeung']","['This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner.']",NA,Not Rated
18,2269,The Expendables 2,(2012),"['Action, Adventure, Thriller']",6.6,300091,['Simon West '],"['Sylvester Stallone, Liam Hemsworth, Randy Couture, Jean-Claude Van Damme']","['Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.']",$85.02M,R
19,2270,Coach Carter,(2005),"['Biography, Drama, Sport']",7.3,137682,['Thomas Carter '],"[""Samuel L. Jackson, Rick Gonzalez, Robert Ri'chard, Rob Brown""]",['Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.'],$67.26M,PG-13
20,2271,The Assistant,(2019),['Drama'],6.3,20243,['Kitty Green '],"['Julia Garner, Owen Holland, Jon Orsini, Rory Kulz']","['A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.']",NA,R
21,2272,Happy Feet,(2006),"['Animation, Adventure, Comedy']",6.4,177923,"['Directors: George Miller, Warren Coleman, Judy Morris ']","['Elijah Wood, Brittany Murphy, Hugh Jackman, Robin Williams']","['Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!']",$198.00M,PG
22,2273,This Is Where I Leave You,(2014),"['Comedy, Drama']",6.6,76770,['Shawn Levy '],"['Jason Bateman, Tina Fey, Jane Fonda, Adam Driver']","['After their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof for a week, along with their over-sharing mother and an assortment of spouses, exes and might-have-beens.']",$34.29M,R
23,2274,Death Race,(2008),"['Action, Sci-Fi, Thriller']",6.3,204108,['Paul W.S. Anderson '],"['Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane']","[""Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.""]",$36.32M,R
24,2275,The Nutcracker and the Four Realms,(2018),"['Adventure, Family, Fantasy']",5.6,31353,"['Directors: Lasse Hallström, Joe Johnston ']","['Mackenzie Foy, Keira Knightley, Morgan Freeman, Helen Mirren']",['A young girl is transported into a magical world of gingerbread soldiers and an army of mice.'],$54.86M,PG
25,2276,The Housemaid,(2010),"['Drama, Thriller']",6.4,10366,['Im Sang-soo '],"['Jeon Do-yeon, Lee Jung-jae, Yuh-Jung Youn, Woo Seo']","[""A man's affair with his family's housemaid leads to dark consequences.""]",$0.15M,Not Rated
26,2277,George of the Jungle,(1997),"['Action, Adventure, Comedy']",5.5,75161,['Sam Weisman '],"['Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree']",['A man raised in the jungle by apes falls in love with a wealthy American heiress.'],$105.26M,PG
27,2278,You Don't Mess with the Zohan,(2008),['Comedy'],5.5,196618,['Dennis Dugan '],"['Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson']",['An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.'],$100.02M,PG-13
28,2279,Evil Dead II,(1987),"['Comedy, Horror']",7.7,156227,['Sam Raimi '],"['Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva']",['The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.'],$5.92M,R
29,2280,The Illusionist,(2006),"['Drama, Fantasy, Mystery']",7.6,364023,['Neil Burger '],"['Edward Norton, Jessica Biel, Paul Giamatti, Rufus Sewell']","['In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.']",$39.87M,PG-13
30,2281,The Craft - Legacy,(2020),"['Drama, Fantasy, Horror']",4.4,11172,['Zoe Lister-Jones '],"['Cailee Spaeny, Zoey Luna, Gideon Adlon, Lovie Simone']",['A group of high school students form a coven of witches.'],NA,PG-13
31,2282,Dick Tracy,(1990),"['Action, Comedy, Crime']",6.1,60041,['Warren Beatty '],"['Warren Beatty, Madonna, Al Pacino, Charlie Korsmo']","[""The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.""]",$103.74M,PG
32,2283,Green Street Hooligans,(2005),"['Crime, Drama, Sport']",7.4,146814,['Lexi Alexander '],"['Elijah Wood, Charlie Hunnam, Claire Forlani, Marc Warren']","['A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.']",$0.34M,R
33,2284,Out of the Furnace,(2013),"['Action, Crime, Drama']",6.8,112110,['Scott Cooper '],"['Christian Bale, Casey Affleck, Zoe Saldana, Woody Harrelson']","[""When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.""]",$11.33M,R
34,2285,Being John Malkovich,(1999),"['Comedy, Drama, Fantasy']",7.7,324657,['Spike Jonze '],"['John Cusack, Cameron Diaz, Catherine Keener, John Malkovich']",['A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.'],$22.86M,R
35,2286,Pleasantville,(1998),"['Comedy, Drama, Fantasy']",7.5,125808,['Gary Ross '],"['Tobey Maguire, Jeff Daniels, Joan Allen, William H. Macy']","['Two 1990s teenage siblings find themselves in a 1950s sitcom, where their influence begins to profoundly change that complacent world.']",$40.57M,PG-13
36,2287,How to Train Your Dragon - The Hidden World,(2019),"['Animation, Action, Adventure']",7.5,116494,['Dean DeBlois '],"['Jay Baruchel, America Ferrera, F. Murray Abraham, Cate Blanchett']","['When Hiccup discovers Toothless isn\'t the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.']",$160.80M,PG
37,2288,12 Strong,(2018),"['Action, Drama, History']",6.6,74536,['Nicolai Fuglsig '],"['Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban']","['12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.']",$45.50M,R
38,2289,The Omen,(1976),"['Horror, Mystery']",7.5,114008,['Richard Donner '],"['Gregory Peck, Lee Remick, Harvey Stephens, David Warner']","[""Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?""]",$4.27M,R
39,2290,Mystery Men,(1999),"['Action, Comedy, Fantasy']",6.1,65589,['Kinka Usher '],"['Ben Stiller, Janeane Garofalo, William H. Macy, Hank Azaria']",['A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.'],$29.76M,PG-13
40,2291,The Spiderwick Chronicles,(2008),"['Action, Adventure, Drama']",6.5,92553,['Mark Waters '],"['Freddie Highmore, Sarah Bolger, David Strathairn, Mary-Louise Parker']","['Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.']",$71.20M,PG
41,2292,31,(2016),"['Horror, Thriller']",5.1,19905,['Rob Zombie '],"['Malcolm McDowell, Richard Brake, Jeff Daniel Phillips, Sheri Moon Zombie']","['Five carnival workers are kidnapped and held hostage in an abandoned, hellish compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns.']",$0.78M,R
42,2293,Swallow,(2019),"['Drama, Mystery, Thriller']",6.5,20364,['Carlo Mirabella-Davis '],"[""Haley Bennett, Austin Stowell, Denis O'Hare, Elizabeth Marvel""]","['Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.']",NA,R
43,2294,The Exorcist III,(1990),"['Drama, Horror, Mystery']",6.5,30235,['William Peter Blatty '],"['George C. Scott, Ed Flanders, Brad Dourif, Jason Miller']","['A police Lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.']",$26.10M,R
44,2295,Snow White and the Seven Dwarfs,(1937),"['Animation, Adventure, Family']",7.6,190747,"['Directors: William Cottrell, David Hand, Wilfred Jackson, Larry Morey, Perce Pearce, Ben Sharpsteen ']","['Adriana Caselotti, Harry Stockwell, Lucille La Verne, Roy Atwell']","['Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.']",$184.93M,Approved
45,2296,Nerve,(2016),"['Action, Adventure, Crime']",6.5,123370,"['Directors: Henry Joost, Ariel Schulman ']","['Emma Roberts, Dave Franco, Emily Meade, Miles Heizer']","['A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""']",$38.58M,PG-13
46,2297,Sophie's Choice,(1982),"['Drama, Romance']",7.6,46177,['Alan J. Pakula '],"['Meryl Streep, Kevin Kline, Peter MacNicol, Rita Karin']","['Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.']",$30.04M,R
47,2298,Clash of the Titans,(1981),"['Action, Adventure, Family']",6.9,43084,['Desmond Davis '],"['Laurence Olivier, Harry Hamlin, Claire Bloom, Maggie Smith']",['Perseus must battle Medusa and the Kraken to save the Princess Andromeda.'],$41.09M,PG
48,2299,Boys Don't Cry,(1999),"['Biography, Crime, Drama']",7.5,95467,['Kimberly Peirce '],"['Hilary Swank, Chloë Sevigny, Peter Sarsgaard, Brendan Sexton III']","['A young man named Brandon Teena navigates love, life, and being transgender in rural Nebraska.']",$11.53M,R
49,2300,The Kings of Summer,(2013),"['Adventure, Comedy, Drama']",7.1,79994,['Jordan Vogt-Roberts '],"['Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman']","['Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land.']",$1.29M,R
