,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,The best Pixar film (so far) and a good bit better than the original,10,10 June 2007,"I liked TOY STORY but didn't love it. It had some wonderful moments (I liked the creepy and destructive kid next door), but it seemed marketed almost exclusively to young boys. In light of this, I was absolutely thrilled when I saw TOY STORY II, as it's a wonderful film for the entire family. For the boys, you have the familiar characters of Woody and Buzz, for the girls you have a new girl toy (Jessie) and for the adult, you have some great characters as well (Stinky Pete and the guy in the chicken costume). Plus, the writing is so amazingly clever and engaging you can't help but love the film. I particularly loved the showdown with Emperor Zurg, Barbie's guest appearance and all the cute little touches as well as homages to toys of yesteryear. And, for once in my jaded career as a reviewer, I have absolutely nothing negative or critical to mention--I enjoyed every minute of this delightful film.",Toy Story 2
1,TheLittleSongbird,"Finally, a sequel that surpasses its predecessor!",10,12 March 2009,"I love Toy Story, which I still think is the best Pixar animation to date, but Toy Story 2, not only surpasses its predecessor, ,it also manages to make rock-solid entertainment out of a simple story.The animation is faultless. I could find nothing wrong with that. The script was just as irreverent and witty as the one in the first film, with jokes that adults will enjoy as well as kids. And the song When She Loved Me was beautiful and vital to the story.The voice talents are also faultless. Tom Hanks and Tim Allen are brilliant here as Woody and Buzz, but they were equally brilliant in the first too. Wayne Knight was also fine as Al, who kidnaps Woody to sell him to a museum. Joan Cusack was great as Jessie, though I do agree she has been better. Frasier's Kelsey Grammar is resoundingly entertaining as Stinky Pete(what a great name!). Solid support also from Don Rickles, Wallace Shawn, Jodi Benson(Ariel from little Mermaid)and Annie Potts.All in all, a fantastic film, that has enough visual jokes(like Wallace and Gromit) to satisfy adults and kids alike. Rock- solid entertainment that thoroughly deserves a 10/10. Bethany Cox",Toy Story 2
2,Leofwine_draca,Better sequel,6,19 September 2021,"A pretty decent sequel with more depth and involvement than the first one. It feels more heart warming with higher stakes and the like. The only thing I could have done without was the introduction of the dumb humour like the fart gags etc., this franchise didn't need that.",Toy Story 2
3,SnoopyStyle,Love the rescue party,7,1 December 2013,"Woody gets stolen by sleazy toy collector Al McWhiggen, the owner of Al's Toy Barn. At Al's home, Woody finds his origins and three other related toys; The Prospector, Bullseye, and cowgirl Jessie. Meanwhile, Buzz, Potato Head, Hamm, Rex, and Slinky Dog mount a rescue.Woody's captivity isn't the most exciting. Although Jessie talking about her Emily with Sarah McLachlan singing is very mesmerizing. I liked the rescue party much more. I especially love crossing the street in the traffic cones. The best new character has to be Tour Guide Barbie. She makes all the other toys better. Whenever the story moves back to the rescue team, it gets back to fun and humor.",Toy Story 2
4,Hitchcoc,The Boys Are Back in Town,10,2 January 2017,"All three Toy Story movies are wonderful. The second continues to feature the adventures of Woody and his sojourn in the greater world. Once he is kept home because of an arm ""injury,"" he finds himself taken away (quite through an accident) and set to be placed in a toy museum. He gets wanderlust as he imagines himself immortal. But what is not there is his friend Andy who left him behind. Soon his friends come to ""rescue"" him because they see what is happening to him. They also come to realize that there is villainy afoot from a man who has a financial interest in him. What happens is that Woody must be rescued from himself as much as the bad guy. I thought the first movie was amazing, but the second is a worthy sequel.",Toy Story 2
5,classicsoncall,"""Now remember deputies, the real treasures are your friends and family.""",8,26 March 2018,"It occurred to me while watching that for those viewers who were between the ages of eight and twelve years old when the picture came out, that this film will resonate strongly in the nostalgia department once they achieve adulthood, just like my kid shows of the Fifties bring back so many warm memories of that time. Stuff like ""The Roy Rogers Show"", ""Andy's Gang"" and ""Crusader Rabbit"". Say, there was an Andy who became a TV friend even back then; that would have been Andy Devine, who also doubled as Roy Rogers' sidekick in a handful of B Westerns. This was a nice follow up to the original ""Toy Story"", and reinforced the idea of having a friend by being a friend. Cowboy Woody learned that there was a lot more to his legacy as a famous toy than he ever realized, but eventually figured out that there's even more value in being with friends and family than there ever would be as a top shelf collectible. I liked the new toys that showed up in this story, like Cowgirl Jessie and Penguin Wheezy, and it's too bad Stinky Pete turned out to be a villain, he reminded me a little of Warner Brothers' Yosemite Sam.In general, I'm not a big animated movie fan but there was something about this one that struck me in just the right way. I guess part of it is the nostalgia factor I mentioned earlier, along with the delightful color rendition and clever sight gags throughout the movie. When I get involved with these stories, I lose all sight of who's doing the voice animation and never even think about it. This one even threw in some 'bloopers' if you will to go with the after movie credits, another quirky idea that someone came up with that works to make the ending even more enjoyable.",Toy Story 2
6,gavin6942,Excellent Pixar Entry,7,5 January 2015,"When Woody (Tom Hanks) is stolen by a toy collector, Buzz (Tim Allen) and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting.Clearly the ""Toy Story"" series is the crown jewel of the Pixar Studios. As of 2015, they have had three films and they may be making more (which is a big gamble, but they are three for three thus far). Some people have argued that this film is better than the first film. They may be right. It is at least as good.The added ""villain"" of the toy collector (Wayne Knight) was a great idea, and gives Woody a back story that was missing. Was it necessary? Maybe not. But it brings these characters to life, and shows us that life exists beyond Andy's bedroom. Such a grand adventure for such small heroes.",Toy Story 2
7,lee_eisenberg,toying around to the fullest potential,8,14 August 2017,"I should say that ""Toy Story 2"" isn't a masterpiece, but still entertaining. What I particularly liked about it is how we see some characters' histories expanded and even get introduced to the evil Emperor Zurg (Buzz's sworn enemy). As usual, there are some references to movies outside the franchise to catch the adults' attention.So, the tykes will probably enjoy the action while the parents will laugh at the references. Not my favorite movie by any stretch but still fun. I suspect that back when Wallace Shawn first made a splash in ""My Dinner with Andre""*, no one ever envisioned him voicing a toy dinosaur in a Disney movie (or even starring in a movie like ""The Princess Bride"").*My parents met him and Andre Gregory around the time that MDwA got released. The four of them had dinner together and had a philosophical conversation about the movie.",Toy Story 2
8,jboothmillard,Toy Story 2,10,1 July 2005,"This was apparently more popular than the original at the cinema, and this is probably a more entertaining film than the first. The lovable well known toys, from every generation, return in this excellent sequel. Woody (Tom Hanks) and Buzz Lightyear (Tim Allen) are still friends and have Andy playing with both of them. Unfortunately Woody rips his arm, and gets kidnapped by Al (Wayne Knight). When Woody sees where he is staying, he is amazed at what he is seeing. He's seeing that Al has a room filled with ""Woody's Roundup"" stuff, and his ""Roundup"" chums, Stinky Pete the Prospector (Frasier's Kelsey Grammar) and Jessie, the Yodeling Cowgirl (School of Rock's Joan Cusack). Meanwhile, Buzz, Mr. Potato Head (Don Rickles), Hamm (John Ratzenberger), Rex (Wallace Shawn) and Slinky (Jim Varney) leave the house to rescue Woody. Also starring Annie Potts as Bo Peep, John Morris as Andy, Scream 2's Laurie Metcalf as Andy's Mom, Estelle Harris as Mrs. Potato Head, The Little Mermaid's Jodi Benson as Barbie, Joe Ranft as Wheezy the Penguin, Andrew Stanton as Evil Emperor Zurg, Full Metal Jacket's R. Lee Ermey as Army Sarge, Jonathan Harris as Geri the Cleaner and Jeff Pidgeon as Green Aliens. An excellent sequel with some spoof moments, e.g. Jurassic Park, Goldfinger and Star Wars. It was nominated the Oscar and Golden Globe for Best Song for ""When She Loved Me"", and it won the Golden Globe for Best Motion Picture - Comedy/Musical. It was number 37 on The Ultimate Film, and along with the first film, both were number 4 on The 100 Greatest Cartoons. Outstanding!",Toy Story 2
9,ccthemovieman-1,Even Better Than The First 'Toy Story',10,21 April 2006,"Here's yet one more sequel that more than lived up to its original great start. The first Toy Story was outstanding. This is just as good, if not better.Very fast-paced and very entertaining, this doesn't have a lot of laugh-out-loud parts but is definitely fun to watch with many good lines. What I appreciated was the lack of a nasty villain and any evil overtones, as was the case with the rotten neighborhood kid in the first film.I also appreciated the fantastic surround sound on the DVD, along with the magnificent colors. Not to be forgotten is a wonderful, tear-jerking song in here, sung by Sarah MacLaclan. It gets to me every time.When you factor in all the nice characters, music, colors and sounds, this has to be one of the most beloved animated films of the modern era.",Toy Story 2
