,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
11,2212,The Secret in Their Eyes,(2009),"['Drama, Mystery, Romance']",8.2,202248,['Juan José Campanella '],"['Ricardo Darín, Soledad Villamil, Pablo Rago, Carla Quevedo']",['A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.'],$6.39M,R
12,2213,Cry-Baby,(1990),"['Comedy, Musical']",6.5,58001,['John Waters '],"['Johnny Depp, Ricki Lake, Amy Locane, Susan Tyrrell']","['In 1950s Baltimore, a bad boy with a heart of gold wins the love of a good girl, whose boyfriend sets out for revenge.']",$8.27M,PG-13
13,2214,Sling Blade,(1996),['Drama'],8.0,91700,['Billy Bob Thornton '],"['Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter']","['Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.']",$24.48M,R
14,2215,The Last Black Man in San Francisco,(2019),['Drama'],7.3,17346,['Joe Talbot '],"['Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold']",['A young man searches for home in the changing city that seems to have left him behind.'],$4.52M,R
15,2216,I Now Pronounce You Chuck & Larry,(2007),"['Comedy, Romance']",5.9,144531,['Dennis Dugan '],"['Adam Sandler, Kevin James, Jessica Biel, Dan Aykroyd']","['Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.']",$120.06M,PG-13
16,2217,Jacob's Ladder,(1990),"['Drama, Horror, Mystery']",7.5,104049,['Adrian Lyne '],"['Tim Robbins, Elizabeth Peña, Danny Aiello, Matt Craven']","['Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.']",$26.12M,R
17,2218,Scoob!,(2020),"['Animation, Adventure, Comedy']",5.7,24062,['Tony Cervone '],"['Will Forte, Mark Wahlberg, Jason Isaacs, Gina Rodriguez']","['Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.']",NA,PG
18,2219,Wild,(2014),"['Adventure, Biography, Drama']",7.1,125543,['Jean-Marc Vallée '],"['Reese Witherspoon, Laura Dern, Gaby Hoffmann, Michiel Huisman']","[""A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.""]",$37.88M,R
19,2220,Ted 2,(2015),['Comedy'],6.3,196636,['Seth MacFarlane '],"['Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth']","[""Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.""]",$81.48M,R
20,2221,Queen of the Damned,(2002),"['Drama, Fantasy, Horror']",5.3,54611,['Michael Rymer '],"['Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez']","['In this loose sequel to Interview with the Vampire: The Vampire Chronicles (1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.']",$30.34M,R
21,2222,"McFarland, USA",(2015),"['Biography, Drama, Sport']",7.4,37178,['Niki Caro '],"['Kevin Costner, Maria Bello, Ramiro Rodriguez, Carlos Pratts']","['Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region.']",$44.47M,PG
22,2223,"Yes, God, Yes",(2019),"['Comedy, Drama']",6.1,13294,['Karen Maine '],"['Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale']","['After an innocent AOL chat turns racy, a Catholic teenager in the early 2000s discovers masturbation and struggles to suppress her new urges in the face of eternal damnation.']",NA,R
23,2224,Mission - Impossible III,(2006),"['Action, Adventure, Thriller']",6.9,342655,['J.J. Abrams '],"['Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman']",['IMF agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancée in response.'],$134.03M,PG-13
24,2225,Something's Gotta Give,(2003),"['Comedy, Drama, Romance']",6.7,117211,['Nancy Meyers '],"['Jack Nicholson, Diane Keaton, Keanu Reeves, Amanda Peet']",['A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.'],$124.73M,PG-13
25,2226,Christmas with the Kranks,(2004),"['Comedy, Family']",5.4,46020,['Joe Roth '],"['Tim Allen, Jamie Lee Curtis, Dan Aykroyd, M. Emmet Walsh']","['With their daughter, Blair, away, Luther and Nora Krank decide to skip Christmas all together until she decides to come home, causing an uproar when they have to celebrate it at the last minute.']",$73.78M,PG
26,2227,Triple 9,(2016),"['Action, Crime, Thriller']",6.3,70361,['John Hillcoat '],"['Casey Affleck, Chiwetel Ejiofor, Anthony Mackie, Aaron Paul']",['A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.'],$12.63M,R
27,2228,Extinction,(2018),"['Action, Drama, Sci-Fi']",5.8,50434,['Ben Young '],"['Michael Peña, Lizzy Caplan, Amelia Crouch, Erica Tremblay']","['A father has a recurring dream of losing his family. His nightmare turns into reality when the planet is invaded by a force bent on destruction. Fighting for their lives, he comes to realize an unknown strength to keep them safe from harm.']",NA,TV-MA
28,2229,Mannequin,(1987),"['Comedy, Fantasy, Romance']",5.9,30930,['Michael Gottlieb '],"['Andrew McCarthy, Kim Cattrall, Estelle Getty, James Spader']","['A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.']",$42.72M,PG
29,2230,The Jungle Book,(1967),"['Animation, Adventure, Comedy']",7.6,173828,['Wolfgang Reitherman '],"['Phil Harris, Sebastian Cabot, Louis Prima, Bruce Reitherman']",['Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.'],$141.84M,G
30,2231,Glory,(1989),"['Biography, Drama, History']",7.8,130529,['Edward Zwick '],"['Matthew Broderick, Denzel Washington, Cary Elwes, Morgan Freeman']","[""Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.""]",$26.83M,R
31,2232,G.I. Jane,(1997),"['Action, Drama, War']",6.0,78094,['Ridley Scott '],"['Demi Moore, Viggo Mortensen, Anne Bancroft, Jason Beghe']",['A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.'],$48.17M,R
32,2233,Body Heat,(1981),"['Crime, Drama, Romance']",7.4,33646,['Lawrence Kasdan '],"['William Hurt, Kathleen Turner, Richard Crenna, Ted Danson']","['In the midst of a searing Florida heat wave, a woman persuades her lover, a small-town lawyer, to murder her rich husband.']",$24.06M,R
33,2234,Die Hard 2,(1990),"['Action, Thriller']",7.1,349171,['Renny Harlin '],"['Bruce Willis, William Atherton, Bonnie Bedelia, Reginald VelJohnson']","['John McClane attempts to avert disaster as rogue military operatives seize control of Dulles International Airport in Washington, D.C.']",$117.54M,R
34,2235,Exposed,(2016),"['Crime, Drama, Mystery']",4.3,14898,['Gee Malik Linton '],"['Ana de Armas, Keanu Reeves, Christopher McDonald, Mira Sorvino']","[""A police detective investigates the truth behind his partner's death. The mysterious case reveals disturbing police corruption and a dangerous secret involving an unlikely young woman.""]",NA,R
35,2236,In the Mouth of Madness,(1994),"['Drama, Fantasy, Horror']",7.2,66128,['John Carpenter '],"['Sam Neill, Jürgen Prochnow, Julie Carmen, David Warner']","[""An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.""]",$8.95M,R
36,2237,The Iron Giant,(1999),"['Animation, Action, Adventure']",8.0,182210,['Brad Bird '],"['Eli Marienthal, Harry Connick Jr., Jennifer Aniston, Vin Diesel']",['A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.'],$23.16M,PG
37,2238,Flight of the Navigator,(1986),"['Adventure, Comedy, Family']",6.9,46580,['Randal Kleiser '],"['Joey Cramer, Paul Reubens, Cliff De Young, Veronica Cartwright']","['In 1978, a boy travels 8 years into the future and has an adventure with an intelligent, wisecracking alien ship.']",$18.56M,PG
38,2239,Mimi,(2021),"['Comedy, Drama']",8.0,33524,"['Directors: Rajesh Bhatia, Laxman Utekar ']","['Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar']",['Mimi is introduced by Bhanu to an American couple as a surrogate in exchange for Rs 2 million. She decides to have the baby even when they change their mind and tells her parent that Bhanu is the father.'],NA,TV-14
39,2240,Paterson,(2016),"['Comedy, Drama, Romance']",7.4,76892,['Jim Jarmusch '],"['Adam Driver, Golshifteh Farahani, Nellie, Rizwan Manji']","['A quiet observation of the triumphs and defeats of daily life, along with the poetry evident in its smallest details.']",$2.14M,R
40,2241,2 Guns,(2013),"['Action, Comedy, Crime']",6.7,205011,['Baltasar Kormákur '],"['Denzel Washington, Mark Wahlberg, Paula Patton, Bill Paxton']","['Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.']",$75.61M,R
41,2242,REC,(2007),"['Horror, Mystery, Thriller']",7.4,173243,"['Directors: Jaume Balagueró, Paco Plaza ']","['Manuela Velasco, Ferran Terraza, Jorge-Yamam Serrano, Pablo Rosso']",['A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.'],NA,R
42,2243,The Frozen Ground,(2013),"['Crime, Thriller']",6.4,61061,['Scott Walker '],"['Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris']",['An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.'],NA,R
43,2244,The Call,(2020),"['Crime, Horror, Mystery']",7.1,26380,['Chung-Hyun Lee '],"['Park Shin-Hye, Jeon Jong-seo, Sung-ryung Kim, Lee El']","['Two people live in different times. Seo-Yeon lives in the present and Young-Sook lives in the past. One phone call connects the two, and their lives are changed irrevocably.']",NA,TV-MA
44,2245,My Big Fat Greek Wedding,(2002),"['Comedy, Drama, Romance']",6.6,125854,['Joel Zwick '],"['Nia Vardalos, John Corbett, Michael Constantine, Christina Eleusiniotis']",['A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.'],$241.44M,PG
45,2246,Miss Sloane,(2016),['Drama'],7.5,70397,['John Madden '],"['Jessica Chastain, Mark Strong, Gugu Mbatha-Raw, Michael Stuhlbarg']","['In the high-stakes world of political power-brokers, Elizabeth Sloane is the most sought after and formidable lobbyist in D.C. But when taking on the most powerful opponent of her career, she finds winning may come at too high a price.']",$3.44M,R
46,2247,Awake,(2021),"['Action, Adventure, Drama']",4.8,18629,['Mark Raso '],"['Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson']","[""After a devastating global event wiped out all electronics and eliminated people's ability to sleep, a former soldier may have found a solution with her daughter.""]",NA,TV-MA
47,2248,Jigsaw,(2017),"['Crime, Horror, Mystery']",5.8,75326,"['Directors: Michael Spierig, Peter Spierig ']","['Matt Passmore, Tobin Bell, Callum Keith Rennie, Hannah Emily Anderson']","['Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years.']",$38.05M,R
48,2249,Color Out of Space,(2019),"['Horror, Mystery, Sci-Fi']",6.2,42298,['Richard Stanley '],"['Nicolas Cage, Joely Richardson, Madeleine Arthur, Elliot Knight']",['A secluded farm is struck by a strange meteorite which has apocalyptic consequences for the family living there and possibly the world.'],NA,Unrated
49,2250,The Best Offer,(2013),"['Crime, Drama, Mystery']",7.8,114183,['Giuseppe Tornatore '],"['Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, Donald Sutherland']",['A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.'],$0.09M,R
