,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,MartinHafer,It's hard to hate a cute doggy film...,7,22 August 2014,"""Hachi: A Dog's Tale"" is a remake of a Japanese film, ""Hachi-Ko"" (1987). Oddly, however, this American version keeps SOME of the original Japanese story (such as the breed of dog, the dog's name and SOME of the events in the dog's life) and completely changes so much--especially since ""Hachi-Ko"" is based on a real life Japanese occurrence, not in America. Back in the 1920s and 30s, the real Hachi was a dog owned by a Japanese professor. One thing that set him apart from most dogs was that Hachi would meet the professor at the train station after work each day! But, even more unusual is that after the professor's death, Hachi CONTINUED this routine--waiting patiently for his master every day! In many ways, the story is like that of the very famous Scottish dog, Greyfriars Bobby--who is memorialized in Edinburgh outside the pub and church where the do would do its daily ritual (lying at his master's grave and then visiting the pub). In fact, I did some reading and found several other similar accounts throughout the world. This leads me to wonder WHY the film did a semi-remake. Why not just make a fictionalized story? Why keep a few details and change others--especially when this Japanese dog inexplicably shows up in Rhode Island!So does this lack of attention to detail mean I hate the film? Even as a retired history teacher, I cannot, as I must confess that I've owned dogs for years and currently have two massive hairy beasts who adore me (in addition to my two cats who alternate between adoration and ambivalence). I am a sucker for a film about a cute dog--and the Hachi in the movie is one of the cutest Akita's ever (much cuter, by the way, than the original Hachi). You cannot help but like the dog and enjoy seeing him interact with his owner (Richard Gere). But, there needs to be more than a cute dog to make a really good film--and currently this fame has an astonishingly high score of 8.2! Is this number, at least in part, less about the quality of the production and more a vote to signify that most everyone loves cute dogs? Well, yes. Objectively speaking, the film is a remake--and that's one strike against it at the onset. And, I just cannot imagine a pleasant doggy film making it to the IMDb's Top 250 List--but it did and it's currently #190--giving it a slightly higher rating than films like ""The Best Years of Our Lives"" (one of the greatest films of the 1940s), ""Rocky"" (the first one was very nice), ""A Fistful of Dollars"" and ""The Celebration""--as well as the original Japanese film!! Overall, it's a nice doggy film that is VERY family-friendly at that and with a lovely and evocative piano soundtrack. By all means watch it-- but don't be surprised if you like it but don't love it.A few final notes: First, I noticed that AFTER the master died in this American adaptation, it ALWAYS seemed to be snowing in this town--for years and years after the death! Second, what's with the professor's wife?! Her husband dies and she finds Hachi at the end years later at the train station and is surprised to see him?! Where was she at the time...off-world or taking a very long nap?! Didn't someone bother to tell her about HER dog or didn't she ask about how old Hachi was doing?! This seems to be a missing plot thread. Third, if you are curious, Hachi's actual remains were stuffed after his death and he is on display at National Science Museum of Japan in Ueno, Tokyo. And, there is a statue to him as well as annual celebrations in this country. How these people view an American film company 'appropriating' their story is something I would love to know.",Hachi - A Dog's Tale
1,SnoopyStyle,A real tear jerker from a simple premise,7,24 February 2014,"Based on a real dog, Parker Wilson (Richard Gere) is a music professor. One night, he finds a stray puppy at the train station. Despite his wife (Joan Allen)'s objections, they take him in and name him Hachi. The dog loyally waits for Parker every day at the train station even when Parker passes away and the family has to move away. He becomes a staple at the station.It's the thinnest of premise. Based on a Japanese film based on a real dog in Japan, it takes that premise to its simple tear jerker conclusion. Dog lovers will love this movie. The story is very simple done with a very light touch. Nevertheless the movie is very effective.",Hachi - A Dog's Tale
2,boblipton,Loyalty,10,11 March 2020,"I would love to hate Richard Gere. He's too good-looking, and knows it. The problem is that I always enjoy his performances. His star-making turn was in AMERICAN GIGOLO, where the montage in which he makes himself beautiful using name brands began the 1980s.Yet, he takes his craft seriously, flew to Japan to work with Kurosawa, and has excelled in a wide variety of roles. So when I realized that he was working with Lasse Hallstrom in this one, I steeled myself to watch it. I love most of Hallstrom's films, but every once in a while, his weird losers just repel me. He's the Babe Ruth of the movies: the Home Run King, who is struck out more often than anyone else.Well, they don't strike out in this one. I smiled and leaked tears when the film maker thought I should. The three dogs who play Hachi at various ages are handsome creatures With Joan Allen and Jason Alexander.This movie is based on the story of Hachiko, a dog owned by a Japanese professor, who waited for him every day when his train brought him home from the university. Even after the professor had collapsed and died, the dog waited every day until his own death nine years later. Hachiko became a symbol of loyalty and inspired the revival of his breed, the Akita -- there were only thirty of them left. I don't know how many there are now, but more.",Hachi - A Dog's Tale
3,mark.waltz,Richard Gere with a dog...Richard Gere with a grandson...Richard Gere in a G-Rated Movie!,10,18 March 2013,"The last part of that intro is perhaps the most surprising thing about this lovely family drama that will have you going through a box of Kleenex and reaching for toilet paper 'cause you ran out of Kleenex! An adorable young boy gets up in front of his classroom and starts to talk about his hero. The kids all laugh when he mentions that it is his grandfather's dog. But from the moment you see this cute little puppy being boxed up and sent overseas to the United States and found by Richard Gere when he breaks his way out of the box, you are hooked. This is no ordinary little puppy. He ain't ""Marley"", ""Lassie"", ""Hooch"", or ""Beethoven"". He doesn't easily learn how to fetch and he destroys one of Gere's wife's (Joan Allen) art pieces as well. But he doesn't slobber, pee, poop or chase the cat. He's a well behaved gentleman, the most adorable movie dog since the pug in ""The Adventures of Milo and Otis"".Gere, who plays a choreographer for a ballet company (and straight to boot!), has to travel into New York every day for work, and Hachi can't bear to be without his master. So he heads to the train station to bid him goodbye and comes back every evening like clock work. Yes, that is really the plot of this movie. No kidnapping, no nasty neighbor reporting him to the pound or any cruelty whatsoever. Just the story of a beautiful friendship that even destiny can't take away.Some people may say this a total manipulation of the emotions and they may be right. But for a movie to come out in the extremely cynical 21st century and be so sweet and express values that never disappear (especially the importance of loyalty) is a rarity today that can't be dismissed.",Hachi - A Dog's Tale
4,kosmasp,Buttons,9,11 June 2010,"A movie about a dog and his relationship with his owner(s). Didn't we have something similar with Marley? Not quite! Where Marley struggled to keep up and keep you invested to the characters and/or the dog(s), this one hits all the right buttons. From beginning to end it grabs you and takes you on an emotional roller-coaster. You must be of stone, if this story leaves you completely cold (or you just don't care about animals or didn't like the movie) ...And although quite a few people seem to get the story wrong (saying something about the dog, that's not true that is), even if you knew where this was going, it still is very emotional. It's about friendship and loyalty. It's about respect and decency. And all this portrayed mostly without words.It is very nicely shot and the music score is good too. Based on something that really happened, this is a story that you should watch. And you don't have to be ashamed if a tear or two roll down your cheek ...",Hachi - A Dog's Tale
5,classicsoncall,"""You want to wait for him, don't you?""",8,29 November 2017,"Oh my, hold everything. You want to be prepared to watch this movie with plenty of Kleenex on hand. It really does resonate for viewers who have a special bond with their pets, but I think it probably moves a few hearts of those who don't share hearth and home with a favorite canine. It's a bit ironic actually, to think about the picture's impact on a person, when a dog's reaction to it's missing owner invites more sympathy than one feels for the owner himself, who died of a heart attack.Well, not to get too morbid, this was a sensitively told tale that one finds astonishingly hard to believe when it's revealed that Hachi celebrated his master for ten years after the man's death by showing up daily at a train station at the end of the work day to greet him. Based on an actual event that occurred in Japan in the 1920's, the film has been Westernized for an American audience with Richard Gere in the lead role as a university professor who adopts a wayward Akita puppy found wandering around a train station. But the real star is the pup who matures into the adult Hachi and takes full possession of the viewer's emotions on the way to a heart tugging finish. It's a family friendly film that you're not likely to forget for a long time once you've seen it.",Hachi - A Dog's Tale
6,gavin6942,A Highly-Rated Richard Gere Movie,7,17 November 2014,"A drama based on the true story of a college professor (Richard Gere)'s bond with the abandoned dog he takes into his home.Exactly how this film got into the IMDb Top 250 is something of a mystery. My guess is that there are a lot of dog lovers out there. Not that it is a bad film, but it starts off very much like an ABC Family film, and the production value never really increases.Luckily, the plot tends to improve as it goes along, and it is clearly an emotional film. Those who are more prone to crying during movies may do a bit of crying here, because it is a great encapsulation of how loyal a dog can be to his master. As summed up by Kim Newman, ""Not a dry eye in the house - but not irritating schmaltz either.""",Hachi - A Dog's Tale
7,jboothmillard,Hachi: A Dog's Tale,6,18 May 2017,"I remember seeing the trailer for this film in the cinema, I remember the leading actor and the dog, I didn't remember it was a fact-based film, so I was looking forward to trying it, directed by Lasse Hallström (What's Eating Gilbert Grape, The Cider House Rules, Dear John). Basically schoolboy Ronnie (Kevin DeCoste) has to give an oral presentation about a personal hero, his subject is his grandfather's dog, Hachikō, his classmates laugh at first when he begins, but he continues and tells the story. The story flashbacks to several years earlier, in Bedridge, in suburban New York City, Ronnie's grandfather was college music/performing arts Professor Parker Wilson (Richard Gere), he catches the train to and from work every day. One day, an Akita puppy sent from Japan has escaped its cage and is lost at the train station, on a routine day Parker finds the puppy, he takes him home intending to return it to the station and find its owner the following day. Parker learns the next day that the puppy was being shipped to an unknown location, the shipping tag was lost, but he is wearing a collar with a symbol, his Japanese professor friend Ken (Cary-Hiroyuki Tagawa) translates the symbol as saying Hachikō, which means good fortune. They do not find the owner, and Parker's wife Cate (Joan Allen) does not think they should keep the puppy, now given the name Hachi, but they do keep him, and a year later the dog and Parker have become very close. Hachi refuses to do dog-like activities, like catch and fetch, one day Hachi follows Parker to the train station for work, he refuses to leave until Parker walks him home, so the dog waits patiently for Parker to return, Parker is surprised to see him there, but this becomes a daily routine. One day, Hachi waits patiently for Parker as the train arrives, he is unaware that Parker has died of a cerebral haemorrhage during a lecture in class, Hachi continues to wait in the snow for hours, until Parker's son-in-law Michael (Robbie Collier Sublett) comes to get him. Although everyone tries to tell Hachi that Parker has died, Hachi doesn't understand, so he returns to the train station, there he waits every day, hoping for the return of Parker. As time passes, Cate sells the house and Hachi is taken to live with her daughter Andy (Sarah Roemer), Michael and their baby Ronnie, however Hachi escapes and finds his way back to the station, to sit in his usual spot. Andy takes Hachi back home, but sees how depressed the dog is, she lets him out to return to the station, there he waits every day, and sleeps in the rail yard every night, he is fed daily by the train station workers that knew Parker. Hachi becomes notable for waiting outside the station everyday, a journalist makes a newspaper article, Ken visits Hachi after reading the newspaper. Cate returns to town to visit Parker's grave on the tenth anniversary of his death, she meets Ken, she is stunned to find a now elderly Hachi still waiting outside the train station, overcome with grief she sits by Hachi's side, she returns home and tells now ten-year-old Ronnie all about Hachi. Meanwhile Hachi the dog continues to wait at the station, through all seasons, until his body can wait no longer, he is last seen lying in the snow, alone and still, his last vision is of Parker finally appearing and picking him up, leading him into the afterlife. Ronnie concludes on why Hachi is his hero, his class is moved by the story, with many who laughed at first holding back tears, after school he is met by his father and his own puppy, also named Hachi, Ronnie and Hachi walk down the same route where Parker and Hachi spent much of their time together. Also starring Seinfeld's Jason Alexander as Carl, The Mummy's Erick Avari as Jasjeet, Davenia McFadden as Mary Anne and Tora Hallström (Lasse's daughter) as Heather. Gere is perhaps unusual casting, but is actually perfect with his time on screen as the dog's owner, Allen does well also, the other supporting stars are fine being nice people as well, but you cannot deny it is the adorable Akita dog that is the star of the show, the real dog had a statue that stands outside a train station. When you know that the story is true, about a loving relationship between a man and his dog, and then the dog showing great dedication for his owner, even after death, it makes this story so sweet, it is not too sentimental or slushy, it is tragic, but it is a wonderfully touching and heartwarming family drama based on a true story. Good!",Hachi - A Dog's Tale
8,ccthemovieman-1,Loyalty: A Trait To Be Admired,10,18 March 2010,"I don't think you find a better example of a dog's devotion to his master than this one, a based-on-a-true-life tale of a dog who was into a routine of meeting his beloved male owner every day at 5 p.m. at the train station.I saw this movie a week ago and I still can't get it out of my mind. If the words ""love"" and ""loyalty"" mean anything to you, this is a nice story see unfold.The only major mistake made in this movie is that it should have been done as a 1920s period piece. I say that because throughout the story, the dog runs free around the town/city, which is impossible today with leash laws everywhere.Whatever, the story is still very good, very memorable and very touching in spots near the end. The only spoiler I'll use is a good one: if you fear watching an animal film with a bad/sad ending, you're safe: the dog survives....that's all I'll say on that.Kudos to Richard Gere for a nice performance. This is definitely not he kind of film he usually does but he explains in a bonus feature, ""I read the script, cried, and couldn't say no."" The story was too good for him to pass up. That's my recommendation to you: go rent the DVD, sit back and enjoy a nice memorable tale of man's best friend.",Hachi - A Dog's Tale
9,ma-cortes,Touching and sensitive film based on a heartwarming true story,7,4 August 2017,"This is a true story of faith , devotion , fidelity and undying love between a handsome master and his trustworthy dog ; both of them will forge a special kind of loyalty . A college professor's (Richard Gere) bond with the abandoned dog he takes at home along with his wife (Joan Allen) and daughter (Sarah Roemer) . At the beginning the spouse isn't happy about it , but after failing to find the owner , she lets the reliable dog stay . Later on , a Japanese friend (Cary-Hiroyuki Tagawa) reads the dog's tag - ""Hachiko"" (from the mountainous northern regions of Japan) . Parker attempts to teach the dog to fetch , but the loving animal doesn't want to learn . This very beloved friend would accompany his master to the train station every day and return each afternoon to greet him after work.It is based on Hachiko, the Japanese dog that waited for his dead master to return for nine years , this ""Hachiko: A Dog's Story"" results to be a charming take off to ¨Hachiko¨ film (1987) by Kaneto Shindô starred by the great actor Tatsuya Nakadai. Enjoyable and provoking film that captures qualities that make this picture a classic dealing with the true story about a dog's loyalty to its master , as tragedy tests that loyalty even after his death and no animals were harmed . This is a new classic for a new generation , a thrilling saga of courage and loyalty . The animals in this film were in no way harmed or mistreated , being portrayed by three dogs which they appeared were under strict supervision with expert trainers for their handling . Paced quite energetically , as the story is efficiently told and through its profound and wizened eyes . The evocative scenery , photography and music enhance the story of ¨Hachi¨ and its adventures , sufferings and adversities . The tale is treated in good sense and high sensibility , environment , animals , landscapes combine to enhance the glories of faithfulness . On May 19 , 2012, a bronze statue of the dog Hachi was unveiled at the train depot at Woonsocket Depot Square where the film was shot ; it is an exact replica of the bronze statue of Hachiko which resides in front of Shibuya Station in Japan.Good cast full of fine American actors such as : Richard Gere , Joan Allen , Cary-Hiroyuki Tagawa , Sarah Roemer , Erick Avari and Jason Alexander . Glowing and glamorous cinematography by Ron Fortunato . Sensitive as well as emotive musical score by piano composed and played by Jan A.P. Kaczmarek . The music all plays with the soul , it is so delicately composed , performed, and chosen for the movie that it is worth seeing just to enjoy the soundtrack . The motion picture was marvelously directed by Lasse Hallström . Lasse is a prestigious director and writer, especially known for What's eating Gilbert Grape? (1993), The cider house rule (1999) , Chocolat (2000) , Casanova (2005) , Salmon fishing in the Yemen (2011) and this Hachiko (2009) ; and he has been married to Lena Olin .",Hachi - A Dog's Tale
