,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
18,869,Vertigo,(1958),"['Mystery, Romance, Thriller']",8.3,384968,['Alfred Hitchcock '],"['James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore']","['A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.']",$3.20M,PG
19,870,Minamata,(2020),['Drama'],7.7,14656,['Andrew Levitas '],"['Akiko Iwase, Kogarashi Wakasugi, Johnny Depp, Katherine Jenkins']",['War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities.'],NA,R
20,871,The Witches of Eastwick,(1987),"['Comedy, Fantasy, Horror']",6.6,66852,['George Miller '],"['Jack Nicholson, Cher, Susan Sarandon, Michelle Pfeiffer']","['Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.']",$63.77M,R
21,872,Seed of Chucky,(2004),"['Comedy, Fantasy, Horror']",4.8,43176,['Don Mancini '],"['Jennifer Tilly, Brad Dourif, John Waters, Billy Boyd']","[""Chucky and Tiffany are resurrected by their innocent gender-confused daughter, Glenda, and hit Hollywood, where a movie depicting the killer dolls' murder spree is underway.""]",$17.08M,R
22,873,The Nice Guys,(2016),"['Action, Comedy, Crime']",7.4,302874,['Shane Black '],"['Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer']","['In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.']",$36.26M,R
23,874,Cats,(2019),"['Comedy, Drama, Family']",2.7,47347,['Tom Hooper '],"['James Corden, Judi Dench, Jason Derulo, Idris Elba']",['A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.'],NA,PG
24,875,Friday the 13th Part III,(1982),"['Horror, Thriller']",5.7,51328,['Steve Miner '],"['Dana Kimmell, Tracie Savage, Richard Brooker, Terry Ballard']","[""Jason Voorhees stalks a group of friends who's just arrived to spend the weekend at a cabin near Crystal Lake.""]",$36.69M,R
25,876,A View to a Kill,(1985),"['Action, Adventure, Thriller']",6.3,93905,['John Glen '],"['Roger Moore, Christopher Walken, Tanya Roberts, Grace Jones']","[""The recovery of a microchip off the body of a fellow agent leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.""]",$50.33M,PG
26,877,The Day After Tomorrow,(2004),"['Action, Adventure, Sci-Fi']",6.4,431537,['Roland Emmerich '],"['Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok']","['Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.']",$186.74M,PG-13
27,878,Molly's Game,(2017),"['Biography, Crime, Drama']",7.4,157778,['Aaron Sorkin '],"['Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera']","[""The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.""]",$28.78M,R
28,879,You Should Have Left,(2020),"['Horror, Thriller']",5.4,19059,['David Koepp '],"['Kevin Bacon, Amanda Seyfried, Avery Tiiu Essex, Colin Blumenau']","['A former banker, his actress wife, and their spirited daughter book a vacation at an isolated modern home in the Welsh countryside where nothing is quite as it seems.']",NA,R
29,880,Snakes on a Plane,(2006),"['Action, Adventure, Crime']",5.4,136570,['David R. Ellis '],"['Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard']","['An FBI agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.']",$34.02M,R
30,881,Cloverfield,(2008),"['Action, Horror, Sci-Fi']",7.0,385191,['Matt Reeves '],"['Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller']",['A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.'],$80.05M,PG-13
31,882,Total Recall,(1990),"['Action, Sci-Fi, Thriller']",7.5,316529,['Paul Verhoeven '],"['Arnold Schwarzenegger, Sharon Stone, Michael Ironside, Rachel Ticotin']","['When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he?']",$119.39M,R
32,883,Misery,(1990),"['Drama, Thriller']",7.8,197162,['Rob Reiner '],"['James Caan, Kathy Bates, Richard Farnsworth, Frances Sternhagen']","['After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.']",$61.28M,R
33,884,Richard Jewell,(2019),"['Biography, Crime, Drama']",7.5,76712,['Clint Eastwood '],"['Paul Walter Hauser, Sam Rockwell, Brandon Stanley, Ryan Boz']","['Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.']",NA,R
34,885,The Woman in the Window,(2021),"['Crime, Drama, Mystery']",5.7,64311,['Joe Wright '],"['Amy Adams, Gary Oldman, Anthony Mackie, Fred Hechinger']","['An agoraphobic woman living alone in New York begins spying on her new neighbors, only to witness a disturbing act of violence.']",NA,R
35,886,The Godfather - Part III,(1990),"['Crime, Drama']",7.6,377594,['Francis Ford Coppola '],"['Al Pacino, Diane Keaton, Andy Garcia, Talia Shire']","['Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.']",$66.67M,R
36,887,The Way Way Back,(2013),"['Comedy, Drama']",7.4,145080,"['Directors: Nat Faxon, Jim Rash ']","['Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb']","[""Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.""]",$21.50M,PG-13
37,888,The Mummy,(2017),"['Action, Adventure, Fantasy']",5.4,180390,['Alex Kurtzman '],"['Tom Cruise, Sofia Boutella, Annabelle Wallis, Russell Crowe']","['An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.']",$80.10M,PG-13
38,889,Sicario - Day of the Soldado,(2018),"['Action, Adventure, Crime']",7.1,137691,['Stefano Sollima '],"['Benicio Del Toro, Josh Brolin, Isabela Merced, Jeffrey Donovan']","['The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.']",$50.07M,R
39,890,The Fast and the Furious,(2001),"['Action, Crime, Thriller']",6.8,369846,['Rob Cohen '],"['Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster']","[""Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.""]",$144.53M,PG-13
40,891,Mrs. Doubtfire,(1993),"['Comedy, Drama, Family']",7.0,257813,['Chris Columbus '],"['Robin Williams, Sally Field, Pierce Brosnan, Harvey Fierstein']","['After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.']",$219.20M,PG-13
41,892,The Lovely Bones,(2009),"['Drama, Fantasy, Thriller']",6.7,164584,['Peter Jackson '],"['Rachel Weisz, Mark Wahlberg, Saoirse Ronan, Susan Sarandon']",['Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.'],$43.82M,PG-13
42,893,Bridesmaids,(2011),"['Comedy, Romance']",6.8,281573,['Paul Feig '],"['Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews']","[""Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.""]",$169.11M,R
43,894,Basic Instinct,(1992),"['Drama, Mystery, Thriller']",7.0,190234,['Paul Verhoeven '],"['Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn']",['A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.'],$117.73M,R
44,895,Closer,(2004),"['Drama, Romance']",7.2,210746,['Mike Nichols '],"['Natalie Portman, Jude Law, Clive Owen, Julia Roberts']",['The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.'],$33.99M,R
45,896,Rambo - Last Blood,(2019),"['Action, Thriller']",6.1,90929,['Adrian Grunberg '],"['Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza']",['Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.'],$18.87M,R
46,897,Unforgiven,(1992),"['Drama, Western']",8.2,394437,['Clint Eastwood '],"['Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris']","['Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid.""']",$101.16M,R
47,898,Annabelle - Creation,(2017),"['Horror, Mystery, Thriller']",6.5,124798,['David F. Sandberg '],"['Anthony LaPaglia, Samara Lee, Miranda Otto, Brad Greenquist']","[""Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle.""]",$102.09M,R
48,899,Sleepaway Camp,(1983),['Horror'],6.3,30417,['Robert Hiltzik '],"['Felissa Rose, Jonathan Tiersten, Karen Fields, Christopher Collet']","['Angela Baker, a shy, traumatized young girl, is sent to summer camp with her cousin. Shortly after her arrival, anyone with sinister or less than honorable intentions toward her gets their comeuppance.']",$11.00M,R
49,900,Booksmart,(2019),['Comedy'],7.2,108073,['Olivia Wilde '],"['Kaitlyn Dever, Beanie Feldstein, Jessica Williams, Jason Sudeikis']","['On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.']",$22.68M,R
