,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
22,1173,When Harry Met Sally...,(1989),"['Comedy, Drama, Romance']",7.6,207134,['Rob Reiner '],"['Billy Crystal, Meg Ryan, Carrie Fisher, Bruno Kirby']","['Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.']",$92.82M,R
23,1174,Juno,(2007),"['Comedy, Drama']",7.4,505103,['Jason Reitman '],"['Elliot Page, Michael Cera, Jennifer Garner, Jason Bateman']","['Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding the unborn child.']",$143.50M,PG-13
24,1175,American Made,(2017),"['Action, Comedy, Crime']",7.2,169695,['Doug Liman '],"['Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons']","['The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.']",$51.34M,R
25,1176,Weird Science,(1985),"['Comedy, Romance, Sci-Fi']",6.6,84705,['John Hughes '],"['Anthony Michael Hall, Ilan Mitchell-Smith, Kelly LeBrock, Bill Paxton']","['Two high school nerds use a computer program to literally create the perfect woman, but she turns their lives upside down.']",$23.83M,PG-13
26,1177,The Secret Life of Walter Mitty,(2013),"['Adventure, Comedy, Drama']",7.3,305106,['Ben Stiller '],"['Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn']","['When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he could have ever imagined.']",$58.24M,PG
27,1178,Annie,(1982),"['Comedy, Drama, Family']",6.6,42743,['John Huston '],"['Aileen Quinn, Albert Finney, Carol Burnett, Ann Reinking']","['A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage.']",$57.06M,PG
28,1179,Gone with the Wind,(1939),"['Drama, History, Romance']",8.1,303046,"['Directors: Victor Fleming, George Cukor, Sam Wood ']","[""Clark Gable, Vivien Leigh, Thomas Mitchell, Barbara O'Neil""]",['The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.'],$198.68M,Passed
29,1180,"Extremely Wicked, Shockingly Evil and Vile",(2019),"['Biography, Crime, Drama']",6.7,87187,['Joe Berlinger '],"['Lily Collins, Zac Efron, Angela Sarafyan, Sydney Vollmer']","['A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.']",NA,R
30,1181,There's Something About Mary,(1998),"['Comedy, Romance']",7.1,302098,"['Directors: Bobby Farrelly, Peter Farrelly ']","['Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans']","['A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.']",$176.48M,R
31,1182,Peter Pan,(2003),"['Adventure, Family, Fantasy']",6.8,69993,['P.J. Hogan '],"['Jeremy Sumpter, Jason Isaacs, Olivia Williams, Lynn Redgrave']","['The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.']",$48.46M,PG
32,1183,Police Academy,(1984),['Comedy'],6.7,120613,['Hugh Wilson '],"['Steve Guttenberg, G.W. Bailey, Kim Cattrall, Bubba Smith']","['A group of good-hearted, but incompetent misfits enter the police academy, but the instructors there are not going to put up with their pranks.']",$81.20M,R
33,1184,Legend,(1985),"['Adventure, Fantasy, Romance']",6.4,63063,['Ridley Scott '],"['Tom Cruise, Mia Sara, Tim Curry, David Bennent']",['A young man must stop the Lord of Darkness from destroying daylight and marrying the woman he loves.'],$15.50M,PG
34,1185,Zombieland,(2009),"['Adventure, Comedy, Horror']",7.6,546517,['Ruben Fleischer '],"['Jesse Eisenberg, Emma Stone, Woody Harrelson, Abigail Breslin']","['A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.']",$75.59M,R
35,1186,Citizen Kane,(1941),"['Drama, Mystery']",8.3,424952,['Orson Welles '],"['Orson Welles, Joseph Cotten, Dorothy Comingore, Agnes Moorehead']","[""Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'.""]",$1.59M,PG
36,1187,Lucy,(2014),"['Action, Sci-Fi, Thriller']",6.4,470324,['Luc Besson '],"['Scarlett Johansson, Morgan Freeman, Choi Min-sik, Amr Waked']","['A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.']",$126.66M,R
37,1188,Erin Brockovich,(2000),"['Biography, Drama']",7.4,187838,['Steven Soderbergh '],"['Julia Roberts, Albert Finney, David Brisbin, Dawn Didawick']","[""An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.""]",$125.60M,R
38,1189,Chef,(2014),"['Adventure, Comedy, Drama']",7.3,207177,['Jon Favreau '],"['Jon Favreau, Robert Downey Jr., Scarlett Johansson, Dustin Hoffman']","['A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family.']",$30.64M,R
39,1190,Coyote Ugly,(2000),"['Comedy, Drama, Music']",5.7,111232,['David McNally '],"['Piper Perabo, Adam Garcia, John Goodman, Maria Bello']","['Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.']",$60.79M,PG-13
40,1191,Y tu mamá también,(2001),['Drama'],7.6,119827,['Alfonso Cuarón '],"['Maribel Verdú, Gael García Bernal, Daniel Giménez Cacho, Ana López Mercado']","['In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.']",$13.62M,R
41,1192,The Curse of La Llorona,(2019),"['Horror, Mystery, Thriller']",5.3,46113,['Michael Chaves '],"['Linda Cardellini, Raymond Cruz, Patricia Velasquez, Marisol Ramirez']","['Ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own small kids are soon drawn into a frightening supernatural realm.']",$54.73M,R
42,1193,The Guilty,(2018),"['Crime, Drama, Thriller']",7.5,54215,['Gustav Möller '],"['Jakob Cedergren, Jessica Dinnage, Omar Shargawi, Johan Gotthardt Olsen']",['A police officer assigned alarm dispatch duty enters a race against time when he answers an emergency call from a kidnapped woman.'],$0.21M,R
43,1194,Miss Peregrine's Home for Peculiar Children,(2016),"['Adventure, Drama, Family']",6.7,164383,['Tim Burton '],"['Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench']","[""When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.""]",$87.24M,PG-13
44,1195,Outlander,(2008),"['Action, Adventure, Sci-Fi']",6.2,74133,['Howard McCain '],"['Jim Caviezel, Sophia Myles, Ron Perlman, Jack Huston']","[""During the reign of the Vikings, Kainan, a man from a far-off world, crash lands on Earth, bringing with him an alien predator known as the Moorwen. Though both man and monster are seeking revenge for violence committed against them, Kainan leads the alliance to kill the Moorwen by fusing his advanced technology with the Viking's Iron Age weaponry.""]",$0.16M,R
45,1196,The Outpost,(2019),"['Action, Drama, History']",6.8,29000,['Rod Lurie '],"['Scott Eastwood, Caleb Landry Jones, Orlando Bloom, Jack Kesy']",['A small team of U.S. soldiers battle against hundreds of Taliban fighters in Afghanistan.'],NA,R
46,1197,The Fate of the Furious,(2017),"['Action, Adventure, Crime']",6.6,220844,['F. Gary Gray '],"['Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez']","['When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.']",$226.01M,PG-13
47,1198,Indiana Jones and the Last Crusade,(1989),"['Action, Adventure']",8.2,721539,['Steven Spielberg '],"['Harrison Ford, Sean Connery, Alison Doody, Denholm Elliott']","['In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against Adolf Hitler\'s Nazis again to stop them from obtaining its powers.']",$197.17M,PG-13
48,1199,Spring Breakers,(2012),"['Crime, Drama']",5.3,139445,['Harmony Korine '],"['Vanessa Hudgens, Selena Gomez, Ashley Benson, Rachel Korine']","['Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.']",$14.12M,R
49,1200,Snow White and the Huntsman,(2012),"['Action, Adventure, Drama']",6.1,281790,['Rupert Sanders '],"['Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin']","['In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.']",$155.33M,PG-13
