,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,2961,Before the Devil Knows You're Dead,(2007),"['Crime, Drama, Thriller']",7.3,101026,['Sidney Lumet '],"['Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei']","[""When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax.""]",$7.08M,R
11,2962,Universal Soldier,(1992),"['Action, Sci-Fi']",6.1,86513,['Roland Emmerich '],"[""Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross""]",['Two rival soldiers who were killed in Vietnam are brought back to life in a top secret military experiment that creates superhuman warriors.'],$36.30M,R
12,2963,Deadly Illusions,(2021),"['Drama, Thriller']",3.7,11145,['Anna Elizabeth James '],"['Dermot Mulroney, Kristin Davis, Lora Martinez-Cunningham, Shanola Hampton']","[""After a bestselling novelist suffering from writer's block hires a new nanny for her children, the line between fiction and reality starts to blur.""]",NA,R
13,2964,Superman IV - The Quest for Peace,(1987),"['Action, Adventure, Sci-Fi']",3.7,46925,['Sidney J. Furie '],"['Christopher Reeve, Gene Hackman, Margot Kidder, Jackie Cooper']","[""The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.""]",$15.68M,PG
14,2965,The Endless,(2017),"['Drama, Fantasy, Horror']",6.5,39009,"['Directors: Justin Benson, Aaron Moorhead ']","['Aaron Moorhead, Justin Benson, Callie Hernandez, Tate Ellington']","['As kids, they escaped a UFO death cult. Now, two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.']",$0.27M,Not Rated
15,2966,Creepshow,(1982),"['Comedy, Fantasy, Horror']",6.9,45648,['George A. Romero '],"['Hal Holbrook, Leslie Nielsen, Adrienne Barbeau, E.G. Marshall']",['An anthology which tells five terrifying tales inspired by the E.C. horror comic books of the 1950s.'],$21.03M,R
16,2967,The Parent Trap,(1961),"['Comedy, Family, Romance']",7.2,20518,['David Swift '],"[""Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles""]",['Teenage twin sisters swap places and scheme to reunite their divorced parents.'],NA,Passed
17,2968,Only God Forgives,(2013),"['Action, Crime, Drama']",5.7,110406,['Nicolas Winding Refn '],"['Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm, Gordon Brown']","[""Julian, a drug-smuggler thriving in Bangkok's criminal underworld, sees his life get even more complicated when his mother compels him to find and kill whoever is responsible for his brother's recent death.""]",$0.78M,R
18,2969,Like a Boss,(2020),['Comedy'],4.6,12677,['Miguel Arteta '],"['Tiffany Haddish, Rose Byrne, Salma Hayek, Karan Soni']",['Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle.'],NA,R
19,2970,Cinderella Man,(2005),"['Biography, Drama, History']",8.0,182334,['Ron Howard '],"['Russell Crowe, Renée Zellweger, Craig Bierko, Paul Giamatti']","['The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world.']",$61.65M,PG-13
20,2971,Alvin and the Chipmunks - The Squeakquel,(2009),"['Animation, Adventure, Comedy']",4.5,46675,['Betty Thomas '],"['Jason Lee, Zachary Levi, David Cross, Justin Long']","['The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes.']",$219.61M,PG
21,2972,Love the Coopers,(2015),"['Comedy, Fantasy, Romance']",5.8,22844,['Jessie Nelson '],"['Steve Martin, Diane Keaton, John Goodman, Ed Helms']",['The intertwined stories of four generations of Coopers unfold right before the annual family reunion on Christmas Eve. Can they survive the most beautiful time of the year?'],$26.28M,PG-13
22,2973,Saving Mr. Banks,(2013),"['Biography, Comedy, Drama']",7.5,157357,['John Lee Hancock '],"['Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell']","['Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.']",$83.30M,PG-13
23,2974,Rock Star,(2001),"['Drama, Music']",6.3,42453,['Stephen Herek '],"['Mark Wahlberg, Jennifer Aniston, Dominic West, Jason Bonham']",['Lead singer of a tribute band becomes lead singer of the real band he idolizes.'],$17.01M,R
24,2975,Horns,(2013),"['Comedy, Crime, Drama']",6.5,81366,['Alexandre Aja '],"['Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson']","[""In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his forehead.""]",$0.16M,R
25,2976,Hotel Mumbai,(2018),"['Action, Drama, History']",7.6,59121,['Anthony Maras '],"['Dev Patel, Armie Hammer, Nazanin Boniadi, Anupam Kher']",['The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.'],$9.65M,R
26,2977,The Grudge,(2004),"['Horror, Mystery, Thriller']",5.9,142367,['Takashi Shimizu '],"['Sarah Michelle Gellar, Jason Behr, Clea DuVall, William Mapother']","['An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.']",$110.36M,PG-13
27,2978,Witness for the Prosecution,(1957),"['Crime, Drama, Mystery']",8.4,117673,['Billy Wilder '],"['Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester']",['A veteran British barrister must defend his client in a murder trial that has surprise after surprise.'],$8.18M,Approved
28,2979,Mirage,(2018),"['Drama, Fantasy, Mystery']",7.4,50192,['Oriol Paulo '],"['Adriana Ugarte, Chino Darín, Javier Gutiérrez, Álvaro Morte']",['Two storms separated by 25 years. A woman murdered. A daughter missed. Only 72 hours to discover the truth.'],NA,TV-MA
29,2980,Waves,(2019),"['Drama, Romance, Sport']",7.6,21652,['Trey Edward Shults '],"['Kelvin Harrison Jr., Lucas Hedges, Taylor Russell, Alexa Demie']","['Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.']",NA,R
30,2981,Forbidden Planet,(1956),"['Action, Adventure, Sci-Fi']",7.6,47488,['Fred M. Wilcox '],"['Walter Pidgeon, Anne Francis, Leslie Nielsen, Warren Stevens']","[""A starship crew in the 23rd century goes to investigate the silence of a distant planet's colony, only to find just two survivors, a powerful robot, and the deadly secret of a lost civilization.""]",$3.00M,G
31,2982,D2 - The Mighty Ducks,(1994),"['Comedy, Drama, Family']",6.1,39310,['Sam Weisman '],"['Emilio Estevez, Kathryn Erbe, Michael Tucker, Jan Rubes']","[""Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?""]",$45.61M,PG
32,2983,Charlie's Angels - Full Throttle,(2003),"['Action, Adventure, Comedy']",4.9,125431,['McG '],"['Drew Barrymore, Lucy Liu, Cameron Diaz, Bernie Mac']",['The Angels investigate a series of murders which occur after the theft of a witness protection profile database.'],$100.83M,PG-13
33,2984,Machete Kills,(2013),"['Action, Crime, Thriller']",5.6,77182,['Robert Rodriguez '],"['Danny Trejo, Alexa PenaVega, Mel Gibson, Jessica Alba']",['The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.'],$8.01M,R
34,2985,The Laundromat,(2019),"['Comedy, Crime, Drama']",6.3,48085,['Steven Soderbergh '],"['Gary Oldman, Antonio Banderas, AJ Meijer, Arsenio Castellanos']","[""A widow investigates an insurance fraud, chasing leads to a pair of Panama City law partners exploiting the world's financial system.""]",NA,R
35,2986,T2 Trainspotting,(2017),['Drama'],7.2,119554,['Danny Boyle '],"['Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle']","['After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.']",$2.40M,R
36,2987,Anger Management,(2003),['Comedy'],6.2,209860,['Peter Segal '],"['Jack Nicholson, Adam Sandler, Marisa Tomei, Luis Guzmán']","['Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor.']",$135.65M,PG-13
37,2988,Hamlet,(1996),['Drama'],7.7,37267,['Kenneth Branagh '],"['Kenneth Branagh, Julie Christie, Derek Jacobi, Kate Winslet']","['Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.']",$4.41M,PG-13
38,2989,The Texas Chainsaw Massacre 2,(1986),"['Comedy, Horror']",5.6,30591,['Tobe Hooper '],"['Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley']",['A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.'],$8.03M,Unrated
39,2990,Thalaivi,(2021),"['Biography, Drama']",6.1,29157,['A.L. Vijay '],"['Kangana Ranaut, Arvind Swamy, Nassar, Samuthirakani']",['A biopic on the late Tamil Nadu Chief Minister J Jayalalithaa.'],NA,NA
40,2991,The Bride of Frankenstein,(1935),"['Drama, Horror, Sci-Fi']",7.8,46525,['James Whale '],"['Boris Karloff, Elsa Lanchester, Colin Clive, Valerie Hobson']","['Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.']",$4.36M,Not Rated
41,2992,Clown,(2014),"['Horror, Thriller']",5.7,23261,['Jon Watts '],"['Andy Powers, Laura Allen, Peter Stormare, Christian Distefano']","[""A loving father finds a clown suit for his son's birthday party, only to realize that it's cursed.""]",$0.06M,R
42,2993,The Lone Ranger,(2013),"['Action, Adventure, Western']",6.4,228256,['Gore Verbinski '],"['Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson']","['Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.']",$89.30M,PG-13
43,2994,The First Purge,(2018),"['Action, Horror, Sci-Fi']",5.2,60711,['Gerard McMurray '],"[""Y'lan Noel, Lex Scott Davis, Joivan Wade, Steve Harris""]","[""America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.""]",$69.49M,R
44,2995,Red Dawn,(2012),"['Action, Drama']",5.4,75545,['Dan Bradley '],"['Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck']",['A group of teenagers look to save their town from an invasion of North Korean soldiers.'],$44.81M,PG-13
45,2996,Seventh Son,(2014),"['Action, Adventure, Fantasy']",5.5,74806,['Sergei Bodrov '],"['Ben Barnes, Julianne Moore, Jeff Bridges, Alicia Vikander']","['When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.']",$17.22M,PG-13
46,2997,The Spectacular Now,(2013),"['Comedy, Drama, Romance']",7.1,149017,['James Ponsoldt '],"['Miles Teller, Shailene Woodley, Kyle Chandler, Jennifer Jason Leigh']","['A hard-partying high school senior\'s philosophy on life changes when he meets the not-so-typical ""nice girl.""']",$6.85M,R
47,2998,Return to the Blue Lagoon,(1991),"['Adventure, Drama, Romance']",5.2,19322,['William A. Graham '],"['Brian Krause, Milla Jovovich, Lisa Pelikan, Courtney Barilla']","['In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become suntanned teenagers in love.']",$2.81M,PG-13
48,2999,2010 - The Year We Make Contact,(1984),"['Adventure, Mystery, Sci-Fi']",6.8,51826,['Peter Hyams '],"['Roy Scheider, John Lithgow, Helen Mirren, Bob Balaban']","['A joint USA-Soviet expedition is sent to Jupiter to learn exactly what happened to the ""Discovery"" and its H.A.L. 9000 computer.']",$40.20M,PG
49,3000,Neighbors 2 - Sorority Rising,(2016),['Comedy'],5.7,118522,['Nicholas Stoller '],"['Seth Rogen, Rose Byrne, Zac Efron, Chloë Grace Moretz']","['When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.']",$55.46M,R
