,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,Leofwine_draca,Seen it all before,3,30 November 2015,"The latest horror film from producer Eli Roth, who also has a cameo appearance playing, you guessed it, a clown. CLOWN is a film almost entirely bereft of ideas and originality. The whole storyline is that a guy transforms into a demonic clown. The problem with this is that it's just not significant or involved enough to sustain a feature length film, which is why it worked much better when I saw exactly the same storyline in one of the stories in anthology horror film SCARY OR DIE.CLOWN has a low budget, grungy look and the lack of money is often apparent. The lead actor, Andy Powers, contributes a passable performance, but his character is never for a moment likable or interesting outside of his affliction. The reliable Peter Stormare (FARGO) is much better but limited in support. There are thematic links to the likes of THE FLY, but for the most part this is just an excuse for the infliction of pain in lots of mild gore scenes. Sure, there's the odd imaginative idea here and there - I love the rainbow brain splatter - but they're lost in a mire of inanity and sub-par film-making.",Clown
1,nogodnomasters,This is a bad idea,7,17 October 2017,"Kent (Andy Powers) is a real estate agent running late for his kid's birthday party, one where the clown canceled out. At a client's home he discovers a clown suit in a chest. He puts the suit on and sure enough he selected ""the cursed"" clown suit, one that requires the sacrifice of little children. I hate it when that happens.The film had a few good horror scenes, but was mostly drama filler, poor Kent lamenting in his suit.The film had good scene changes, i.e/ Eli Roth did a professional job with the mechanics of shooting, scene lead ins, etc. but needed to up the horror aspects.Great final kill scene.Guide: F-word. No sex or nudity.",Clown
2,kosmasp,Pleasant surprise,8,9 March 2016,"It might be a mess from time to time and it might not always make completely sense, but it is a fine movie nevertheless. And I have to admit, I never thought I'd like the movie the way I did. I thought it'd be just another slasher and wasn't really expecting something that takes its time to explain the plot and is actually suspenseful and keeps the tension from start to finish.The acting is more than decent and one bad decision is the starting point of it all. Though who'd have thunk it, except for the viewer, that one should not just put on things. Especially when you have a time and money issue. So everything is well thought of, even if the movie is kind of off. And it is mean and violent too, so nothing for the faint of hearted, even if the drama at the beginning might suggest otherwise!",Clown
3,gavin6942,A Successful Gamble,7,23 May 2015,"A loving father (Andy Powers) finds a clown suit for his son's birthday party, only to realize the suit is part of an evil curse that turns its wearer into a killer (Eli Roth).When it comes to the plot of a clown suit that turns its wearer into a demon, there is a lot of room for failure. The idea is a bit cheesy, and it becomes a bit more cheesy when you add in the back story that ""clown"" comes from the word ""cloyne"", some sort of Scandinavian demon. In such films as ""Rare Exports"", they successfully tied Santa Claus to the Krampus, but had history on their side. Could ""Clown"" succeed? In short, yes. We get a fast-paced horror story, with excellent effects and more than a little gore. Some of it a little nasty (which we have come to expect from Eli Roth-connected features), but nothing so over the top that it is repulsive. And there is no cheesiness. Some very, very dark humor, perhaps (the rainbow blood is a nice touch), but this somehow managed to stay serious and actually believable.Well done, everyone. You gambled, and the gamble paid off. Hopefully this movie gets the attention it deserves.",Clown
4,ma-cortes,"Gory and fantastic terror movie with suspense, chills and intriguing end",6,20 June 2021,"Nice terror movie dealing with a sympathetic father : Andy Powers and his son , when the birthday party get ruined due to an entertainer clown, daddy puts on a clown suit he finds at home, subsequently realising that's cursed . From now on , everything goes down hell. Along the way, he is helped by his wife : Laura Allen , and a stranger man : Peter Stormare, while pursues his son : Distefano and other children , but happenings go awry. The Kids aren't alright. They're as terrifying as you think. No one is safe.Creepy and scary film with thrills, chills, shocks and lots of blood and gore. The premise results to be a weird clown outfit that holds an evil curse throughout the movie and it won't come off. An intriguing and suspenseful film wih a number of surprises, fantasy events, and terrifying final result. Interesting and twisted script from Christopher Ford and director Jon Watts himself, adding collaboration by Eli Roth who produced as well. Accompanying the thrilling story an adequate cinematograpy by Matthew Santo and frightening musical score by Matt Veligdan. This one turns out to be one of the best films in ""Killer Clowns sub-genre"" , whose main representations are ""Killer Klowns from outer space"" 1988 by Stephen Choido, ""IT"" 1990 TV series by Tommy Lee Wallace, ""IT"" 2017 by Andy Muschietti, ""IT chapter II"" 201 by Andy Muschietti.Financed in medium budget by the famous producers Harvey Weinstein and Bob Weinstein from Dimension Films. This better than expected motion picture was competently written and directed by Jon Watts. This filne filmmaker started directing shorts, TV films, series , and getting hits as ""The Clown"", ""Cop Car"" and the box office successes : ""Spiderman Homecoming"" , ""Spiderman Far from Home"" . Rating : 6.5/10, decent horror movie.",Clown
5,BA_Harrison,Send in the cloyne.,7,12 June 2015,"When the entertainer at Jack's birthday party cancels at the last minute, his loving father Kent (Andy Powers) steps up to the plate to play Dummo the Clown, putting on the costume he finds in the basement of one of his properties. But after the party is over, Kent discovers to his horror that he cannot take the costume off: the wig, nose and hair are stuck fast. Tracing the original owner of the costume, Kent learns the terrifying truth: the clown outfit is made from the hair and skin of a Scandinavian demon that is slowly taking control of his body.This is not the first horror film to exploit 'coulrophobia'—the fear of clowns—but it is the first one (to my knowledge) to try and create a mythology that explains exactly why the colourful circus performers might give so many people the shivers. According to Clown, their origins can be traced back to Iceland, where a white-skinned, red nosed demon known as a 'cloyne' once terrorised locals, feeding on children during the winter months.This fanciful explanation for the strange phobia makes for a fair amount of demented fun, director Jon Watts delivering a film that effectively blends the disturbing with the darkly humorous, offering up a satisfying dose of gore in the process (including the gruesome demises of several minors—a cinematic taboo that is still rarely broken). There's a noticeable lull in the action towards the end of the first half, as Kent endeavours to find out more about his mysterious clown-suit, but the pace picks up again after the poor sap's unsuccessful attempts to end his ordeal by blowing his multicoloured brains out and rigging a pair of rotary saws to slice off his head: the second part of the film sees Kent paying a visit to the bully who has been pushing Jack around, stopping off at a Chuck E. Cheese to find another young snack, and eventually returning back home, where his wife Meg (Laura Allen) puts up a valiant fight to protect her son.Other fun moments include a cool decapitated dog scene, a desperate Meg offering up a trusting young girl as a sacrifice, and the tragic ending in which Kent's torment is ended via a hefty swipe with a sledgehammer.",Clown
6,michaelRokeefe,Everybody loves a killer clown!!,8,13 September 2016,"Jon Watts directs and shares credit for the screenplay. Gorier is better. A slow bloodbath with little motivation, but a wonderful invitation to be terrified. Young Jack (Christian Distefano) is really looking forward to his birthday party complete with clown. But when the clown fails to show and not to have the party spoiled, Kent (Andy Powers) puts on an old clown suit, to save his son's party. But when it is time to take the clown outfit off, he can't remove it without causing bodily harm. Yes, creepy and a bit scary. The last fifteen minutes are to die for.Music by Neil Sedaka and Nirvana are part of the soundtrack. Also in the cast: Laura Allen, Peter Stormare and Chuck Shamata.",Clown
7,Scarecrow-88,Clown,4,11 September 2016,"Potent graphic violence at times and bizarre premise are what somewhat salvage a rather unspectacular presentation. Pacing drags and instead of a sense of real horror exploited to its potential, the handling of the film is a bit subdued and cold. I just found myself underwhelmed. The plot has a real estate agent father finding a clown suit in a house he's about to sell. His son's birthday party had a clown cancellation so the father puts on the suit, wig, and red nose (applying makeup as well) as a replacement. What the father doesn't realize is that the costume curses him with a child-hungry demon which gradually transforms him into a monster. Five kids must be eaten in order for the father to be released! Ghoulish plot, to be sure. The fate of a kid who sees him as a clown, continuing to come around his hotel room, with an attempted suicide beheading with two running electrical saws going awry and the evil influence of clown demon causing him to go after kids in a indoor playground (similar to Chuck E Cheese) are both especially disturbing. Eli Roth's name was attached to this much the same way as Craven and Barker's were in the 90s to projects exploiting their name more than anything as producer. The pregnant wife protecting her son and unborn child while nearly deciding to sacrifice a girl who knows her as a seemingly trustworthy dental assistant is a secondary conflict along with researching her husband's clown costume dilemma. A gunshot in the mouth causing brain matter spattering on the wall of a bathroom mixed with colored clown paint and a really nasty attempted beheading after the use of a blade and chain (eventually the head is pulled from the neck wound, as the medulla oblongata makes it particularly difficult!) are the film's showstoppers. The bloodletting is rampant...like when pop goes after one of his son's foul-mouthed bullies while the kid is in the middle of a shooter video game. Grisly accidental use of a box cutter to pry away the costume from the father's arm and the unfortunate episode regarding the red nose being pulled away from his face are added violent bits.",Clown
8,LeonLouisRicci,"""Not for the Squeamish""...Killer Klown Slaughters and Devours Taboos",8,30 September 2016,"Not many Taboos are left to Shatter and this very Disturbing Movie takes the ""Killer Klown"" Sub-Genre to its Logical Conclusion and Slaughters the Taboo of On Screen Bloody Violence to Children. Then it Big-Tops its own Chutzpah and has the Demon-Clown Eating the Kids like Snacks. He has to Eat Five of the Little Ones to Survive (the number of months in Winter).Not for the Squeamish, as they use to say, and for Once it is Actually Appropriate. You need to be able to Stomach the Aforementioned (with little humor to help it digest) to get through this Gore-Fest from Producer Eli Roth.Roth's usual Tastelessness is Saved in this one because the Director shows some Real Talent for an Artistic Color Scheme and Frame. There is a Suicide Scene that is so Darkly Colorful that it is a LOL Moment. One of the Few Funny things in this Deadly Display.Overall, it combines the Best of ""Mother Goose"", ""Grimm's Fairy Tales"", and Pre-Code E.C. Comics and Delivers a Frightful Film that will Satisfy its Target Audience. Others are Strongly Cautioned to Contemplate the Value of this Type of Entertainment as Enjoyable.It's anything but a Casual Concern, especially if Children being Harmed Physically and Emotionally is something You want to Avoid at All Cost. For Horror Fans it's a Must See.",Clown
9,neil-476,"You'd expect rubbish, but you'd be wrong",7,4 June 2021,"When the clown booked for his son's birthday party fails to show up, real estate agent puts on a clown costume which had been left in an estate sale property, and steps into the gap. And then finds he can't take the costume off...I know, you're looking at that synopsis and, like me, you're thinking, ""I know exactly where this is going."" Well, admittedly, it isn't overburdened with surprises, but it is definitely a cut above what you would be expecting.Produced by Eli Roth, it is fairly gory. And for a film with a distinct black comedy edge, it has aspects which are very dark indeed. Peter Stormare is, as ever, great value for money, but the rest of the cast were also very good: I hadn't heard of anyone else.This was not at all bad.",Clown
