,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
16,2917,Terms of Endearment,(1983),"['Comedy, Drama']",7.4,58172,['James L. Brooks '],"['Shirley MacLaine, Debra Winger, Jack Nicholson, Danny DeVito']","[""Follows hard-to-please Aurora looking for love, and her daughter's family problems.""]",$108.42M,PG
17,2918,I Origins,(2014),"['Drama, Mystery, Romance']",7.4,121055,['Mike Cahill '],"['Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling']",['A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.'],$0.33M,R
18,2919,Boy Erased,(2018),"['Biography, Drama']",6.9,36466,['Joel Edgerton '],"['Lucas Hedges, Nicole Kidman, Joel Edgerton, Russell Crowe']",['The son of a Baptist preacher unwillingly participates in a church-supported gay conversion program after being forcibly outed to his parents.'],$6.79M,R
19,2920,Transcendence,(2014),"['Action, Drama, Sci-Fi']",6.2,223291,['Wally Pfister '],"['Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy']","[""A scientist's drive for artificial intelligence takes on dangerous implications when his own consciousness is uploaded into one such program.""]",$23.02M,PG-13
20,2921,Before I Fall,(2017),"['Drama, Fantasy, Mystery']",6.5,49762,['Ry Russo-Young '],"['Zoey Deutch, Halston Sage, Cynthy Wu, Medalion Rahimi']","[""February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the mystery around her death and discovers everything she's losing.""]",$12.24M,PG-13
21,2922,Rango,(2011),"['Animation, Action, Adventure']",7.2,250730,['Gore Verbinski '],"['Johnny Depp, Isla Fisher, Timothy Olyphant, Abigail Breslin']","['Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.']",$123.48M,PG
22,2923,Pandorum,(2009),"['Action, Horror, Mystery']",6.7,148028,['Christian Alvart '],"['Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue']","['Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.']",$10.33M,R
23,2924,The Lake House,(2006),"['Drama, Fantasy, Romance']",6.8,145453,['Alejandro Agresti '],"['Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach']","[""A lonely doctor who once occupied an unusual lakeside house begins to exchange love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.""]",$52.33M,PG
24,2925,Star Trek - First Contact,(1996),"['Action, Adventure, Drama']",7.6,122065,['Jonathan Frakes '],"['Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton']","[""The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.""]",$92.00M,PG-13
25,2926,The Three Stooges,(2012),"['Comedy, Family']",5.1,31050,"['Directors: Bobby Farrelly, Peter Farrelly ']","['Sean Hayes, Chris Diamantopoulos, Will Sasso, Jane Lynch']","['While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show.']",$44.34M,PG
26,2927,Mile 22,(2018),"['Action, Thriller']",6.2,74775,['Peter Berg '],"['Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich']","['A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia.']",$36.11M,R
27,2928,9,(2009),"['Animation, Action, Adventure']",7.1,136937,['Shane Acker '],"['Elijah Wood, Jennifer Connelly, Crispin Glover, Christopher Plummer']","[""A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.""]",$31.74M,PG-13
28,2929,Baahubali - The Beginning,(2015),"['Action, Drama']",8.0,109327,['S.S. Rajamouli '],"['Prabhas, Rana Daggubati, Ramya Krishnan, Sathyaraj']","['In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples.']",$6.74M,Not Rated
29,2930,Next,(2007),"['Action, Sci-Fi, Thriller']",6.2,154516,['Lee Tamahori '],"['Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann']",['A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.'],$18.21M,PG-13
30,2931,Enough Said,(2013),"['Comedy, Drama, Romance']",7.0,61042,['Nicole Holofcener '],"['Julia Louis-Dreyfus, James Gandolfini, Catherine Keener, Toni Collette']","[""A divorced woman who decides to pursue the man she's interested in learns he's her new friend's ex-husband.""]",$17.54M,PG-13
31,2932,W.E.,(2011),"['Drama, History, Romance']",6.3,12620,['Madonna '],"[""Abbie Cornish, James D'Arcy, Andrea Riseborough, Oscar Isaac""]","['The affair between King Edward VIII and American divorcée Wallis Simpson, and a contemporary romance between a married woman and a Russian security guard.']",$0.58M,R
32,2933,Lara Croft Tomb Raider - The Cradle of Life,(2003),"['Action, Adventure, Fantasy']",5.6,135575,['Jan de Bont '],"['Angelina Jolie, Gerard Butler, Chris Barrie, Ciarán Hinds']","[""Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her.""]",$65.66M,PG-13
33,2934,Hold the Dark,(2018),"['Action, Drama, Thriller']",5.6,35612,['Jeremy Saulnier '],"['Jeffrey Wright, Alexander Skarsgård, James Badge Dale, Riley Keough']","['After the deaths of three children suspected to be killed by wolves, writer Russell Core is hired by the mother of a missing six-year-old boy to track down and locate her son in the Alaskan wilderness.']",NA,TV-MA
34,2935,The Little Girl Who Lives Down the Lane,(1976),"['Drama, Horror, Mystery']",7.0,14670,['Nicolas Gessner '],"['Jodie Foster, Martin Sheen, Alexis Smith, Mort Shuman']","['13-year-old Rynn Jacobs lives alone in a high-class Quebec small town, but unknown to the neighbors, she is leading a secret and dangerous life.']",NA,PG
35,2936,From Hell,(2001),"['Horror, Mystery, Thriller']",6.8,151420,"['Directors: Albert Hughes, Allen Hughes ']","['Johnny Depp, Heather Graham, Ian Holm, Robbie Coltrane']","['In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.']",$31.60M,R
36,2937,The Awakening,(2011),"['Horror, Thriller']",6.5,65413,['Nick Murphy '],"['Rebecca Hall, Dominic West, Imelda Staunton, Lucy Cohu']","[""In 1921, England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart visits a boarding school to explain sightings of a child ghost. Everything she believes unravels as the 'missing' begin to show themselves.""]",NA,R
37,2938,Mask,(1985),"['Biography, Drama']",7.2,27736,['Peter Bogdanovich '],"['Cher, Eric Stoltz, Sam Elliott, Estelle Getty']",['A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.'],$48.23M,PG-13
38,2939,Much Ado About Nothing,(1993),"['Comedy, Drama, Romance']",7.3,46901,['Kenneth Branagh '],"['Kenneth Branagh, Emma Thompson, Keanu Reeves, Kate Beckinsale']","['Young lovers Hero and Claudio, soon to wed, conspire to get verbal sparring partners and confirmed singles Benedick and Beatrice to wed as well.']",$22.55M,PG-13
39,2940,Blow Out,(1981),"['Crime, Drama, Mystery']",7.4,49607,['Brian De Palma '],"['John Travolta, Nancy Allen, John Lithgow, Dennis Franz']",['A movie sound recordist accidentally records the evidence that proves that a car accident was actually murder and consequently finds himself in danger.'],$13.75M,R
40,2941,The Bridge on the River Kwai,(1957),"['Adventure, Drama, War']",8.1,212459,['David Lean '],"['William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa']","['British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.']",$44.91M,PG
41,2942,Ponyo,(2008),"['Animation, Adventure, Comedy']",7.7,134575,['Hayao Miyazaki '],"['Cate Blanchett, Matt Damon, Liam Neeson, Tomoko Yamaguchi']","['A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.']",$15.09M,G
42,2943,The Aristocats,(1970),"['Animation, Adventure, Comedy']",7.1,99200,['Wolfgang Reitherman '],"['Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers']","['With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.']",$37.68M,G
43,2944,Ran,(1985),"['Action, Drama, War']",8.2,120338,['Akira Kurosawa '],"['Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû']","['In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.']",$4.14M,R
44,2945,Blood Simple,(1984),"['Crime, Drama, Thriller']",7.6,92785,"['Directors: Joel Coen, Ethan Coen ']","['John Getz, Frances McDormand, Dan Hedaya, M. Emmet Walsh']","['The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.']",$2.15M,R
45,2946,Mary Shelley's Frankenstein,(1994),"['Drama, Horror, Romance']",6.4,53754,['Kenneth Branagh '],"['Robert De Niro, Kenneth Branagh, Helena Bonham Carter, Tom Hulce']","['When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.']",$22.01M,R
46,2947,Thunder Road,(2018),"['Comedy, Drama']",7.1,17639,['Jim Cummings '],"['Jim Cummings, Kendal Farr, Nican Robinson, Jocelyn DeBoer']",['A police officer faces a personal meltdown following a divorce and the death of his mother.'],NA,NA
47,2948,The Rundown,(2003),"['Action, Adventure, Comedy']",6.7,104754,['Peter Berg '],"['Dwayne Johnson, Seann William Scott, Christopher Walken, Rosario Dawson']","[""A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.""]",$47.73M,PG-13
48,2949,Urban Legend,(1998),"['Horror, Mystery, Thriller']",5.6,64241,['Jamie Blanks '],"['Jared Leto, Alicia Witt, Rebecca Gayheart, Michael Rosenbaum']",['A college student suspects a series of bizarre deaths are connected to certain urban legends.'],$38.07M,R
49,2950,Kung Fu Panda 3,(2016),"['Animation, Action, Adventure']",7.1,145931,"['Directors: Alessandro Carloni, Jennifer Yuh Nelson ']","['Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie']","['Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.']",$143.53M,PG
