,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,961,Incredibles 2,(2018),"['Animation, Action, Adventure']",7.6,271928,['Brad Bird '],"['Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner']",['The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.'],$608.58M,PG
11,962,Hansel & Gretel - Witch Hunters,(2013),"['Action, Fantasy, Horror']",6.1,201057,['Tommy Wirkola '],"['Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen']",['Brother-sister duo Hansel and Gretel are professional witch hunters who help innocent villagers. But they soon stumble upon a case that could hold the key to their past.'],$55.70M,R
12,963,Lost in Translation,(2003),"['Comedy, Drama']",7.7,435388,['Sofia Coppola '],"['Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris']",['A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.'],$44.59M,R
13,964,Never Let Me Go,(2010),"['Drama, Romance, Sci-Fi']",7.1,141430,['Mark Romanek '],"['Keira Knightley, Carey Mulligan, Andrew Garfield, Izzy Meikle-Small']","['The lives of three friends, from their early school days into young adulthood, when the reality of the world they live in comes knocking.']",$2.43M,R
14,965,8 Mile,(2002),"['Drama, Music']",7.1,267788,['Curtis Hanson '],"['Eminem, Brittany Murphy, Kim Basinger, Mekhi Phifer']","['A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.']",$116.72M,R
15,966,Pet Sematary,(1989),"['Fantasy, Horror, Thriller']",6.6,99531,['Mary Lambert '],"['Dale Midkiff, Denise Crosby, Fred Gwynne, Brad Greenquist']","['After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead.']",$57.47M,R
16,967,Once Upon a Time in the West,(1968),['Western'],8.5,316268,['Sergio Leone '],"['Henry Fonda, Charles Bronson, Claudia Cardinale, Jason Robards']",['A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.'],$5.32M,PG-13
17,968,Paid in Full,(2002),"['Action, Crime, Drama']",7.1,11916,['Charles Stone III '],"['Mekhi Phifer, Wood Harris, Chi McBride, Kevin Carroll']","['A young man from Harlem, forced to cope with the 1980s drug scene, builds an illegal empire, only to have a crisis of conscience.']",$3.04M,R
18,969,Mandy,(2018),"['Action, Fantasy, Horror']",6.6,71865,['Panos Cosmatos '],"['Nicolas Cage, Andrea Riseborough, Linus Roache, Ned Dennehy']","['The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.']",$1.21M,Not Rated
19,970,Collateral,(2004),"['Action, Crime, Drama']",7.5,381750,['Michael Mann '],"['Tom Cruise, Jamie Foxx, Jada Pinkett Smith, Mark Ruffalo']",['A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.'],$101.01M,R
20,971,The Phantom of the Opera,(2004),"['Drama, Musical, Romance']",7.2,119691,['Joel Schumacher '],"['Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson']",['A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.'],$51.27M,PG-13
21,972,Star Wars - Episode III - Revenge of the Sith,(2005),"['Action, Adventure, Fantasy']",7.5,742427,['George Lucas '],"['Hayden Christensen, Natalie Portman, Ewan McGregor, Samuel L. Jackson']","['Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy.']",$380.26M,PG-13
22,973,Tomb Raider,(2018),"['Action, Adventure, Fantasy']",6.3,204295,['Roar Uthaug '],"['Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu']","['Lara Croft (Alicia Vikander), the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft (Dominic West) disappeared.']",$58.25M,PG-13
23,974,House on Haunted Hill,(1959),"['Crime, Horror, Mystery']",6.8,26018,['William Castle '],"['Vincent Price, Carol Ohmart, Richard Long, Alan Marshal']","['A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife.']",NA,Not Rated
24,975,On Her Majesty's Secret Service,(1969),"['Action, Adventure, Thriller']",6.7,87149,['Peter R. Hunt '],"['George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti']","[""James Bond woos a mob boss' daughter and goes undercover to uncover the true reason for Ernst Stavro Blofeld's allergy research in the Swiss Alps involving beautiful women from around the world.""]",$22.80M,PG
25,976,Demon Slayer - Mugen Train,(2020),"['Animation, Action, Adventure']",8.3,39683,['Haruo Sotozaki '],"['Natsuki Hanae, Akari Kitô, Yoshitsugu Matsuoka, Hiro Shimono']","[""After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.""]",$47.70M,R
26,977,Rush Hour,(1998),"['Action, Comedy, Crime']",7.0,253497,['Brett Ratner '],"['Jackie Chan, Chris Tucker, Ken Leung, Tom Wilkinson']","[""A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.""]",$141.15M,PG-13
27,978,The Graduate,(1967),"['Comedy, Drama, Romance']",8.0,264511,['Mike Nichols '],"['Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels']",['A disillusioned college graduate finds himself torn between his older lover and her daughter.'],$104.95M,PG
28,979,The Curious Case of Benjamin Button,(2008),"['Drama, Fantasy, Romance']",7.8,618373,['David Fincher '],"['Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond']","['Tells the story of Benjamin Button, a man who starts aging backwards with consequences.']",$127.51M,PG-13
29,980,Willow,(1988),"['Action, Adventure, Drama']",7.3,107683,['Ron Howard '],"['Val Kilmer, Joanne Whalley, Warwick Davis, Jean Marsh']",['A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.'],$57.27M,PG
30,981,The Aviator,(2004),"['Biography, Drama']",7.5,347922,['Martin Scorsese '],"['Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly']","[""A biopic depicting the early years of legendary Director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.""]",$102.61M,PG-13
31,982,In the Shadow of the Moon,(2019),"['Crime, Mystery, Sci-Fi']",6.2,46915,['Jim Mickle '],"['Boyd Holbrook, Cleopatra Coleman, Bokeem Woodbine, Michael C. Hall']",['A Philadelphia police officer struggles with a lifelong obsession to track down a mysterious serial killer whose crimes defy explanation.'],NA,TV-MA
32,983,Up,(2009),"['Animation, Adventure, Comedy']",8.2,982444,"['Directors: Pete Docter, Bob Peterson ']","['Ed Asner, Jordan Nagai, John Ratzenberger, Christopher Plummer']","['78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.']",$293.00M,PG
33,984,X-Men - Apocalypse,(2016),"['Action, Adventure, Sci-Fi']",6.9,412359,['Bryan Singer '],"['James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult']","['In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.']",$155.44M,PG-13
34,985,Groundhog Day,(1993),"['Comedy, Fantasy, Romance']",8.0,598306,['Harold Ramis '],"['Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky']",['A jaded Pittsburgh weatherman finds himself inexplicably trapped in a small town as he lives the same day over and over again.'],$70.91M,PG
35,986,The Terminal,(2004),"['Comedy, Drama, Romance']",7.4,432329,['Steven Spielberg '],"['Tom Hanks, Catherine Zeta-Jones, Chi McBride, Stanley Tucci']","['An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.']",$77.87M,PG-13
36,987,The Last Airbender,(2010),"['Action, Adventure, Family']",4.0,159049,['M. Night Shyamalan '],"['Noah Ringer, Nicola Peltz, Jackson Rathbone, Dev Patel']","['Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.']",$131.56M,PG
37,988,Rocky,(1976),"['Drama, Sport']",8.1,543647,['John G. Avildsen '],"['Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers']",['A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.'],$117.24M,PG
38,989,Metropolis,(1927),"['Drama, Sci-Fi']",8.3,167848,['Fritz Lang '],"['Brigitte Helm, Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge']","[""In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.""]",$1.24M,Not Rated
39,990,12 Years a Slave,(2013),"['Biography, Drama, History']",8.1,668821,['Steve McQueen '],"['Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt']","['In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.']",$56.67M,R
40,991,Leatherface,(2017),"['Crime, Horror, Thriller']",5.0,21777,"['Directors: Alexandre Bustillo, Julien Maury ']","['Stephen Dorff, Lili Taylor, Sam Strike, Vanessa Grasse']","['A teenage Leatherface escapes from a mental hospital with three other inmates, kidnapping a young nurse and taking her on a road trip from hell, while being pursued by a lawman out for revenge.']",NA,R
41,992,Aladdin,(1992),"['Animation, Adventure, Comedy']",8.0,389289,"['Directors: Ron Clements, John Musker ']","['Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman']",['A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.'],$217.35M,G
42,993,Bright,(2017),"['Action, Fantasy, Thriller']",6.3,179416,['David Ayer '],"['Will Smith, Joel Edgerton, Noomi Rapace, Edgar Ramírez']",['A detective must work with an Orc to find a powerful wand before evil creatures do.'],NA,TV-MA
43,994,Vacation Friends,(2021),"['Adventure, Comedy']",6.3,16194,['Clay Tarver '],"['Lil Rel Howery, Yvonne Orji, John Cena, Meredith Hagner']","['A couple meets up with another couple while on vacation in Mexico, but their friendship takes an awkward turn when they get back home.']",NA,R
44,995,Lights Out,(2016),"['Drama, Horror, Mystery']",6.3,123137,['David F. Sandberg '],"['Teresa Palmer, Gabriel Bateman, Maria Bello, Billy Burke']","[""Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.""]",$67.27M,PG-13
45,996,Notting Hill,(1999),"['Comedy, Drama, Romance']",7.1,292892,['Roger Michell '],"['Hugh Grant, Julia Roberts, Richard McCabe, Rhys Ifans']",['The life of a simple bookshop owner changes when he meets the most famous film star in the world.'],$116.09M,PG-13
46,997,Zero Dark Thirty,(2012),"['Drama, History, Thriller']",7.4,287006,['Kathryn Bigelow '],"['Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong']","['A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.']",$95.72M,R
47,998,Possessor,(2020),"['Horror, Mystery, Sci-Fi']",6.5,29173,['Brandon Cronenberg '],"['Andrea Riseborough, Christopher Abbott, Jennifer Jason Leigh, Rossif Sutherland']","[""Possessor follows an agent who works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.""]",NA,R
48,999,2012,(2009),"['Action, Adventure, Sci-Fi']",5.8,365472,['Roland Emmerich '],"['John Cusack, Thandiwe Newton, Chiwetel Ejiofor, Amanda Peet']",['A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.'],$166.11M,PG-13
49,1000,That's My Boy,(2012),['Comedy'],5.5,95593,['Sean Anders '],"['Adam Sandler, Andy Samberg, Leighton Meester, Susan Sarandon']","[""While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.""]",$36.93M,R
