,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
13,1064,The Butterfly Effect,(2004),"['Drama, Sci-Fi, Thriller']",7.6,469359,"['Directors: Eric Bress, J. Mackye Gruber ']","['Ashton Kutcher, Amy Smart, Melora Walters, Elden Henson']","['Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.']",$57.94M,R
14,1065,Austin Powers - International Man of Mystery,(1997),"['Adventure, Comedy']",7.0,231270,['Jay Roach '],"['Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers']",['A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.'],$53.88M,PG-13
15,1066,Things Heard & Seen,(2021),"['Drama, Horror, Mystery']",5.3,27500,"['Directors: Shari Springer Berman, Robert Pulcini ']","['Amanda Seyfried, James Norton, Natalia Dyer, Alex Neustaedter']","[""An artist relocates to the Hudson Valley and begins to suspect that her marriage has a sinister darkness, one that rivals her new home's history.""]",NA,TV-MA
16,1067,A Christmas Story,(1983),"['Comedy, Family']",7.9,137429,['Bob Clark '],"['Peter Billingsley, Melinda Dillon, Darren McGavin, Scott Schwartz']","['In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.']",$20.61M,PG
17,1068,Vanishing Point,(1971),"['Action, Crime, Thriller']",7.2,27964,['Richard C. Sarafian '],"['Barry Newman, Cleavon Little, Charlotte Rampling, Dean Jagger']","['During the 1970s, car delivery driver Kowalski delivers hot rods in record time but always runs into trouble with the highway cops.']",NA,R
18,1069,Bumblebee,(2018),"['Action, Adventure, Sci-Fi']",6.7,152500,['Travis Knight '],"['Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker']","['On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.']",$127.20M,PG-13
19,1070,Dr. Strangelove or - How I Learned to Stop Worrying and Love the Bomb,(1964),"['Comedy, War']",8.4,470193,['Stanley Kubrick '],"['Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn']","['An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.']",$0.28M,PG
20,1071,Jackie,(2016),"['Biography, Drama']",6.7,76550,['Pablo Larraín '],"['Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup']","[""Following the assassination of President John F. Kennedy, First Lady Jacqueline Kennedy fights through grief and trauma to regain her faith, console her children, and define her husband's historic legacy.""]",$13.96M,R
21,1072,Goldfinger,(1964),"['Action, Adventure, Thriller']",7.7,182790,['Guy Hamilton '],"['Sean Connery, Gert Fröbe, Honor Blackman, Shirley Eaton']","[""While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.""]",$51.08M,PG
22,1073,The Blair Witch Project,(1999),"['Horror, Mystery']",6.5,246598,"['Directors: Daniel Myrick, Eduardo Sánchez ']","['Heather Donahue, Michael C. Williams, Joshua Leonard, Bob Griffin']","['Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.']",$140.54M,R
23,1074,Unbroken,(2014),"['Action, Biography, Drama']",7.2,158835,['Angelina Jolie '],"[""Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund""]","[""After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.""]",$115.64M,PG-13
24,1075,Groundhog Day,(1993),"['Comedy, Fantasy, Romance']",8.0,598333,['Harold Ramis '],"['Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky']",['A jaded Pittsburgh weatherman finds himself inexplicably trapped in a small town as he lives the same day over and over again.'],$70.91M,PG
25,1076,Waiting...,(2005),['Comedy'],6.7,94570,['Rob McKittrick '],"['Ryan Reynolds, Anna Faris, John Francis Daley, Justin Long']",['Young employees at Shenaniganz restaurant collectively stave off boredom and adulthood with their antics.'],$16.12M,R
26,1077,The Passion of the Christ,(2004),['Drama'],7.2,223522,['Mel Gibson '],"['Jim Caviezel, Monica Bellucci, Maia Morgenstern, Christo Jivkov']","['Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.']",$370.78M,R
27,1078,Trading Places,(1983),['Comedy'],7.5,144204,['John Landis '],"['Eddie Murphy, Dan Aykroyd, Ralph Bellamy, Don Ameche']",['A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.'],$90.40M,R
28,1079,Freddy vs. Jason,(2003),"['Action, Horror']",5.7,115823,['Ronny Yu '],"['Robert Englund, Ken Kirzinger, Kelly Rowland, Monica Keena']","[""Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.""]",$82.62M,R
29,1080,The Green Inferno,(2013),"['Adventure, Horror']",5.3,42222,['Eli Roth '],"['Lorenza Izzo, Ariel Levy, Aaron Burns, Kirby Bliss Blanton']","['A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.']",$7.19M,R
30,1081,Jerry Maguire,(1996),"['Comedy, Drama, Romance']",7.3,254098,['Cameron Crowe '],"['Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston']","['When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.']",$153.95M,R
31,1082,King Kong,(2005),"['Action, Adventure, Drama']",7.2,408925,['Peter Jackson '],"['Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann']","['A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.']",$218.08M,PG-13
32,1083,Armageddon,(1998),"['Action, Adventure, Sci-Fi']",6.7,409908,['Michael Bay '],"['Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler']","['After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.']",$201.57M,PG-13
33,1084,Vivarium,(2019),"['Comedy, Horror, Mystery']",5.8,48974,['Lorcan Finnegan '],"['Imogen Poots, Danielle Ryan, Molly McCann, Jesse Eisenberg']",['A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.'],NA,R
34,1085,Blood Red Sky,(2021),"['Action, Horror, Thriller']",6.1,40404,['Peter Thorwarth '],"['Peri Baumeister, Carl Anton Koch, Alexander Scheer, Kais Setti']",['A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.'],NA,TV-MA
35,1086,The Guest,(2014),"['Action, Mystery, Thriller']",6.7,96987,['Adam Wingard '],"['Dan Stevens, Sheila Kelley, Maika Monroe, Joel David Moore']","['A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.']",$0.32M,R
36,1087,The Empty Man,(2020),"['Horror, Mystery, Thriller']",6.1,20701,['David Prior '],"['James Badge Dale, Marin Ireland, Sasha Frolova, Samantha Logan']","['On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.']",NA,R
37,1088,Seven Samurai,(1954),"['Action, Adventure, Drama']",8.6,331109,['Akira Kurosawa '],"['Toshirô Mifune, Takashi Shimura, Keiko Tsushima, Yukiko Shimazaki']",['A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.'],$0.27M,Not Rated
38,1089,Central Intelligence,(2016),"['Action, Comedy, Crime']",6.3,171521,['Rawson Marshall Thurber '],"['Dwayne Johnson, Kevin Hart, Danielle Nicolet, Amy Ryan']","['After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.']",$127.44M,PG-13
39,1090,Glass,(2019),"['Drama, Sci-Fi, Thriller']",6.6,226510,['M. Night Shyamalan '],"['James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy']","['Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.']",$111.05M,PG-13
40,1091,Lawrence of Arabia,(1962),"['Adventure, Biography, Drama']",8.3,281185,['David Lean '],"[""Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins""]","['The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.']",$44.82M,Approved
41,1092,Blade - Trinity,(2004),"['Action, Horror, Sci-Fi']",5.8,171584,['David S. Goyer '],"['Wesley Snipes, Kris Kristofferson, Parker Posey, Ryan Reynolds']","['Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.']",$52.41M,R
42,1093,Downfall,(2004),"['Biography, Drama, History']",8.2,343399,['Oliver Hirschbiegel '],"['Bruno Ganz, Alexandra Maria Lara, Ulrich Matthes, Juliane Köhler']","[""Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.""]",$5.51M,R
43,1094,Career Opportunities,(1991),"['Comedy, Romance']",5.9,13219,['Bryan Gordon '],"['Frank Whaley, Jennifer Connelly, Dermot Mulroney, Kieran Mulroney']",['Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.'],$11.34M,PG-13
44,1095,Gone Baby Gone,(2007),"['Crime, Drama, Mystery']",7.6,263827,['Ben Affleck '],"['Morgan Freeman, Ed Harris, Casey Affleck, Michelle Monaghan']","[""Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.""]",$20.30M,R
45,1096,The Strangers,(2008),"['Horror, Mystery, Thriller']",6.2,125825,['Bryan Bertino '],"['Scott Speedman, Liv Tyler, Gemma Ward, Alex Fisher']",['A young couple staying in an isolated vacation home are terrorized by three unknown assailants.'],$52.60M,R
46,1097,Scent of a Woman,(1992),['Drama'],8.0,280723,['Martin Brest '],"[""Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar""]","['A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.']",$63.90M,R
47,1098,Shadow in the Cloud,(2020),"['Action, Horror, War']",4.9,22170,['Roseanne Liang '],"['Chloë Grace Moretz, Nick Robinson, Beulah Koale, Taylor John Smith']",['A female WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.'],NA,R
48,1099,The Invisible Guest,(2016),"['Crime, Drama, Mystery']",8.1,162803,['Oriol Paulo '],"['Mario Casas, Ana Wagener, Jose Coronado, Bárbara Lennie']",['A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense.'],NA,TV-MA
49,1100,Cold Mountain,(2003),"['Adventure, Drama, History']",7.2,144631,['Anthony Minghella '],"['Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins']","['In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.']",$95.64M,R
