,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,2611,The Rental,(2020),"['Drama, Horror, Mystery']",5.7,25158,['Dave Franco '],"['Dan Stevens, Alison Brie, Sheila Vand, Jeremy Allen White']",['Two couples rent a vacation home for what should be a celebratory weekend get-away.'],NA,R
11,2612,A Fish Called Wanda,(1988),"['Comedy, Crime']",7.5,137727,"['Directors: Charles Crichton, John Cleese ']","['John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin']","['In London, four very different people team up on a jewel heist, then try to double-cross one another for the loot, complicated by their efforts to fool a very proper barrister.']",$63.49M,R
12,2613,Cleopatra,(1963),"['Biography, Drama, History']",7.0,31486,['Joseph L. Mankiewicz '],"['Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown']",['Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.'],$57.78M,G
13,2614,Artemis Fowl,(2020),"['Adventure, Family, Fantasy']",4.2,26259,['Kenneth Branagh '],"['Ferdia Shaw, Lara McDonnell, Josh Gad, Tamara Smart']","['Artemis Fowl, a young criminal prodigy, hunts down a secret society of fairies to find his missing father.']",NA,PG
14,2615,Rough Night,(2017),"['Comedy, Crime, Thriller']",5.2,50229,['Lucia Aniello '],"['Scarlett Johansson, Kate McKinnon, Zoë Kravitz, Ilana Glazer']",['Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.'],$22.06M,R
15,2616,A Single Man,(2009),"['Drama, Romance']",7.5,109859,['Tom Ford '],"['Colin Firth, Julianne Moore, Matthew Goode, Nicholas Hoult']","['An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.']",$9.17M,R
16,2617,The Alamo,(1960),"['Adventure, Drama, History']",6.8,15357,['John Wayne '],"['John Wayne, Richard Widmark, Laurence Harvey, Frankie Avalon']","['In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.']",$17.26M,Passed
17,2618,Jay and Silent Bob Reboot,(2019),"['Action, Adventure, Comedy']",5.7,23417,['Kevin Smith '],"['Joey Lauren Adams, Ben Affleck, Fred Armisen, Diedrich Bader']",['Jay and Silent Bob inadvertently sign away their names and rights to the new Bluntman and Chronic movie. Now they head to Hollywood to stop the film from being made. Along the way Jay discovers that he is a father.'],NA,R
18,2619,Paddington 2,(2017),"['Animation, Adventure, Comedy']",7.8,68711,['Paul King '],"['Ben Whishaw, Hugh Grant, Hugh Bonneville, Sally Hawkins']","[""Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.""]",$40.44M,PG
19,2620,Archive,(2020),"['Drama, Mystery, Sci-Fi']",6.4,17668,['Gavin Rothery '],"['Theo James, Stacy Martin, Rhona Mitra, Peter Ferdinando']",['2038: George Almore is working on a true human-equivalent AI. His latest prototype is almost ready. This sensitive phase is also the riskiest. Especially as he has a goal that must be hidden at all costs.'],NA,TV-MA
20,2621,Lord of War,(2005),"['Action, Crime, Drama']",7.6,304627,['Andrew Niccol '],"['Nicolas Cage, Ethan Hawke, Jared Leto, Bridget Moynahan']",['An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.'],$24.15M,R
21,2622,CHIPS,(2017),"['Action, Comedy, Crime']",6.0,45430,['Dax Shepard '],"[""Michael Peña, Dax Shepard, Vincent D'Onofrio, Rosa Salazar""]","['A rookie officer is teamed with a hardened pro at the California Highway Patrol, though the newbie soon learns his partner is really an undercover Fed investigating a heist that may involve some crooked cops.']",$18.60M,R
22,2623,The 6th Day,(2000),"['Action, Mystery, Sci-Fi']",5.9,119477,['Roger Spottiswoode '],"['Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn, Michael Rooker']",['A man meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.'],$34.60M,PG-13
23,2624,Jack Ryan - Shadow Recruit,(2014),"['Action, Drama, Thriller']",6.2,128183,['Kenneth Branagh '],"['Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh']","['Jack Ryan, as a young covert C.I.A. analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.']",$50.58M,PG-13
24,2625,The Big Chill,(1983),"['Comedy, Drama']",7.2,35519,['Lawrence Kasdan '],"['Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt']",['A group of seven former college friends gather for a weekend reunion at a South Carolina vacation home after the funeral of another of their college friends.'],$56.20M,R
25,2626,The Player,(1992),"['Comedy, Crime, Drama']",7.5,57893,['Robert Altman '],"['Tim Robbins, Greta Scacchi, Fred Ward, Whoopi Goldberg']","['A Hollywood studio executive is being sent death threats by a writer whose script he rejected, but which one?']",$21.71M,R
26,2627,Crank,(2006),"['Action, Crime, Thriller']",6.9,242836,"['Directors: Mark Neveldine, Brian Taylor ']","['Jason Statham, Amy Smart, Carlos Sanz, Jose Pablo Cantillo']",['Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.'],$27.83M,R
27,2628,Percy Jackson - Sea of Monsters,(2013),"['Adventure, Family, Fantasy']",5.8,114520,['Thor Freudenthal '],"['Logan Lerman, Alexandra Daddario, Brandon T. Jackson, Nathan Fillion']","['In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.']",$68.56M,PG
28,2629,Innerspace,(1987),"['Action, Adventure, Comedy']",6.8,57589,['Joe Dante '],"['Dennis Quaid, Martin Short, Meg Ryan, Kevin McCarthy']","['A test pilot is miniaturized in a secret experiment, and accidentally injected into a hapless store clerk.']",$25.89M,PG
29,2630,Fantastic 4 - Rise of the Silver Surfer,(2007),"['Action, Adventure, Fantasy']",5.6,257938,['Tim Story '],"['Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis']","[""The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.""]",$131.92M,PG
30,2631,Adaptation.,(2002),"['Comedy, Drama']",7.7,186950,['Spike Jonze '],"['Nicolas Cage, Meryl Streep, Chris Cooper, Tilda Swinton']","[""A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.""]",$22.25M,R
31,2632,Superman II,(1980),"['Action, Adventure, Sci-Fi']",6.8,103764,"['Directors: Richard Lester, Richard Donner ']","['Gene Hackman, Christopher Reeve, Margot Kidder, Ned Beatty']","['Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.']",$108.19M,PG
32,2633,Joe Dirt,(2001),"['Adventure, Comedy, Drama']",6.0,54806,['Dennie Gordon '],"['David Spade, Brittany Daniel, Dennis Miller, Adam Beach']","['After being abandoned by his parents at the Grand Canyon, Joe Dirt tells the story of his journey to find his parents.']",$27.09M,PG-13
33,2634,Phone Booth,(2002),"['Crime, Thriller']",7.0,260005,['Joel Schumacher '],"['Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell']","[""Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax.""]",$46.57M,R
34,2635,Lord of the Flies,(1990),"['Adventure, Drama, Thriller']",6.4,30206,['Harry Hook '],"['Balthazar Getty, Chris Furrh, Danuel Pipoly, James Badge Dale']","['Stranded on an island, a group of schoolboys degenerate into savagery.']",$13.99M,R
35,2636,A Nightmare on Elm Street 4 - The Dream Master,(1988),['Horror'],5.7,53685,['Renny Harlin '],"['Robert Englund, Rodney Eastman, John Beckman, Kisha Brackel']","['Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.']",$49.37M,R
36,2637,Once,(2007),"['Drama, Music, Romance']",7.8,113996,['John Carney '],"['Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick']","['A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.']",$9.44M,R
37,2638,Ghost in the Shell,(1995),"['Animation, Action, Crime']",8.0,136816,['Mamoru Oshii '],"['Atsuko Tanaka, Iemasa Kayumi, Akio Ôtsuka, Kôichi Yamadera']",['A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.'],$0.52M,TV-MA
38,2639,48 Hrs.,(1982),"['Action, Comedy, Crime']",6.9,74705,['Walter Hill '],"[""Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae""]","['A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.']",$78.87M,R
39,2640,The Poughkeepsie Tapes,(2007),"['Horror, Mystery, Thriller']",6.0,18017,['John Erick Dowdle '],"['Stacy Chbosky, Ben Messmer, Samantha Robson, Ivar Brogger']","[""In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.""]",NA,R
40,2641,Tears of the Sun,(2003),"['Action, Drama, Thriller']",6.6,118378,['Antoine Fuqua '],"['Bruce Willis, Cole Hauser, Monica Bellucci, Eamonn Walker']",['A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.'],$43.73M,R
41,2642,Finding Neverland,(2004),"['Biography, Drama, Family']",7.7,202920,['Marc Forster '],"['Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell']","[""The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.""]",$51.68M,PG
42,2643,Audition,(1999),"['Drama, Horror, Mystery']",7.2,77768,['Takashi Miike '],"['Ryo Ishibashi, Eihi Shiina, Tetsu Sawaki, Jun Kunimura']","['A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all.']",NA,R
43,2644,Ordinary People,(1980),['Drama'],7.7,49882,['Robert Redford '],"['Donald Sutherland, Mary Tyler Moore, Judd Hirsch, Timothy Hutton']","['The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.']",$54.80M,R
44,2645,Eat Pray Love,(2010),"['Biography, Drama, Romance']",5.8,93627,['Ryan Murphy '],"['Julia Roberts, Javier Bardem, Richard Jenkins, Viola Davis']","['A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".']",$80.57M,PG-13
45,2646,Locked Down,(2021),"['Comedy, Crime, Romance']",5.2,10221,['Doug Liman '],"['Chiwetel Ejiofor, Anne Hathaway, Sonic, Dulé Hill']","['A couple attempts a high-risk, high-stakes jewelry heist at a department store.']",NA,R
46,2647,Velvet Buzzsaw,(2019),"['Horror, Mystery, Thriller']",5.7,57979,['Dan Gilroy '],"['Jake Gyllenhaal, Rene Russo, Zawe Ashton, Tom Sturridge']","['A satire set in the contemporary art world scene of Los Angeles, where big money artists and mega-collectors pay a high price when art collides with commerce.']",NA,R
47,2648,Big Night,(1996),"['Drama, Romance']",7.3,19213,"['Directors: Campbell Scott, Stanley Tucci ']","['Tony Shalhoub, Stanley Tucci, Marc Anthony, Larry Block']","['New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible food.']",$11.88M,R
48,2649,Bright Star,(2009),"['Biography, Drama, Romance']",6.9,26139,['Jane Campion '],"['Abbie Cornish, Ben Whishaw, Paul Schneider, Kerry Fox']",['The three-year romance between 19th-century poet John Keats and Fanny Brawne near the end of his life.'],$4.44M,PG
49,2650,Frailty,(2001),"['Crime, Drama, Thriller']",7.2,81339,['Bill Paxton '],"[""Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary""]","['A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""']",$13.10M,R
